col1,col2,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,AbsKmag,Kmag,r-K,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,AbsGmag,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,ra_epoch2000,dec_epoch2000,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,source_id,ra,ra_error,dec,dec_error,parallax_percent,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_xa
31.20613,38.30901,02044946+3818326,31.206086,38.309078,0.07,0.07,82,14.363,13.773,10.225576274207,13.49,3.3697,0.029,0.036,0.038,AAA,222,0,2451109.8462,0.274547,153970312061301446,31.20613165,38.30901003,0.008,0.007,0,503635968,60,56098.8980787,5,66,14.8192,18.0836,0.0054,18.1568,0.0065,115000,16.8597,0.003,16.9139,0.0023,115000,16.0824,0.004,16.1313,0.0045,115000,15.7206,0.0014,15.7884,0.0037,115000,15.5425,0.0032,15.5762,0.0041,115000,0.276592,31.2060771953418,38.3090577692911,0.003,0.003,90,330992036920159872,31.20613474328,0.088,38.30900629018,0.0786,0.0448,2.2239,0.0997,10.488,0.203,-11.956,0.189,false,3941.48,5.21416,16.699217,1115.04,9.54649,17.733162,4237.63,12.6179,15.694112,2.03905,,,0,3855.9,0.465,0.278,0.54,0.058,0.07696
27.13792,38.07541,01483308+3804316,27.137838,38.07547,0.06,0.06,0,9.557,9.35,5.8301648489552,9.275,1.2,0.021,0.022,0.018,AAA,222,0,2450771.6847,0.317265,153690271379481226,27.1379159,38.07541172,0.001,0.001,90,1409441792,168,54905.52208333,4,60,7.2731648489552,10.718,,,,114788,10.475,,,,114788,10.402,,,,68,10.385,,,,114788,10.385,,,,114788,0.304558,27.1378625817102,38.0754612156842,0.002,0.002,0,343463625514767616,27.13791798605,0.0966,38.07541000682,0.1838,0.1215,2.0466,0.2486,10.13,0.108,-11.894,0.145,true,1450980,494.084,10.284213,858459,1399.54,10.51709,848291,3173.53,9.940558,0.576531,19.95,7.17,6,6558.04,,,2.84,13.399,0.076504
26.82557,38.26345,01471811+3815486,26.825497,38.263508,0.07,0.07,90,12.652,12.227,8.874,12.164,1.7975,0.021,0.027,0.022,AAA,222,0,2450771.6713,0.293556,153910268255156777,26.8255696,38.26344711,0.017,0.008,90,503635968,60,56207.98172454,5,81,11.2244384404374,14.5143,0.0028,14.5668,0.0068,115000,13.9615,0.0048,14.001,0.0024,115000,13.748,0.0086,13.792,6E-04,16892216,13.6759,0.0075,13.719,0.0025,115000,13.6133,0.0027,13.6493,0.0015,115000,0.300271,26.8255169026607,38.2634948396442,0.001,0.001,90,343518463657182464,26.8255719748,0.0265,38.26344516259,0.0209,0.0128298453139217,2.198,0.0282,10.043,0.051,-11.538,0.043,false,47491.7,24.4075,13.99682,22894.8,57.0888,14.452046,35224,59.0225,13.394823,1.057223,,,0,5129.65,0.1603,0.0793,0.82,0.418,0.073549
27.13683,38.58633,01483281+3835109,27.136731,38.586388,0.27,0.26,164,16.188,15.721,12.115,15.847,3.8862,0.083,0.129,0.245,ABD,222,0,2450771.6851,0.348149,154300271367924226,27.13682246,38.5863352,0.01,0.01,90,503635968,60,56327.64065972,5,66,17.3262014478109,21.0583,0.0424,21.0829,0.0811,115000,19.7332,0.0171,19.8881,0.0535,115000,18.3794,0.005,18.4789,0.0078,115000,17.7603,0.0155,17.9208,0.0148,115000,17.4445,0.0082,17.5576,0.0148,115000,0.319952,27.1367677035898,38.5863796829468,0.011,0.01,0,343617900740087552,27.13683124291,0.4442,38.58633083765,0.5311,0.459397657557167,1.793,0.8237,11.535,0.654,-11.345,0.693,false,428.549,2.25618,19.108364,69.2335,7.59407,20.750597,558.855,6.80687,17.893671,2.856926,,,0,,,,,,0.107537
27.74955,38.4443,01505986+3826394,27.749451,38.444286,0.08,0.08,8,15.638,15.434,12.195548960673,14.961,4.64,0.074,0.121,0.107,ABA,222,0,2451506.793,0.283651,154130277494773811,27.74955059,38.44430379,0.004,0.002,90,503635968,60,56270.04627315,5,60,18.0948,20.8603,0.0697,21.1634,0.1359,115000,19.601,0.0236,19.7041,0.0379,115000,18.0883,0.0058,18.1784,0.004,115000,17.392,0.0095,17.4671,0.0122,115000,17.0297,0.0113,17.1614,0.0119,115000,0.288012,27.7494911572734,38.4443538958694,0.01,0.009,90,343577386312577024,27.74955414231,0.3763,38.44430143753,0.2958,0.1705,2.7984,0.4772,11.457,0.623,-12.184,0.578,false,540.503,2.07281,18.85637,91.2462,11.1908,20.450851,763.203,10.0373,17.55532,2.895531,,,0,,,,,,0.269377
27.15847,37.89538,01483801+3753435,27.158414,37.895432,0.06,0.06,17,15.262,14.705,11.0483679180754,14.466,4.414,0.039,0.067,0.069,AAA,222,0,2450771.6846,0.245669,153470271584245123,27.15846517,37.8953861,0.006,0.002,90,503635968,60,56147.65215278,5,71,16.8180,20.2356,0.0162,20.4359,0.0846,115000,18.88,0.0049,19.0163,0.0103,115000,17.4911,0.0035,17.5998,0.0043,115000,16.869,0.0123,16.9743,0.0158,115000,16.5692,0.0077,16.6312,0.0178,115000,0.220082,27.1584081238533,37.8954345522143,0.006,0.006,0,343448262415584640,27.15846562857,0.1784,37.8953821781,0.2151,0.1233,2.0724,0.2555,10.54,0.401,-12.164,0.404,false,942.457,2.48206,18.252712,147.059,3.20595,19.93266,1256.67,7.36226,17.013868,2.918791,,,0,,,,,,0.019055
27.05673,38.17694,01481359+3810371,27.056656,38.176987,0.07,0.06,0,10.622,10.348,7.10265969546815,10.305,1.212,0.02,0.024,0.023,AAA,222,0,2450771.681,0.26923,153810270567023009,27.05674078,38.17694637,0.04,0.02,0,604299264,72,55026.86454861,7,84,8.59265969546815,11.795,,,,65636,11.517,,,,100,11.446,,,,98404,11.451,,,,98404,11.461,,,,114788,0.280996,27.0566750341193,38.1769930749713,0.001,0.001,90,343468126640481792,27.05673152336,0.0326,38.17694314703,0.0264,0.0149,2.2884,0.0342,10.314,0.064,-11.596,0.063,false,458858,154.056,11.534171,257069,402.789,11.826265,291913,328.462,11.098785,0.72748,,,0,6099,,,1.65,3.411,0.058137
26.5185,37.94242,01460442+3756330,26.518433,37.942501,0.06,0.06,0,9.934,9.779,6.33515736722623,9.731,0.996,0.023,0.022,0.017,AAA,222,0,2450771.6575,0.348157,153530265184341567,26.51850923,37.94242784,0.043,0.022,90,1141170176,136,55342.52238426,6,67,7.44215736722623,10.838,,,,100,10.727,,,,65636,10.717,,,,65636,10.713,,,,65636,10.696,,,,98404,0.340889,26.5184445913367,37.9424756359112,0.001,0.001,0,343483829040820224,26.51850189337,0.0426,37.94242476838,0.0351,0.0238,2.0933,0.0498,10.496,0.071,-11.814,0.079,false,1015380,358.314,10.671796,610628,639.373,10.886946,586752,434.591,10.340784,0.546162,6.08,2.18,4,6747.04,,,2.19,8.967,0.09706
26.45656,37.93652,01454956+3756117,26.456504,37.9366,0.06,0.06,0,13.324,12.693,9.30779153282014,12.552,2.5675,0.024,0.024,0.023,AAA,222,0,2450771.6575,0.328976,153520264565344487,26.45656013,37.93652335,0.014,0.008,0,503635968,60,56225.20383102,5,73,12.8200,16.0642,0.0045,16.1358,0.0034,115000,15.1195,0.0016,15.1585,0.0035,115000,14.7261,0.0024,14.7676,0.0013,115000,14.5481,0.0055,14.5803,0.0022,115000,14.4376,0.0072,14.425,0.0074,115000,0.318656,26.456506383657,37.9365713470395,0.001,0.001,90,343484688034280832,26.45656265119,0.0414,37.93652134329,0.0321,0.0205,2.2447,0.0461,10.307,0.087,-11.614,0.068,false,16317.3,10.3888,15.156746,6379.69,19.2122,15.83939,14695.1,23.2554,14.34399,1.4954,,,0,4479.67,0.5153,0.279,0.68,0.166,0.103372
27.96667,38.53239,01515197+3831566,27.966549,38.532394,0.09,0.07,87,15.341,14.672,11.0105204617786,14.498,3.8685,0.067,0.08,0.112,AAB,222,0,2451818.8702,0.341055,154230279665919530,27.96667197,38.53239745,0.006,0.001,90,503635968,60,56219.76219907,5,65,15.7863,19.2738,0.0098,19.3953,0.0191,115000,18.3665,0.0084,18.4464,0.0163,115000,17.2697,0.0067,17.3391,0.0074,115000,16.7071,0.005,16.774,0.0078,115000,16.4364,0.007,16.5106,0.0144,115000,0.346521,27.9666169761398,38.532444767608,0.005,0.005,0,343584331275828736,27.96667410853,0.1557,38.53239437048,0.2215,0.1251,2.0068,0.2511,10.38,0.297,-11.705,0.345,false,1261.19,4.40082,17.936417,314.011,5.15963,19.109028,1492.02,14.8587,16.827484,2.281544,,,0,,,,,,0.264665
27.56993,38.21022,01501676+3812369,27.569871,38.210274,0.06,0.06,90,9.956,9.788,6.45808423215672,9.732,0.919,0.02,0.022,0.017,AAA,222,0,2450771.6945,0.256212,153850275698612974,27.56992967,38.21022003,0.108,0.044,0,1141006336,136,53242.32896991,10,71,7.51408423215672,10.788,,,,98404,10.651,,,,114788,10.654,,,,16484,10.701,,,,98404,10.732,,,,65636,0.255523,27.569875699354,38.2102694062853,0.001,0.001,90,343550310839143808,27.56993047853,0.0441,38.21021811133,0.034,0.0188,2.2142,0.0416,9.997,0.096,-11.914,0.077,true,1037950,829.984,10.647924,626208,1868.46,10.859592,595147,1590.16,10.325359,0.534232,9,4.73,2,6881.2,,,2.02,8.203,0.021218
27.02802,37.64227,01480670+3738323,27.027937,37.642307,0.07,0.06,0,15.137,14.401,10.2320197575225,14.214,4.034,0.033,0.042,0.05,AAA,222,0,2450771.6814,0.271519,153170270279821356,27.0280156,37.64226809,0.004,0.002,0,503635968,60,56247.31300926,10,60,15.4958,19.4778,0.0129,19.6293,0.0309,115000,18.248,0.0055,18.3269,0.0138,115000,17.1078,0.0032,17.1855,0.0035,115000,16.5951,0.0039,16.6774,0.0045,115000,16.351,0.0089,16.4096,0.0236,115000,0.264242,27.0279616243304,37.6423138652539,0.005,0.005,0,343436167788305152,27.0280174094,0.1892,37.64226553191,0.1687,0.1600,1.5981,0.2557,10.259,0.309,-11.226,0.311,false,1394.37,2.63155,17.827421,284.831,6.37677,19.214922,1697.27,5.41593,16.687542,2.52738,,,0,,,,,,0.074418
26.42616,37.91536,01454227+3754557,26.426148,37.915485,0.14,0.14,40,16.386,15.48,13.2941253112575,15.475,5.0352,0.101,0.12,0.158,ABC,222,0,2450771.6575,0.451289,153490264261079121,26.42615743,37.91537047,0.004,0.004,0,503635968,60,56259.49650463,5,66,19.5222,21.7031,0.0207,,,16892216,20.5102,0.0171,20.6821,0.0414,115000,18.8066,0.0087,18.8967,0.0161,115000,18.0043,0.008,18.1202,0.0152,115000,17.6447,0.0073,17.7006,0.0275,115000,0.413177,26.4261184908791,37.9154105748016,0.014,0.013,90,343484344436900608,26.42616326305,0.5024,37.91536165517,0.4368,0.186191269212919,3.6629,0.682,8.204,0.879,-11.362,0.846,false,272.526,1.49855,19.599846,50.9762,11.8181,21.08297,386.987,7.56014,18.29268,2.790289,,,0,,,,,,0.280733
27.63023,38.68839,01503125+3841182,27.63021,38.688393,0.26,0.24,76,16.445,16.033,11.9961307129266,15.507,4.8275,0.143,0.201,0.165,BCC,222,0,2451858.7773,0.057228,154420276301346688,27.6302301,38.68839547,0.007,0.005,0,503635968,60,56235.74184028,5,75,18.0222,21.5331,0.0884,21.3408,0.1849,115000,20.3345,0.0206,20.4772,0.0412,115000,18.8398,0.0058,18.9509,0.0152,115000,18.1626,0.0066,18.2449,0.0077,115000,17.8578,0.0132,17.9748,0.0332,115000,0.057177,27.6301681131765,38.6884398051973,0.017,0.015,0,343596593406863872,27.63023090629,0.5901,38.68839344891,0.581,0.4235,1.9853,0.8408,11.384,0.946,-10.767,1.124,false,261.261,1.99437,19.645678,73.6811,12.9531,20.682999,368.523,9.16664,18.34576,2.337238,,,0,,,,,,0.205537
27.155,37.79591,01483718+3747455,27.154933,37.795994,0.06,0.06,0,14.446,13.783,10.5167025049613,13.618,3.4748,0.03,0.034,0.036,AAA,222,0,2450771.6845,0.357453,153350271549535752,27.15499861,37.79591716,0.009,0.005,0,503635968,60,56152.33571759,5,71,15.2524,18.3537,0.0105,18.432,0.0081,115000,17.0928,0.0036,17.1716,0.0028,115000,16.2432,0.0028,16.3081,0.0029,115000,15.8447,0.0045,15.9107,0.0062,115000,15.6225,0.008,15.6821,0.0094,115000,0.3337,27.1549421651191,37.795960459171,0.002,0.002,90,343438916566722688,27.15499936694,0.0807,37.79591302877,0.0667,0.0417,2.3974,0.0999,10.498,0.14,-11.016,0.134,false,3318.54,3.97273,16.885998,887.053,14.5888,17.981514,3676.74,10.5398,15.848262,2.133252,,,0,3771.98,0.2512,0.0957,,,0.12353
26.63331,38.23943,01463197+3814221,26.633221,38.239498,0.06,0.06,90,12.024,11.58,8.33152242785815,11.486,1.748,0.029,0.033,0.026,AAA,222,0,2450771.6611,0.351078,153880266332407979,26.63331193,38.23943596,0.039,0.007,90,503635968,60,56056.4284838,5,87,10.6885224278581,13.843,0.0042,13.9004,0.0036,115000,13.234,,,,114724,13.069,,,,114724,13.0254,0.0048,13.073,0.003,115000,12.9588,0.0041,12.977,0.0046,115000,0.34057,26.6332576106305,38.2394820835026,0.001,0.001,90,343524918992411008,26.63331371872,0.0216,38.23943309304,0.0179,0.0102590407796871,2.3394,0.024,10.235,0.042,-11.378,0.038,false,86794.8,31.5175,13.342132,42257.6,64.5228,13.786628,64037.1,56.287,12.74584,1.040788,,,0,5073.77,0.3673,0.184,1.07,0.681,0.118319
27.35337,38.72567,01492478+3843324,27.353261,38.725677,0.22,0.21,85,16.308,16.029,11.2935748474833,15.443,4.66,0.096,0.184,0.154,ACC,222,0,2450771.6904,0.307166,154470273533351425,27.35336623,38.7256682,0.006,0.004,0,503635968,60,56296.07400463,5,58,17.0772,21.2266,0.0451,21.31,0.1173,115000,20.103,0.0184,20.2593,0.0437,115000,18.5932,0.0047,18.6829,0.0149,115000,17.8964,0.0058,18.0053,0.0173,115000,17.5493,0.0087,17.6388,0.0153,115000,0.297236,27.3533151060564,38.7257143131315,0.017,0.013,0,343623359643098240,27.35336783923,0.4629,38.72566594776,0.5756,0.5325,1.4795,0.7878,9.555,0.815,-11.233,1.127,false,334.274,1.6913,19.378109,54.149,7.19716,21.017412,437.191,11.4365,18.16024,2.857172,,,0,,,,,,0.202819
27.21195,38.69334,01485084+3841364,27.211846,38.693447,0.2,0.19,153,16.356,15.855,12.5628059726093,15.515,4.4174,0.101,0.164,0.169,ACC,222,0,2450771.6852,0.483499,154430272119122639,27.21194921,38.69334447,0.006,0.006,0,503635968,60,56142.58888889,5,50,18.0800,21.0322,0.0592,21.198,0.2052,115000,19.9324,0.0234,19.7134,0.0417,16892216,18.5433,0.0055,18.465,0.031,115000,17.9014,0.0148,17.9358,0.0213,115000,17.5787,0.0114,17.6866,0.0252,115000,0.469405,27.2118890281551,38.6933903002105,0.014,0.011,0,343624734033307392,27.21195355902,0.409,38.69334261248,0.4003,0.2119,2.5678,0.5441,11.698,0.708,-11.076,0.907,false,353.612,1.47112,19.317049,67.1958,9.69652,20.783033,465.912,6.60447,18.091162,2.691872,,,0,,,,,,0.237238
26.61635,37.80057,01462789+3748028,26.616228,37.800781,0.08,0.06,177,15.832,15.081,,14.775,4.7019,0.065,0.089,0.091,AAA,222,0,2450771.6608,0.835119,153360266162441528,26.61624631,37.80080741,0.105,0.04,0,512024576,61,56229.22262731,5,75,,20.726,0.0237,20.7316,0.0242,115000,19.4769,0.019,19.4535,0.013,115000,18.1169,0.0116,18.008,0.0097,16892216,17.5349,0.0314,17.3387,0.0052,16892216,17.1425,0.0348,17.0427,0.0099,16892216,0.108407,26.6162113273682,37.800863230297,0.009,0.008,90,343432392512629376,26.61624767908,0.367,37.80081202039,0.2566,-4.00373831775701,-0.107,0.4284,6.671,0.566,-11.894,0.538,false,413.96,1.62682,19.145971,111.483,7.9293,20.233364,786.587,10.0691,17.522552,2.710812,,,0,,,,,,0.299804
26.39544,38.2319,01453488+3813551,26.395369,38.231979,0.06,0.06,0,14.07,13.366,10.0608175991351,13.236,3.0707,0.03,0.028,0.03,AAA,222,0,2450771.6573,0.34813,153870263954008949,26.39543306,38.23190054,0.002,0.001,90,503635968,60,56108.85524306,5,74,14.3497,17.5249,0.0021,17.6163,0.0078,115000,16.3067,0.0041,16.3806,0.0079,115000,15.6695,0.0026,15.7246,0.0019,115000,15.3753,0.0028,15.4434,0.0052,115000,15.204,0.0043,15.2605,0.0046,115000,0.335555,26.3953798931537,38.2319468268073,0.002,0.002,0,343503860768248192,26.39543692648,0.0534,38.23189705481,0.0552,0.0274,2.3172,0.0636,10.405,0.112,-11.56,0.125,false,5991.11,4.82728,16.244598,1868.86,14.0209,17.172443,6065.81,16.4276,15.304699,1.867744,,,0,4189.95,0.026,0.0142,,,0.11985
26.63508,38.23993,01463239+3814239,26.634969,38.239986,0.06,0.06,45,14.852,14.148,10.9082735342432,13.962,3.6529,0.054,0.067,0.06,AAA,222,0,2450771.6611,0.373026,153880266350128563,26.63507574,38.23993262,0.028,0.015,90,503635968,60,56163.66896991,5,87,15.7432,18.7969,0.0072,18.5557,0.143,16892216,17.6149,0.0106,17.4821,0.0727,115000,16.6221,0.0065,16.5673,0.0784,16892216,16.2106,0.0038,16.3727,0.0235,115000,15.9694,0.0033,16.0468,0.0222,115000,0.357796,26.6350245663608,38.2399785315007,0.004,0.003,90,343524918993351296,26.63508276644,0.1057,38.2399303595,0.0923,0.0499,2.4505,0.1223,10.617,0.23,-11.188,0.185,false,2190.15,3.16869,17.337183,564.507,20.3854,18.472216,2540.75,11.9597,16.249517,2.222698,,,0,,,,,,0.159399
31.2605,35.94017,02050252+3556250,31.260541,35.940285,0.31,0.29,3,16.603,16.246,13.715288140479,16.582,3.3267,0.15,0.229,,BDU,220,0,2451109.8479,0.430902,151120312604618830,31.2604966,35.94018162,0.006,0.005,0,503635968,60,56146.65258102,5,50,18.4740,21.3407,0.1353,21.6974,0.1698,115000,19.9087,0.0124,20.0307,0.0341,115000,18.7389,0.0118,18.873,0.017,115000,18.1957,0.0054,18.2964,0.013,115000,17.9163,0.0132,17.999,0.0367,115000,0.394026,31.26045107973,35.9402200765012,0.012,0.012,0,329711685692853632,31.26050449617,0.4665,35.94017328636,0.4127,0.2604,2.6709,0.6956,10.045,0.745,-10.867,0.769,false,303.199,1.44806,19.484047,56.2753,6.31023,20.975594,394.524,6.28814,18.271738,2.703856,,,0,,,,,,0.351165
31.17358,35.90921,02044165+3554332,31.173552,35.909241,0.06,0.06,90,14.914,14.245,10.3380225527667,14.07,3.2835,0.04,0.041,0.055,AAA,222,0,2450797.6342,0.138275,151090311735791664,31.17357646,35.9092129,0.018,0.007,0,503635968,60,56109.1762037,10,54,14.9224,18.6544,0.0212,18.8128,0.0128,115000,17.3535,0.0045,17.4936,0.0161,115000,16.6221,0.0021,16.7347,0.0093,115000,16.2627,0.0012,16.3506,0.0048,115000,16.0679,0.0036,16.0779,0.0218,115000,0.123774,31.1735263755312,35.9092614997782,0.003,0.003,0,329710276944215680,31.17358234467,0.1308,35.9092121703,0.0915,0.0958,1.7931,0.1718,10.529,0.184,-11.457,0.184,false,2398.41,3.04043,17.238558,708.816,14.2126,18.225056,2610.28,10.4297,16.220201,2.004854,,,0,,,,,,0.105018
29.46801,36.77474,01575231+3646293,29.467972,36.774818,0.08,0.07,4,15.542,14.964,11.64757481831,14.457,4.221,0.061,0.078,0.076,AAA,222,0,2451127.7746,0.301423,152130294679730323,29.4679963,36.77474597,0.006,0.002,90,503635968,60,56232.89936343,10,80,17.1602,19.9696,0.0219,20.1027,0.0384,115000,18.678,0.0097,18.797,0.0135,115000,17.5405,0.0052,17.6311,0.0073,115000,17.0217,0.0046,17.117,0.0061,115000,16.7522,0.0066,16.8672,0.0096,115000,0.268609,29.4679624649152,36.7747941969784,0.015,0.005,90,330436847971615360,29.46800675974,0.4572,36.77474138667,0.1906,0.1030,2.7423,0.2824,8.24,0.987,-12.266,0.33,false,944.65,2.30125,18.250189,222.665,11.3602,19.48226,1172.67,12.3828,17.08898,2.39328,,,0,,,,,,0.089994
30.81899,35.86755,02031654+3552033,30.818917,35.867584,0.19,0.19,104,16.706,15.9,11.8415849458177,15.461,4.8027,0.14,0.16,,BCU,220,0,2450797.624,0.245635,151040308189691682,30.81899187,35.86754949,0.028,0.016,0,503635968,60,56331.45628472,10,58,17.1368,20.7562,0.1621,20.8301,0.0548,115000,20.2637,0.0137,20.2797,0.0451,115000,19.1401,0.0068,19.1972,0.0097,115000,18.5788,0.0121,18.6398,0.0203,115000,18.2034,0.0188,18.3507,0.0253,115000,0.251282,30.8189406732877,35.8676066828682,0.018,0.015,90,330457326375508864,30.81898797716,0.5499,35.86754568006,0.5082,0.3317,1.8885,0.6265,8.903,1.141,-14.168,0.953,false,227.62,1.49373,19.795341,111.151,59.6508,20.236607,272.863,7.68462,18.672058,1.564549,,,0,,,,,,0.106948
29.60776,35.97779,01582585+3558401,29.607714,35.977821,0.06,0.06,45,15.296,14.605,10.2208717095832,14.4,3.8667,0.049,0.052,0.065,AAA,222,0,2451127.7832,0.174395,151170296077514000,29.60777115,35.97778548,0.007,0.006,90,503635968,60,56156.50216435,10,75,15.3601,19.5392,0.013,19.6231,0.0304,115000,18.2667,0.0066,18.3468,0.01,115000,17.2259,0.004,17.2847,0.0074,115000,16.7395,0.0051,16.8246,0.0111,115000,16.5027,0.0056,16.5371,0.0105,115000,0.209932,29.6077021901492,35.9778327580702,0.016,0.016,0,330324148029059072,29.60776405437,0.4377,35.97778965361,0.4356,0.3704,1.4594,0.5406,11.628,1.001,-10.011,1.011,false,1122.34,5.42233,18.063059,315.212,26.052,19.104881,1534.16,7.39941,16.797247,2.307634,,,0,,,,,,0.054548
29.10604,35.64061,01562543+3538263,29.105991,35.640644,0.27,0.26,91,16.31,16.182,12.0252630709987,15.581,4.0557,0.096,0.215,0.178,ACC,222,0,2450825.6892,0.188503,150760291060169368,29.10603478,35.64061582,0.008,0.006,90,503635968,60,56223.49096065,5,70,17.4262630709987,20.982,0.0364,21.111,0.0623,115000,19.6367,0.0119,19.7619,0.0248,115000,18.456,0.0059,18.5461,0.0082,115000,17.9155,0.0059,17.9986,0.019,115000,17.6249,0.0123,17.7806,0.0291,115000,0.163394,29.1059892801314,35.6406628016344,0.012,0.009,90,330225333717691776,29.106037696,0.3777,35.64061368191,0.291,0.186661181673266,1.9447,0.363,9.139,0.776,-11.408,0.568,false,393.007,1.4918,19.202364,73.1386,5.55918,20.691023,487.255,11.6418,18.042528,2.648495,,,0,,,,,,0.067873
28.82696,36.29625,01551847+3617464,28.826964,36.29623,0.18,0.14,86,16.021,15.577,11.28446490409,15.231,4.4294,0.093,0.136,0.142,ABB,222,0,2451127.7549,0.072929,151550288269626103,28.82696089,36.29624754,0.004,0.002,90,503635968,60,56278.87055556,5,55,17.0108,20.9573,0.0354,21.0583,0.0728,115000,19.6604,0.0191,19.8194,0.041,115000,18.3253,0.0043,18.4351,0.0078,115000,17.7215,0.0096,17.826,0.0123,115000,17.4572,0.01,17.5782,0.0272,115000,0.063786,28.8269072113978,36.2962963635613,0.014,0.009,90,330309098464598784,28.82696331909,0.3226,36.29624536473,0.3011,0.2234,1.6244,0.3629,10.503,0.879,-11.845,0.604,false,433.271,1.70361,19.096466,130.03,13.4309,20.066284,582.924,6.77698,17.84789,2.218393,,,0,,,,,,0.290219
31.25137,36.15235,02050031+3609086,31.2513,36.15239,0.2,0.18,167,16.098,15.642,11.538,15.215,3.8118,0.097,0.142,0.142,ABB,222,0,2451109.8478,0.249277,151380312513383432,31.25137186,36.15235067,0.009,0.002,90,503635968,60,56012.04525463,5,51,16.5968086461904,20.2739,0.0308,20.2456,0.0626,115000,19.0268,0.0106,19.118,0.0106,115000,18.0333,0.0045,18.1063,0.011,115000,17.5653,0.0065,17.6463,0.0132,115000,17.3408,0.0084,17.4162,0.0228,115000,0.252349,31.2513128311088,36.1523964098493,0.009,0.008,90,330488112701224576,31.25137226852,0.2869,36.15234831054,0.2376,0.182816748232735,1.839,0.3362,11.147,0.611,-11.171,0.53,false,601.601,2.30866,18.740093,149.133,10.3537,19.917456,720.957,7.58801,17.617146,2.30031,,,0,,,,,,0.043859
29.55395,36.16426,01581295+3609513,29.553984,36.164276,0.25,0.21,85,16.161,15.643,12.549109793706,15.588,4.4151,0.101,0.14,0.179,ABC,222,0,2451127.783,0.114379,151390295539477782,29.55394323,36.16426356,0.01,0.003,90,503635968,60,56095.6984375,5,52,18.1420,21.1809,0.0646,21.4468,0.0231,115000,20.0031,0.0147,20.0877,0.0378,115000,18.5514,0.0109,18.6369,0.0148,115000,17.8626,0.0054,17.9481,0.008,115000,17.5049,0.0116,17.6082,0.0178,115000,0.126674,29.5539022974306,36.1643151403247,0.011,0.011,0,330338201162332288,29.55394700629,0.317,36.16426157536,0.3229,0.1646,2.4673,0.4062,8.383,0.69,-12.441,0.741,false,355.152,1.46777,19.312332,54.8693,12.4939,21.003065,490.736,14.2183,18.034801,2.968264,,,0,,,,,,0.276118
29.23526,36.65851,01565644+3639308,29.235207,36.658558,0.07,0.07,90,10.846,10.643,7.344,10.621,1.045,0.019,0.017,0.019,AAA,222,0,2451127.773,0.230841,151990292352500811,29.23528337,36.65851853,0.237,0.059,0,604299264,72,55861.55891204,5,59,8.585,11.862,,,,32868,11.666,,,,65636,11.628,,,,32868,11.644,,,,32868,11.661,,,,16484,0.262362,29.2352031263372,36.658563372062,0.001,0.001,0,330411834081527552,29.23525559358,0.042,36.65851229638,0.0349,0.0209407507914971,2.211,0.0463,9.776,0.079,-11.863,0.082,false,389290,191.64,11.712682,223460,331.078,11.978391,242281,367.657,11.30112,0.677271,7.41,2.67,5,6305.33,0.2835,0.141,1.47,3.086,0.022342
30.86193,36.44017,02032688+3626247,30.862016,36.44022,0.2,0.2,135,16.572,16.068,10.3202585949574,15.401,4.4197,0.114,0.174,0.173,BCC,222,0,2451453.973,0.307301,151720308618528756,30.86192843,36.44017256,0.01,0.006,0,503635968,60,56273.63296296,5,72,15.9930,21.0737,0.0338,21.2231,0.0759,115000,19.8207,0.014,19.9609,0.0246,115000,18.7109,0.0092,18.8007,0.0113,115000,18.1788,0.0053,18.2779,0.0157,115000,17.9328,0.0094,18.0518,0.0107,115000,0.305756,30.8618720033532,36.4402214019372,0.017,0.013,90,330534670146909056,30.861931794,0.4763,36.44016963477,0.3574,0.4833,0.9635,0.4657,11.172,1.077,-12.023,0.836,false,318.076,1.5324,19.432037,71.5662,6.30499,20.714619,378.039,6.97901,18.318079,2.39654,,,0,,,,,,0.417062
