col1,col2,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,AbsKmag,Kmag,r-K,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,AbsGmag,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,ra_epoch2000,dec_epoch2000,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,source_id,ra,ra_error,dec,dec_error,parallax_percent,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_xa,_RAJ2000,_DEJ2000,Name,EPIC,Prot1,Pw1,Q1,Clean?,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,Bin?,RawAmp,SmAmp,P,PrCat,PCat,All,2M,Simbad,_RA,_DE,angDist
129.4879,19.46381,08375712+1927499,129.488024,19.463877,0.06,0.06,90,13.658,13.018,11.3348306951762,12.767,4.5129,0.032,0.03,0.028,AAA,222,0,2451617.7627,0.485103,131351294879277128,129.48789608,19.46380902,0.005,0.002,0,503635968,60,55995.39819444,5,74,17.0395,18.4717,0.005,18.5662,0.005,115000,17.2799,0.0068,17.3267,0.0047,115000,15.8528,0.0036,15.9267,0.0064,115000,15.2201,0.0029,15.2489,0.0031,115000,14.8983,0.0028,14.9139,0.0093,115000,0.498414,129.4880513011292,19.4638603596389,0.003,0.002,90,661277908202012672,129.48788428734,0.09,19.46380569509,0.0599,0.0227,5.1709,0.1175,-36.574,0.186,-12.696,0.124,false,4371.0,5.60865,779.331924794737,16.586912,776.133,10.7006,72.5317271928677,18.126549,5779.22,22.4459,257.473302473948,15.357246,2.769302,,,0,4076.08,0.6415,0.3825,,,0.110344,129.48802389,19.46387694,JS702,211949413,1.33,0.1677,0,Y,0.00816,,,,N,Y,N,,0.02358,0.99551,2,0,1,All,2M,Simbad,129.488024,19.463877,4.31E-4
129.656,19.25793,08383748+1915286,129.656171,19.257961,0.17,0.08,0,13.323,12.594,11.0750743305679,12.397,4.4544,0.022,0.021,0.022,AAA,222,0,2451105.9874,0.591771,131111296560540070,129.65597485,19.25793547,0.004,0.003,90,503636096,60,55885.66747685,5,52,16.776,18.0979,0.0146,18.1411,0.0085,115000,16.8514,0.0046,16.9211,0.0049,115000,15.4456,0.0033,15.5114,0.0022,115000,14.837,0.0049,14.8587,0.0036,115000,14.5119,0.0046,14.5571,3.0E-4,115000,0.672933,129.6561312087185,19.2579866768212,0.002,0.002,90,661259525741991808,129.65596346935,0.0731,19.25793223295,0.0502,0.0188,5.4402,0.1024,-36.779,0.158,-12.645,0.105,false,6324.12,6.8946,917.256983726395,16.185865,1147.89,10.3648,110.748880827416,17.70164,8252.25,22.9218,360.017537889694,14.97049,2.73115,,,0,4211.97,,,,,0.163806,129.65617111,19.25796111,JS241,211935558,0.52,0.14,0,Y,0.00682,,,,N,N,N,,0.03714,1.31901,P,0,2,All,2M,Simbad,129.656171,19.257961,5.45E-4
127.6609,17.47202,08303865+1728194,127.661053,17.472069,0.08,0.06,0,12.683,12.045,10.52,11.825,3.6845,0.021,0.024,0.021,AAA,222,0,2450759.9943,0.554211,128961276609146993,127.66091487,17.47203019,0.004,0.004,0,503635968,60,55999.67825231,10,67,15.3425872305874,16.6471,0.0033,16.7472,0.0029,115000,15.5095,0.0027,15.5635,0.0034,115000,14.5021,0.001,14.5501,0.0024,115000,14.0518,0.0014,14.1056,0.0067,115000,13.8369,0.0018,13.8769,0.0046,115000,0.494475,127.6610410202364,17.4720720101826,0.001,0.001,90,659151177834641152,127.66088048892,0.0454,17.47202005924,0.0303,0.0107038657913931,5.484,0.0587,-35.565,0.095,-12.066,0.059,false,16215.6,8.36709,1938.02146265906,15.163536,4073.28,17.9104,227.425406467751,16.326529,18589.9,35.8874,518.006319766826,14.088726,2.237803,,,0,3527.5,0.3913,0.191,0.59,0.049,0.042541,127.66105806,17.47206806,HSHJ 6,211810915,,,2,,,,,,,,,,,,,0,2,All,2M,Simbad,127.661058,17.472068,0.017702
128.246,17.30646,08325907+1718235,128.246153,17.306547,0.18,0.07,0,13.017,12.42,10.8838503279627,12.185,4.3317,0.022,0.026,0.025,AAA,222,0,2450760.0217,0.612068,128761282460198324,128.24596431,17.30646203,0.034,0.007,90,503635968,60,55976.95133102,5,83,16.4393,17.7404,0.0047,17.8195,0.0051,115000,16.5167,0.0037,16.5839,0.0017,115000,15.1692,0.0027,15.2165,0.0018,115000,14.5683,0.0013,14.6059,0.0028,115000,14.2666,0.0038,14.2871,0.0031,115000,0.717051,128.2461122433876,17.3065122358706,0.002,0.002,90,659086512807199232,128.24595390605,0.0712,17.30645832136,0.0527,0.0167,5.4925,0.0916,-35.11,0.149,-12.522,0.104,false,8189.94,7.41374,1104.69749411228,15.905163,1478.12,11.0516,133.747149733975,17.427116,10566.4,25.4131,415.785559416207,14.702101,2.725016,,,0,3936.81,,,,,0.187844,128.24615306,17.30654694,AD 1695,211799258,24.24,0.4744,0,Y,0.0077,,,,N,Y,N,,0.01595,0.78295,2,0,2,All,2M,Simbad,128.246153,17.306547,2.99E-4
129.7575,17.85573,08390185+1751208,129.757732,17.855783,0.1,0.08,0,12.662,11.975,10.4945692254262,11.769,3.6107,0.021,0.02,0.02,AAA,222,0,2450761.0183,0.817546,129421297576057420,129.75753856,17.85573505,0.006,0.002,90,503635968,60,55770.85761574,10,77,15.3161,16.5905,0.004,16.6352,0.003,115000,15.3797,0.003,15.4332,0.0012,115000,14.4173,0.0033,14.4604,0.0026,115000,14.0059,0.0066,14.0428,0.0059,115000,13.7757,0.0062,13.7998,0.0019,115000,0.684949,129.7576923671361,17.855783379277,0.002,0.001,90,659284390540626816,129.75752546611,0.0436,17.85573169139,0.0312,0.0116,5.5605,0.0644,-36.897,0.1,-12.005,0.058,false,17501.3,12.8926,1357.46862541303,15.08069,4467.66,30.022,148.812870561588,16.226189,19946.8,50.5717,394.426131611158,14.012238,2.213951,,,0,3569.75,0.586,0.308,0.59,0.05,0.135813,129.75771889,17.855775,AD 2496,211838068,,,3,,,,,,,,,,,,,0,2,All,2M,Simbad,129.757719,17.855775,0.053362
129.4545,17.25496,08374912+1715180,129.45468,17.25502,0.08,0.07,0,12.268,11.587,10.0488299603714,11.39,3.278,0.024,0.022,0.018,AAA,222,0,2450760.9929,0.65545,128701294545516489,129.4545168,17.2549601,0.01,0.004,0,503635968,60,55963.25174769,5,81,14.5104,15.8516,0.0039,15.9292,0.0021,115000,14.668,0.0023,14.7214,0.0012,115000,13.8979,3.0E-4,13.9657,9.0E-4,115000,13.5693,0.003,13.6214,0.0022,115000,13.3993,0.009,13.3957,0.0037,115000,0.60109,129.4546385332826,17.2550077277284,0.001,0.001,90,659228074929597440,129.45447685747,0.0311,17.25495924088,0.0209,0.0075,5.3922,0.0405,-35.861,0.067,-11.261,0.044,false,29588.4,14.7617,2004.4032868843,14.510561,8718.85,30.9222,281.960856601406,15.50024,31265.5,56.2252,556.076278963881,13.524258,1.975983,,,0,3718.25,0.61,0.3015,0.69,0.081,0.149251,129.45463389,17.25500389,AD 2354,211795614,15.99,0.7076,0,Y,0.00795,,,,N,Y,Y,,0.01268,0.58145,2,1,2,All,2M,Simbad,129.454634,17.255004,0.168801
129.6368,17.39387,08383287+1723380,129.636991,17.393902,0.07,0.06,0,14.791,14.134,12.733,14.017,4.7762,0.034,0.036,0.047,AAA,222,0,2450761.0095,0.666194,128871296368773172,129.63683565,17.39388389,0.004,0.003,90,503635968,60,55977.8034375,5,62,18.7979726175597,20.0816,0.0125,20.201,0.0374,115000,18.7932,0.0135,18.9148,0.0257,115000,17.2052,0.0069,17.2577,0.0057,115000,16.4492,0.0025,16.5187,0.0043,115000,16.0975,0.0148,16.1367,0.0142,115000,0.537654,129.6369597287054,17.3939241345246,0.005,0.004,90,659254394489166848,129.63679627236,0.1584,17.39387458424,0.1091,0.038,5.537,0.211,-36.228,0.349,-11.508,0.231,false,1246.53,1.77991,700.333162912731,17.949108,208.071,12.5369,16.5966865812123,19.55586,1768.82,9.57078,184.814612811077,16.64271,2.913151,,,0,,,,,,0.133755,129.63699111,17.39390194,AD 2415,211805435,0.68,0.031,0,Y,0.00682,,,,N,N,N,,0.01675,0.16931,2,0,2,All,2M,Simbad,129.636991,17.393902,4.35E-4
129.5295,17.31053,08380711+1718381,129.529652,17.310604,0.08,0.08,0,12.682,12.0,10.5239187330872,11.811,3.5805,0.024,0.023,0.021,AAA,222,0,2450761.0012,0.586418,128771295295383189,129.52949656,17.31054681,0.004,0.004,90,503635968,60,56186.76884259,5,61,15.2914,16.5785,0.0032,16.649,0.0035,115000,15.3915,6.0E-4,15.4546,0.0026,115000,14.4409,0.0013,14.5048,0.0046,115000,14.025,0.0021,14.0773,0.0011,115000,13.819,0.0025,13.8168,0.0022,115000,0.572537,129.5296234287702,17.3105806648506,0.001,0.001,90,659230166577197056,129.52945609053,0.0418,17.31053074277,0.0285,0.0095,5.5282,0.0524,-37.105,0.093,-11.595,0.062,false,17130.4,8.19626,2090.02642668729,15.10395,4436.65,19.2937,229.953300818402,16.23375,19404.1,33.4784,579.600578283311,14.042189,2.191561,,,0,3818.5,0.586,0.308,,,0.129228,129.52961389,17.310575,AD 2371,211799551,18.55,0.7958,0,Y,0.00846,,,,N,Y,Y,,0.01323,0.62656,2,0,2,All,2M,Simbad,129.529614,17.310575,0.167498
130.5878,20.05574,08422111+2003208,130.587961,20.055799,0.08,0.07,90,14.22,13.528,11.8849639710751,13.272,4.6856,0.027,0.029,0.035,AAA,222,0,2451106.0194,0.584416,132061305878427444,130.58778684,20.05574081,0.003,0.001,90,503635968,60,56047.41172454,5,72,17.7916,19.1786,0.0075,19.3096,0.0097,115000,17.9576,0.0056,18.055,0.0102,115000,16.4637,0.0035,16.5094,0.0046,115000,15.7802,0.0063,15.8402,0.0034,115000,15.4541,0.0051,15.5406,0.0065,115000,0.625102,130.5879519862841,20.0557954410049,0.003,0.002,90,661406546764571392,130.58777622482,0.1066,20.05573733009,0.0613,0.0266,5.2795,0.1404,-38.347,0.22,-13.497,0.121,false,2456.16,1.72479,1424.03423025412,17.212725,414.861,6.78218,61.1692700577101,18.806633,3330.49,7.60428,437.97571893723,15.955649,2.850984,,,0,,,,,,0.033065,130.58796111,20.05579889,HSHJ419,211987717,3.9,0.1369,0,Y,0.00939,,,,N,Y,N,,0.01331,0.55443,S,1,2,All,2M,Simbad,130.587961,20.055799,5.43E-4
130.5692,20.09231,08421664+2005325,130.569367,20.092367,0.08,0.07,90,11.746,11.139,9.60270418969019,10.989,2.7259,0.023,0.021,0.018,AAA,222,0,2451106.0194,0.600743,132111305692001358,130.56921323,20.09231595,0.007,0.004,0,503635968,60,55977.44362269,5,75,13.4234,14.8097,0.0027,14.8597,0.0015,115000,13.7149,0.0055,13.7631,0.0011,115000,13.326,,,,114724,13.0084,0.0028,13.0502,0.0024,115000,12.8577,0.0049,12.8804,0.0075,115000,0.551409,130.5693668350085,20.0923673894516,0.001,0.0,90,661409609077800960,130.56920481936,0.0256,20.09231366336,0.0151,0.0065,5.2813,0.0342,-35.339,0.054,-12.478,0.03,true,62464.4,16.3559,3819.0744624264,13.699285,22140.9,34.5812,640.258290631904,14.4884,58679.2,47.0362,1247.53275137022,12.840711,1.64769,,,0,4385.03,0.488,0.238,0.6,0.119,0.001509,130.56935194,20.09236,JS478,211989950,12.84,0.2568,0,N,0.0094,,,,N,Y,N,,0.01256,0.40191,K,1,2,All,2M,Simbad,130.569352,20.09236,0.056811
130.0544,20.05776,08401310+2003281,130.0546,20.057814,0.07,0.06,90,13.117,12.511,10.8214556451034,12.247,4.5796,0.024,0.023,0.024,AAA,222,0,2451106.0,0.703714,132061300544909892,130.05442015,20.05776233,0.009,0.006,0,503635968,60,56167.9537963,5,57,16.6087,18.0342,0.0074,18.0964,0.0122,115000,16.8266,0.0027,16.8914,0.0132,115000,15.3632,0.0022,15.4174,0.0012,115000,14.7141,0.0024,14.7706,0.005,115000,14.4287,0.0204,14.4298,0.0029,115000,0.635999,130.0545797883072,20.0578159081915,0.002,0.001,90,661325187202016512,130.05441151318,0.0757,20.05775957205,0.0463,0.0194,5.1867,0.1004,-36.713,0.157,-13.085,0.095,false,6846.96,7.14427,958.384831480333,16.09962,1262.44,14.5774,86.6025491514262,17.598364,9142.0,25.8489,353.670755815528,14.859317,2.739047,,,0,3904.67,1.612,0.9032,,,0.068693,130.0546,20.05781389,HSHJ303,211987847,0.84,0.6257,0,Y,0.00843,,,,N,Y,N,,0.02344,0.9628,S,0,2,All,2M,Simbad,130.0546,20.057814,3.96E-4
132.1272,19.75195,08483057+1945072,132.127405,19.75202,0.07,0.07,98,15.451,14.852,13.337973721468,14.557,5.4345,0.054,0.072,0.071,AAA,222,0,2451622.6558,0.73888,131701321272862883,132.12725186,19.75195006,0.008,0.004,90,503635968,60,56000.6683912,5,87,20.0853,21.3043,0.0568,21.1776,0.1705,115000,19.9915,0.0146,19.9975,0.0488,115000,18.1813,0.004,18.2446,0.008,115000,17.334,0.0062,17.3893,0.0067,115000,16.8765,0.0121,17.0403,0.0203,115000,0.576731,132.1274176555131,19.7520058491047,0.008,0.005,90,661486158278348160,132.12724280278,0.2696,19.75194758708,0.1739,0.0606,5.7042,0.3454,-38.222,0.547,-13.532,0.347,false,489.072,1.00442,486.919814420262,18.964933,84.1783,9.42201,8.93421891931764,20.538387,763.987,9.76572,78.2315077638925,17.554205,2.984182,,,0,,,,,,0.066587,132.127405,19.75202,,211968460,0.79,0.0782,0,Y,0.00711,,,,N,N,M,,0.03092,0.55332,2,0,1,All,2M,Simbad,132.127405,19.75202,0.0
131.1435,20.34148,08443449+2020295,131.143738,20.341539,0.09,0.08,90,14.095,13.506,11.8771167039953,13.255,4.4785,0.028,0.034,0.033,AAA,222,0,2451109.9952,0.830971,132411311436130345,131.14355547,20.34148686,0.002,0.001,90,503635968,60,55999.85946759,10,83,17.5523,18.9302,0.0058,19.0167,0.0117,115000,17.7335,0.004,17.7963,0.0073,115000,16.3024,0.0024,16.3684,0.0013,115000,15.6627,0.0027,15.7183,0.0024,115000,15.3441,0.0046,15.3875,0.0045,115000,0.644087,131.1437150096764,20.3415394209876,0.003,0.002,90,661394525152691840,131.14354395937,0.0815,20.34148327139,0.0473,0.0182,5.3018,0.0967,-37.25,0.167,-13.041,0.099,false,2857.57,2.38532,1197.98182214546,17.048374,491.987,7.0164,70.1195769910495,18.621506,3795.51,8.18916,463.479770818985,15.813745,2.807761,,,0,3921.17,0.367,0.197,,,0.077618,131.14373806,20.34153889,AD 3329,212005204,,,2,,,,,,,,,,,,,0,2,All,2M,Simbad,131.143738,20.341539,4.45E-4
131.2028,20.2905,08444870+2017259,131.202955,20.290552,0.06,0.06,90,11.08,10.578,9.15471504159175,10.508,2.1693,0.022,0.022,0.019,AAA,222,0,2451110.0009,0.555845,132341312027789126,131.20279657,20.29050504,0.044,0.015,90,637853696,76,55734.87572917,7,79,11.985,13.3383,0.0322,13.3746,0.0189,16696,12.6773,0.001,12.6426,0.001,16892472,12.8974,0.001,12.6227,0.001,16810552,12.4,0.001,12.32,0.001,16892472,12.0955,0.0015,12.1127,0.0039,16696,0.561033,131.202957656191,20.2905598589334,0.001,0.001,90,661391157898332160,131.20278936192,0.0326,20.29050321111,0.0199,0.00690015292230801,5.3622,0.037,-36.662,0.064,-13.157,0.04,true,170600.0,59.3334,2875.27766822734,12.608421,74208.2,87.4368,848.706723027375,13.175258,137319.0,171.741,799.570283158943,11.917593,1.257665,33.77,1.64,16,4870.23,0.3302,0.1635,0.73,0.267,0.02968,131.20295889,20.29055389,JS576,212002216,10.93,0.4485,0,Y,0.00884,,,,N,N,N,,0.01687,0.53219,K,1,2,All,2M,Simbad,131.202959,20.290554,0.014793
130.6889,20.59258,08424538+2035336,130.689113,20.592669,0.1,0.06,1,14.906,14.346,12.6844353427805,14.13,5.0121,0.041,0.057,0.067,AAA,222,0,2451109.9815,0.786066,132711306889931677,130.6889462,20.59258626,0.004,0.001,90,503635968,60,55994.92444444,5,79,18.9728,20.4184,0.0143,20.4596,0.0334,115000,19.1421,0.0118,19.2299,0.0165,115000,17.4379,0.0032,17.5209,0.0061,115000,16.6512,0.0032,16.719,0.0066,115000,16.2465,0.005,16.3453,0.0164,115000,0.636155,130.689104222997,20.592637951091,0.005,0.004,90,661463446491712384,130.68893737353,0.1879,20.59258301505,0.1178,0.04,5.1391,0.2054,-36.276,0.352,-12.759,0.235,false,988.287,1.46256,675.724072858549,18.201159,147.128,8.75715,16.8008998361339,19.93215,1438.97,7.2336,198.928610926786,16.866787,3.065363,,,0,,,,,,0.115623,130.68911306,20.59266889,,212020360,0.52,0.0991,0,Y,0.00797,,,,N,N,N,,0.04025,0.20276,2,0,1,All,2M,Simbad,130.689113,20.592669,4.45E-4
130.3615,19.87677,08412680+1952367,130.361689,19.876865,0.07,0.06,90,14.657,13.949,12.302297297357,13.765,5.0495,0.032,0.04,0.049,AAA,222,0,2451106.0096,0.725529,131851303615702716,130.36149536,19.87677544,0.004,0.004,90,503636096,60,56073.4387963,5,87,18.6077,20.0704,0.0181,20.1275,0.0201,115000,18.8145,0.0055,18.8947,0.0167,115000,17.1135,0.0034,17.1884,0.0037,115000,16.3199,0.0026,16.3714,0.003,115000,15.9142,0.0095,15.9932,0.0145,115000,0.730568,130.3616485937152,19.8768258347958,0.005,0.003,90,661397308291492608,130.3614841371,0.1489,19.87677255404,0.0893,0.0343,5.0987,0.1751,-35.921,0.3,-12.375,0.184,false,1328.49,1.60748,826.442630701471,17.879969,185.356,6.49949,28.5185453012467,19.681374,1929.37,9.18355,210.089780095932,16.548382,3.132992,,,0,,,,,,0.196451,130.36168889,19.876865,HSHJ370,211976466,1.64,0.0444,0,Y,0.00643,,,,N,N,N,,0.04091,1.00312,S,0,2,All,2M,Simbad,130.361689,19.876865,3.72E-4
130.6849,19.57991,08424441+1934479,130.685069,19.579973,0.07,0.07,90,8.857,8.681,7.18616735433962,8.633,1.028,0.041,0.026,0.018,AAA,112,0,2451109.9822,0.616456,131491306851286610,130.685069,19.579973,0.054,0.054,90,1409359872,168,51109.48219907,1,33,8.34616735433962,9.793,,,,4,9.661,,,,4,9.623,,,,4,9.576,,,,114724,9.607,,,,4,0.0,130.6850643842937,19.5799646791822,0.003,0.001,90,661329958907430272,130.68489438247,0.0734,19.57991458368,0.0423,0.0196,5.1361,0.1008,-37.201,0.164,-11.635,0.092,true,2779560.0,591.608,4698.31374829279,9.578424,1640870.0,900.381,1822.41739885671,9.813702,1638530.0,1281.75,1278.35381314609,9.225784,0.587917,38.97,2.16,7,6610.79,0.6505,0.32,1.54,4.075,0.033799,130.68506194,19.57995889,KW478,211956984,0.48,0.0788,0,N,0.00842,,,,Y,N,Y,,0.0012,0.01562,2,1,1,All,2M,Simbad,130.685062,19.579959,0.056157
131.0965,20.23208,08442321+2013557,131.096719,20.23214,0.08,0.07,90,14.321,13.743,11.9936727502097,13.353,4.7749,0.029,0.041,0.031,AAA,222,0,2451109.9951,0.770645,132271310966109065,131.09654719,20.23208062,0.007,0.005,0,503635968,60,55937.15331019,5,70,17.9776,19.3369,0.0048,19.3688,0.0128,115000,18.1279,0.0043,18.1682,0.0125,115000,16.6172,0.0058,16.6663,0.0052,115000,15.9266,0.0034,15.9611,0.0041,115000,15.5772,0.0035,15.6143,0.0089,115000,0.618471,131.0967087717186,20.2321402500874,0.003,0.002,90,661391982532062848,131.09653561676,0.1076,20.23207730912,0.0608,0.0233,5.3473,0.1247,-37.735,0.209,-14.619,0.127,false,2112.67,2.35074,898.725507712465,17.376284,340.177,6.74032,50.4689688323403,19.022125,2917.5,12.5304,232.833748324076,16.099394,2.922731,,,0,,,,,,0.034562,131.09671889,20.23214,AD 3312,211998650,2.09,0.305,0,Y,0.0084,,,,N,Y,Y,,0.0229,0.87113,2,0,2,All,2M,Simbad,131.096719,20.23214,3.72E-4
130.3575,19.94352,08412584+1956369,130.357695,19.9436,0.06,0.06,90,9.659,9.396,7.93916531024067,9.329,1.4397,0.023,0.021,0.02,AAA,222,0,2451106.0096,0.720009,131931303580062915,130.35772618,19.94373803,0.044,0.044,90,268959744,32,56440.33601852,0,12,10.3921,11.7819,0.0328,12.3511,0.0508,24,10.7687,0.001,12.1873,0.001,24,10.3206,0.0,12.4933,0.0,24,10.2089,0.0644,12.0446,0.122,24,10.0533,0.0,12.1,0.0,24,0.507987,130.3576799835066,19.9435692153801,0.001,0.001,90,661401122222444288,130.35751606007,0.0394,19.94351506759,0.0254,0.0089,5.2727,0.0467,-35.789,0.078,-12.576,0.052,false,1106070.0,504.404,2192.82559218404,10.578912,608873.0,734.102,829.411989069639,10.890072,711150.0,645.496,1101.71093236829,10.132017,0.758055,34.36,0.38,15,5922.75,0.078,0.0347,1.19,1.559,0.12192,130.35767111,19.94356889,KW392,211980688,6.78,0.678,0,Y,0.0083,,,,N,Y,Y,,0.01199,0.43691,K,1,1,All,2M,Simbad,130.357671,19.943569,0.138128
130.4238,19.83256,08414174+1949575,130.423942,19.83264,0.09,0.07,0,14.515,13.832,12.2610646837434,13.603,4.6198,0.033,0.033,0.042,AAA,222,0,2451106.016,0.560526,131791304238209645,130.4237593,19.83256293,0.007,0.003,90,503635968,60,55879.77841435,5,90,18.0986,19.4405,0.0145,19.5644,0.0148,115000,18.2228,0.0064,18.3315,0.0163,115000,16.7405,0.0043,16.8226,0.0035,115000,16.0642,0.0034,16.1253,0.0028,115000,15.7622,0.0059,15.8376,0.0013,115000,0.678071,130.4239127041465,19.8326131248927,0.004,0.002,90,661396140060387456,130.4237467555,0.1074,19.832560169,0.0651,0.0278277646884218,5.3903,0.15,-36.257,0.235,-12.299,0.129,false,1901.87,2.05186,926.900470792354,17.490414,352.815,11.9982,29.4056608491274,18.98252,2615.44,10.9275,239.344772363304,16.21806,2.76446,,,0,,,,,,0.138576,130.42394194,19.83264,AD 3001,211973504,2.32,0.1667,0,Y,0.0098,,,,N,Y,Y,,0.01856,0.61012,S,0,2,All,2M,Simbad,130.423942,19.83264,2.03E-4
130.3908,19.96903,08413384+1958087,130.391,19.969084,0.09,0.07,0,10.392,10.083,8.59691443336978,9.928,2.6333,0.023,0.02,0.018,AAA,222,0,2451106.0159,0.704081,131961303912613497,130.39110031,19.96918963,0.116,0.116,90,302067712,36,55593.58366898,0,7,11.6392,12.9703,0.001,12.7443,0.001,16777752,12.5613,0.3089,12.5938,0.203,24,12.0509,0.0027,12.6194,0.1074,24,,,,,0,,,,,0,0.509705,130.3909634914173,19.9690896444323,0.001,0.001,90,661401225301656192,130.39079753995,0.0369,19.96903027041,0.0215,0.0085,5.4173,0.0462,-36.226,0.077,-13.79,0.045,false,469670.0,326.88,1436.82697014195,11.508884,236887.0,305.662,774.996564833051,11.915036,328822.0,364.288,902.642963808854,10.969517,0.945519,34.86,0.59,15,5328.0,0.0737,0.0395,0.95,0.659,0.125189,130.390955,19.96908611,KW403,211982334,8.97,0.4581,0,Y,0.00827,,,,N,Y,Y,,0.00978,0.31376,K,0,2,All,2M,Simbad,130.390955,19.969086,0.152449
130.7576,19.90121,08430186+1954046,130.75779,19.901279,0.08,0.07,86,14.98,14.267,12.6825173439411,14.053,5.0538,0.045,0.04,0.058,AAA,222,0,2451109.982,0.689454,131881307576962025,130.75763963,19.90121264,0.007,0.006,90,503636096,60,55881.34561343,5,82,19.0187,20.3892,0.0315,20.441,0.0447,115000,19.1068,0.0059,19.1977,0.0193,115000,17.4065,0.0059,17.4853,0.0102,115000,16.6134,0.0049,16.6922,0.0046,115000,16.2114,0.0025,16.2941,0.0139,115000,0.562278,130.757793803749,19.9012649750407,0.006,0.004,90,661353770206306560,130.7576283049,0.1949,19.90121021464,0.1203,0.0488,5.3199,0.2598,-36.143,0.416,-12.719,0.239,false,1016.38,1.25067,812.668409732383,18.170727,141.652,7.83093,18.088783835381,19.973335,1475.93,7.75941,190.211626914933,16.839256,3.134079,,,0,,,,,,0.052106,130.75779,19.90127889,AD 3156,211977997,0.98,0.1454,0,Y,0.00759,,,,N,N,Y,,0.0453,1.83689,2,0,2,All,2M,Simbad,130.75779,19.901279,3.96E-4
130.3583,19.98746,08412602+1959151,130.358451,19.987553,0.06,0.06,90,13.89,13.261,11.7212433841222,13.077,4.482,0.026,0.031,0.03,AAA,222,0,2451106.0096,0.610792,131981303583425537,130.35828134,19.98746575,0.005,0.001,90,503636096,60,55954.79354167,10,89,17.4182433841222,18.774,0.0118,18.8794,0.0151,115000,17.559,0.0093,17.675,0.0094,115000,16.1101,0.0067,16.1709,0.0058,115000,15.4578,0.0026,15.5046,0.0055,115000,15.1196,0.0103,15.1577,0.0118,115000,0.654309,130.3584385391684,19.9875200824819,0.003,0.002,90,661402084295115904,130.3582678501,0.0942,19.98746210234,0.0516,0.0204,5.3561,0.1093,-37.256,0.196,-13.466,0.105,false,3406.05,4.11442,827.832355471731,16.857738,591.258,10.7718,54.88943352086,18.421946,4618.91,31.1749,148.161180950059,15.600571,2.821375,,,0,3761.83,0.4755,0.2805,,,0.125778,130.35845111,19.98755306,JS729,211983476,4.3,0.7073,0,Y,0.00839,,,,N,Y,N,,0.04543,2.15018,S,0,2,All,2M,Simbad,130.358451,19.987553,4.3E-4
130.9034,20.54006,08433684+2032244,130.903533,20.540136,0.06,0.06,90,13.497,12.834,11.118,12.592,4.4413,0.028,0.028,0.022,AAA,222,0,2451109.9911,0.525247,132641309033998642,130.90336125,20.54006125,0.003,0.002,90,503635968,60,56041.28310185,5,87,16.7387962243684,18.2129,0.0092,18.2873,0.0147,115000,17.0333,0.0051,17.1122,0.0043,115000,15.6225,0.0018,15.6895,0.0033,115000,15.0059,0.0021,15.0462,0.0029,115000,14.7031,0.0033,14.7172,0.0104,115000,0.638473,130.9035158076884,20.5401164721917,0.002,0.001,90,661459774295767936,130.90334895516,0.066,20.54005750182,0.0389,0.016147476340694,5.072,0.0819,-36.289,0.134,-13.696,0.079,false,5420.51,3.08465,1757.25284878349,16.353266,981.69,7.79153,125.994509422411,17.871452,7096.63,15.3397,462.631602964856,15.134289,2.737164,,,0,4425.8,,,,,0.091111,130.90353306,20.54013611,AD 3225,212017183,0.74,0.0784,0,Y,0.00658,,,,N,N,Y,,0.01129,0.34747,2,0,2,All,2M,Simbad,130.903533,20.540136,4.45E-4
