col1,col2,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,AbsKmag,Kmag,r-K,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,AbsGmag,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,ra_epoch2000,dec_epoch2000,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,source_id,ra,ra_error,dec,dec_error,parallax_percent,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_xa
132.0743,12.36935,08481784+1222097,132.074358,12.369368,0.09,0.06,0,11.406,11.062,6.33165267311062,11.021,1.6,0.023,0.021,0.019,AAA,222,0,2451115.0148,0.214,122841320743983696,132.07430179,12.36935109,0.027,0.014,0,637853696,76,56137.83618056,6,57,8.38165267311062,13.071,,,,16420,12.621,,,,98340,12.446,,,,32804,12.371,,,,65572,12.3034,0.0062,12.305,0.002,16696,0.206821,132.0743479067388,12.3693621418638,0.001,0.001,90,608007738064851584,132.07430002715,0.0316,12.36934931549,0.021,0.0334,1.1538,0.0385,-10.862,0.066,-2.979,0.041,true,177626,25.9649,6841.00458696163,12.564601,91654.2,76.782,1193.69383449246,12.946008,123450,73.9543,1669.27413280905,12.03319,0.912818,35.7,0.9,10,5429.5,,,2.63,5.43,0.041285
132.5142,12.76596,08500343+1245577,132.514303,12.766034,0.32,0.29,101,17.021,16.424,12.1037587250671,15.982,3.802,0.183,0.233,0.241,CDD,222,0,2450767.9784,0.449164,123311325142229674,132.51420188,12.76595942,0.004,0.004,90,503635968,60,56108.54520833,5,72,17.1113,20.9895,0.0315,21.0383,0.0471,115000,19.784,0.0101,19.9251,0.0175,115000,18.8823,0.008,18.9893,0.0143,115000,18.483,0.0081,18.595,0.0201,115000,18.2652,0.0155,18.4119,0.0249,115000,0.445123,132.5142476495624,12.7659725355174,0.017,0.009,90,608049549571795712,132.51418837618,0.5525,12.76596120483,0.2964,0.3385,1.6763,0.5675,-13.426,1.078,-2.632,0.579,false,279.538,1.14008,245.191565504175,19.572266,86.1736,10.8849,7.9168,20.512953,337.465,8.91474,37.8547215061797,18.441347,2.071606,,,0,,,,,,0.294496
132.8331,12.68604,08511998+1241100,132.83325,12.686119,0.2,0.16,100,16.323,15.767,10.4126608303371,15.488,3.714,0.091,0.134,0.148,ABB,222,0,2450767.9962,0.598682,123221328331843716,132.83314262,12.68603964,0.008,0.004,90,503635968,60,55969.98704861,5,53,15.346,20.4213,0.0284,20.5254,0.0509,115000,19.202,0.0124,19.3006,0.0133,115000,18.2108,0.0082,18.3289,0.008,115000,17.7795,0.0057,17.9519,0.0188,115000,17.5723,0.0149,17.6404,0.0123,115000,0.473128,132.8331934261227,12.6860511353214,0.008,0.005,90,608127855415105536,132.83314178855,0.2533,12.68603798419,0.1562,0.3562,0.9659,0.3441,-11.7,0.5,-3.054,0.307,false,511.129,0.964933,529.704134898485,18.91704,133.271,7.10746,18.7508617705903,20.039549,618.338,12.6286,48.9633055128835,17.783855,2.255693,,,0,,,,,,0.31491
132.3578,12.5212,08492588+1231163,132.357845,12.521202,0.08,0.08,135,15.935,15.219,10.1539292449473,15.277,3.3998,0.068,0.08,0.118,AAB,222,0,2450767.9769,0.158311,123021323578035925,132.35778808,12.52119835,0.007,0.002,0,503635968,60,56076.67619213,5,71,14.7588,19.8819,0.0101,19.9987,0.0317,115000,18.6768,0.0076,18.7784,0.0093,115000,17.81,0.0105,17.9216,0.0156,115000,17.408,0.0059,17.4955,0.007,115000,17.1962,0.006,17.3058,0.0207,115000,0.200469,132.3578368637563,12.5212086811214,0.007,0.006,90,608039035491044864,132.35778723431,0.2066,12.52119725615,0.1547,0.265636575298973,0.9449,0.251,-11.253,0.461,-2.654,0.372,false,771.565,1.32722,581.339190187007,18.469934,208.749,8.32079,25.0876419186159,19.552326,869.694,8.42705,103.202662853549,17.413504,2.138823,,,0,,,,,,0.037365
132.3377,12.53748,08492106+1232149,132.337763,12.537494,0.11,0.11,45,16.089,15.281,11.180821023105,15.159,3.9618,0.077,0.085,0.102,AAB,222,0,2450767.9769,0.227056,123041323377245475,132.33770193,12.53748068,0.006,0.003,0,503635968,60,56028.2540162,5,87,16.3774,20.3556,0.0112,20.4644,0.0361,115000,19.1208,0.0069,19.2016,0.0161,115000,18.0116,0.0052,18.0808,0.009,115000,17.493,0.0048,17.5823,0.0119,115000,17.2421,0.0054,17.3421,0.0162,115000,0.219901,132.3377537270352,12.5374938159322,0.008,0.007,90,608039864420193280,132.3377001882,0.2293,12.53748106581,0.1738,0.1788,1.6009,0.2863,-12.138,0.526,-2.961,0.419,false,613.163,1.06549,575.47513350665,18.719425,160.538,8.56082,18.752642854306,19.837444,738.76,8.22246,89.8465909229111,17.59066,2.246784,,,0,,,,,,0.032593
132.0909,12.39694,08482182+1223491,132.090943,12.396974,0.13,0.13,173,16.287,15.45,10.7296559356595,15.324,3.789,0.1,0.102,0.146,ABB,222,0,2451115.0159,0.194526,122871320909476870,132.09091266,12.39694114,0.004,0.003,90,503635968,60,56133.05556713,10,46,15.7102,20.3045,0.0149,20.4057,0.0414,115000,19.113,0.0096,19.2313,0.0248,115000,18.1048,0.0049,18.1817,0.0087,115000,17.6695,0.0063,17.7549,0.0136,115000,17.5256,0.0672,17.6666,0.0496,115000,0.159292,132.0909558919284,12.3969531957205,0.007,0.004,90,608007905568011520,132.09091225713,0.2115,12.39694030457,0.1238,0.1974,1.2054,0.2379,-9.898,0.456,-2.994,0.252,false,567.048,1.19387,474.966286111553,18.804316,138.916,7.13978,19.45662191272,19.994507,668.91,6.26729,106.730341184148,17.698502,2.296005,,,0,,,,,,0.087544
132.1223,12.10981,08482936+1206353,132.122334,12.109827,0.06,0.06,0,12.436,12.192,7.267,12.098,1.2556,0.025,0.025,0.024,AAA,222,0,2451115.0157,0.134417,122531321223332294,132.12230636,12.1098067,0.007,0.004,90,235200512,28,55998.93591435,10,75,8.85082846976655,13.6817,0.0021,13.7289,0.0012,115000,13.3536,0.0016,13.4065,0.0012,115000,13.439,,,,98340,13.2629,0.0056,13.3131,0.0021,115000,13.2417,0.0035,13.2762,0.0102,115000,0.12168,132.122352538275,12.1098183390872,0.001,0,90,607987427163771520,132.1223044569,0.0232,12.10980610058,0.0154,0.0326549491211841,1.081,0.0353,-10.919,0.053,-2.842,0.031,false,84950.8,14.1562,6000.960709795,13.365447,47374.7,47.4147,999.156379772518,13.662522,54746.8,49.2806,1110.91991574778,12.916023,0.746499,,,0,6012.5,0.533,0.2805,1.55,2.839,0.072319
132.4993,12.39055,08495983+1223260,132.499333,12.390568,0.06,0.06,0,15.479,14.658,9.66652188947777,14.587,2.9314,0.049,0.049,0.064,AAA,222,0,2450767.9781,0.132901,122861324993039171,132.49928453,12.3905492,0.003,0.002,0,503635968,60,55862.49099537,10,78,13.7808,18.7013,0.0065,18.7756,0.0128,115000,17.5184,0.0021,17.5955,0.0048,115000,16.9109,0.0045,16.9824,0.0094,115000,16.6429,0.0039,16.722,0.0023,115000,16.4782,0.0045,16.5384,0.0133,115000,0.183374,132.4993272155254,12.3905637951944,0.004,0.003,90,608022267938647296,132.49928010157,0.1072,12.39054970081,0.084,0.132,1.0373,0.1369,-10.688,0.246,-3.274,0.207,false,1936.79,1.70433,1136.3937735063,17.470657,629.326,9.77315,64.3933634498601,18.3542,1953.6,7.79557,250.603868607427,16.534832,1.819368,,,0,,,,,,0.025354
132.4105,12.37561,08493851+1222319,132.410479,12.375538,0.21,0.18,168,16.375,15.599,9.39144665729917,15.622,3.6346,0.1,0.115,0.16,ABC,222,0,2450767.977,0.269513,122851324104811234,132.410478,12.37560705,0.003,0.003,90,503635968,60,56047.87730324,5,82,14.2371,20.4677,0.0135,20.4665,0.0476,115000,19.2566,0.0112,19.3299,0.0225,115000,18.26,0.0098,18.2747,0.0087,115000,17.8236,0.004,17.8562,0.0186,115000,17.5863,0.0117,17.5332,0.0282,115000,0.248605,132.4105213626275,12.3756213344366,0.01,0.008,90,608001896909298816,132.41046944648,0.2797,12.37560649655,0.2051,0.6708,0.5674,0.3806,-11.778,0.622,-3.446,0.525,false,481.604,1.0718,449.341295017727,18.981642,125.661,6.182,20.327,20.103388,575.766,8.42316,68.3551066345647,17.861305,2.242083,,,0,,,,,,0.334951
132.4581,12.50138,08494996+1230051,132.458181,12.501429,0.06,0.06,0,14.493,13.781,9.17575176156789,13.719,2.8221,0.03,0.026,0.035,AAA,222,0,2450767.9782,0.334908,123001324581402163,132.45812182,12.50138272,0.008,0.002,0,503635968,60,55989.56342593,5,79,13.1065,17.6497,0.003,17.7161,0.0053,115000,16.5411,0.0016,16.6057,0.0029,115000,16.0023,0.0031,16.0624,0.0026,115000,15.7747,0.0057,15.8325,0.0045,115000,15.6371,0.0064,15.6592,0.0137,115000,0.266497,132.4581668512981,12.5013967822533,0.002,0.002,90,608027215741029888,132.4581187145,0.0605,12.50138219364,0.0423,0.0601,1.2341,0.0742,-10.915,0.135,-3.388,0.11,false,4641.31,2.8151,1648.71940606018,16.521765,1598.19,9.36071,170.73384390714,17.342316,4473.59,7.83618,570.889132204722,15.635281,1.707035,,,0,4156,,,0.82,0.183,0.126195
132.1647,12.39918,08483954+1223572,132.164785,12.399242,0.07,0.06,0,11.711,11.491,6.75085720773633,11.465,1.189,0.022,0.022,0.019,AAA,222,0,2451115.0159,0.373011,122871321647629556,132.16473569,12.39918506,0.089,0.026,0,637853696,76,56176.64032407,10,66,8.19485720773633,12.909,,,,114724,12.654,,,,98340,12.576,,,,114724,12.56,,,,98340,12.5544,0.0064,12.5789,0.0045,115000,0.268473,132.1647826282436,12.3991927985503,0.001,0.001,90,608013579220366336,132.16473221601,0.034,12.39918297345,0.0211,0.0361,1.1407,0.0412,-11.436,0.07,-2.282,0.043,true,165512,24.6148,6724.08469701155,12.641295,94093.7,87.3541,1077.15264652718,12.917487,104831,60.659,1728.2019156267,12.210698,0.706789,,,0,6301,,,1.86,4.93,0.177321
132.1408,12.58343,08483380+1235004,132.140841,12.58347,0.08,0.06,3,15.657,14.949,9.71031153095053,14.787,3.8042,0.067,0.085,0.098,AAA,222,0,2451115.016,0.203685,123101321408390659,132.14080522,12.58342652,0.003,0.002,90,503635968,60,56004.17010417,10,83,14.7366,19.8133,0.0152,19.9669,0.0259,115000,18.5912,0.0092,18.7192,0.0053,115000,17.5621,0.0075,17.5571,0.0603,115000,17.0895,0.0072,17.1399,0.0165,115000,16.8786,0.0097,17.0236,0.0258,115000,0.200761,132.1408551783564,12.5834369546221,0.005,0.003,90,608020549951878400,132.14080274633,0.1537,12.58342607435,0.0987,0.1852,0.9653,0.1788,-11.885,0.325,-2.527,0.209,false,937.66,1.46005,642.210883188932,18.258251,250.265,9.29625,26.9210703240554,19.355389,1123.98,6.93315,162.116786741957,17.135023,2.220366,,,0,,,,,,0.128973
132.4875,12.42587,08495700+1225332,132.487541,12.425912,0.06,0.06,0,14.584,14.031,9.3648758040805,13.918,2.007,0.031,0.032,0.042,AAA,222,0,2450767.9782,0.208898,122911324875231557,132.48750348,12.42587357,0.003,0.002,0,503635968,60,56084.8831713,5,91,12.0837,16.6368,0.0024,16.7,0.0033,115000,15.925,0.003,15.9766,0.0017,115000,15.6614,0.001,15.7158,0.0044,115000,15.558,0.0048,15.6071,0.0032,115000,15.4662,0.0039,15.505,0.0071,115000,0.191154,132.4875476588449,12.4258853527946,0.002,0.001,90,608022718910742656,132.48749982919,0.0502,12.42587257906,0.0323,0.0537240537240537,1.2285,0.066,-10.849,0.112,-2.967,0.077,false,7639.69,3.36558,2269.94752761783,15.980677,3398.14,12.4488,272.969282179808,16.523283,6081.2,10.7586,565.240830591341,15.301947,1.221336,,,0,5038.67,0.016,0.008,0.61,0.219,0.098745
132.287,12.36314,08490888+1221473,132.287039,12.363166,0.06,0.06,90,13.895,13.365,8.68141748951625,13.258,2.1751,0.027,0.027,0.027,AAA,222,0,2451135.0283,0.166041,122831322870316272,132.28700855,12.36313465,0.011,0.01,0,503635968,60,56004.73537037,5,72,11.6349,16.2115,0.0028,16.282,0.0027,115000,15.4331,0.0026,15.4779,0.0036,115000,15.112,0.0038,15.1621,0.0013,115000,15.0035,0.0012,15.0466,0.0018,115000,14.8806,0.0048,14.9246,0.0104,115000,0.155573,132.2870493959903,12.3631488124321,0.002,0.001,90,608001003556114688,132.28700162175,0.0483,12.36313591165,0.0338,0.046,1.2153,0.0559,-10.839,0.1,-2.996,0.072,false,12131.1,4.43719,2733.96000622015,15.478619,5164.51,12.4811,413.786445104999,16.068815,10069.9,12.1369,829.69291993837,14.754354,1.314462,,,0,4847.3,,,0.86,0.372,0.071868
132.2841,12.33485,08490818+1220055,132.284107,12.334869,0.06,0.06,90,12.694,12.445,7.57293891794783,12.401,1.2318,0.025,0.024,0.024,AAA,222,0,2451135.0283,0.072695,122801322841022327,132.2840766,12.33484662,0.023,0.018,90,503635968,60,55992.5862037,5,61,9.1424,13.9705,0.001,14.0186,6E-04,115000,13.6328,0.0062,13.6925,0.0014,115000,13.5679,0.0161,13.5887,0.0061,16892216,13.5538,0.0023,13.6047,0.0029,115000,13.5404,0.003,13.5861,0.0125,115000,0.133872,132.2841198210859,12.3348593889032,0.001,0,90,608000041483441920,132.2840725022,0.0208,12.33484625439,0.0151,0.0241,1.0824,0.0261,-10.736,0.044,-3.051,0.031,false,65144.7,12.0005,5428.49881254948,13.653668,36211.5,32.3333,1119.94445355098,13.954271,42167.6,42.1088,1001.39638270385,13.199474,0.754797,,,0,6077,0.315,0.1617,1.33,2.166,0.056836
132.083,12.25365,08481992+1215129,132.083006,12.253594,0.29,0.23,97,16.888,16.208,9.79380597976317,15.667,4.6028,0.197,0.235,0.203,CDC,222,0,2451115.0158,0.202702,122701320830594940,132.08300785,12.25365414,0.014,0.009,90,503635968,60,56116.01594907,5,62,15.6019,21.4751,0.0509,21.5386,0.0676,115000,20.2698,0.018,20.3378,0.0631,115000,18.9049,0.0139,18.9942,0.022,115000,18.3104,0.0069,18.4269,0.0096,115000,18.0068,0.0141,18.0887,0.0622,115000,0.216602,132.0830620559193,12.2536700919446,0.013,0.007,90,608004263435639424,132.08300787631,0.4162,12.25365495035,0.2495,0.6983,0.6689,0.4671,-12.297,0.852,-3.517,0.466,false,253.574,0.879285,288.386586829071,19.678106,66.677,8.2748,8.05783825590951,20.791449,340.061,7.32613,46.417549238138,18.433027,2.358421,,,0,,,,,,0.337532
132.374,12.50218,08492976+1230078,132.374018,12.502176,0.06,0.06,90,14.58,14.094,8.89395065159024,13.902,2.1936,0.033,0.036,0.043,AAA,222,0,2450767.9769,0.064882,123001323740023094,132.37398702,12.50217869,0.002,0.001,90,503635968,60,56129.80126157,5,69,11.8595,16.8675,0.0044,16.9263,0.0064,115000,16.0956,0.0023,16.1616,0.0032,115000,15.8017,4E-04,15.863,0.0014,115000,15.6839,0.0051,15.7603,0.0029,115000,15.5916,0.0035,15.648,0.0115,115000,0.109313,132.3740308341241,12.5021910515548,0.002,0.001,90,608038764908563968,132.37398398366,0.0514,12.50217862396,0.036,0.066,0.9963,0.0658,-10.623,0.115,-2.886,0.093,false,6483.05,3.029,2140.32684054143,16.158916,2808.02,10.4296,269.23563703306,16.730389,5269.71,9.36848,562.493595545916,15.457454,1.272935,,,0,5081.33,0.329,0.1593,0.68,0.28,0.070504
132.1488,12.30211,08483571+1218077,132.148827,12.302162,0.06,0.06,17,15.427,14.748,10.1163760834826,14.514,3.1282,0.058,0.07,0.067,AAA,222,0,2451115.0158,0.209911,122761321488093065,132.14877607,12.30211056,0.011,0.003,90,503635968,60,55870.93017361,10,56,14.4383760834826,18.836,0.0057,18.9386,0.0045,115000,17.6422,0.0042,17.7204,0.0049,115000,17.0106,0.0025,17.0746,0.0012,115000,16.7476,0.0057,16.8094,0.0073,115000,16.5608,0.0111,16.6352,0.0097,115000,0.25765,132.1488202611957,12.3021245427589,0.003,0.002,90,608006294955837824,132.14877189332,0.093,12.30211104991,0.0592,0.0858,1.3197,0.1132,-10.976,0.193,-3.134,0.118,false,1737.67,1.42432,1219.99971916423,17.588448,549.202,5.71681,96.0679119998741,18.502058,1752.11,5.67107,308.955805518183,16.653015,1.849043,,,0,,,,,,0.136913
132.4457,12.42766,08494698+1225395,132.445776,12.427652,0.06,0.06,90,14.804,14.303,9.27499039586692,14.02,2.4658,0.034,0.04,0.039,AAA,222,0,2450767.977,0.268737,122911324457483694,132.44572566,12.42766247,0.005,0.003,90,503635968,60,55961.37472222,5,70,12.6573,17.4023,0.0037,17.4848,0.0039,115000,16.4858,0.003,16.5641,0.005,115000,16.1335,0.005,16.1959,0.0046,115000,15.9888,0.0029,16.0584,0.005,115000,15.8679,0.0072,15.9368,0.0117,115000,0.180947,132.4457719387486,12.4276739661232,0.002,0.002,90,608025605128768000,132.44572306367,0.061,12.42766165493,0.0434,0.068468788902721,1.1246,0.077,-11.086,0.133,-2.859,0.117,false,4509.59,2.61747,1722.88125556358,16.553022,1802.17,10.5802,170.334209183191,17.211899,3907.71,8.82539,442.780432366162,15.782114,1.429785,,,0,4433.75,0.2643,0.1287,0.73,0.186,0.080357
132.4028,12.51484,08493669+1230534,132.402891,12.514837,0.06,0.06,90,13.39,13.066,8.21956907907694,12.983,1.448,0.024,0.026,0.026,AAA,222,0,2450767.9769,0.319999,123011324028208305,132.4028439,12.51483496,0.003,0.002,90,503635968,60,56040.26518519,5,80,10.0639,14.8273,0.0021,14.8787,0.0023,115000,14.431,0.0017,14.4803,0.0021,115000,14.2982,0.0039,14.3455,9E-04,115000,14.2718,0.0037,14.3306,0.0018,115000,14.2416,0.0069,14.2801,0.0031,115000,0.165694,132.4028877819575,12.514848482789,0.001,0.001,90,608027151316994048,132.40284039245,0.029,12.51483524892,0.0194,0.0365,1.1151,0.0407,-10.745,0.066,-3.074,0.049,false,31067.4,6.78529,4578.63996969916,14.457603,16471,19.9493,825.64300501772,14.809588,21121.3,17.7461,1190.1939017587,13.950119,0.859469,,,0,5723.6,0.1325,0.0725,1.01,0.99,0.042857
132.5797,12.77552,08501914+1246320,132.57978,12.775565,0.28,0.23,99,16.557,16.16,10.716175465379,15.867,4.0188,0.112,0.177,0.194,BCC,222,0,2450767.9864,0.324241,123331325796731143,132.5796584,12.77551981,0.004,0.004,0,906289152,108,56075.27292824,9,76,15.908175465379,21.059,0.049,21.1691,0.0785,115000,19.8858,0.0102,19.8831,0.0268,115000,18.7273,0.0061,18.8392,0.0124,115000,18.2233,0.0148,18.3206,0.0141,115000,17.9719,0.0162,17.9993,0.0234,115000,0.456869,132.5796928939003,12.7755345427366,0.013,0.009,90,608050928256032000,132.57964637785,0.4232,12.7755218021,0.2859,0.4988,0.9329,0.4653,-10.536,0.854,-2.959,0.549,false,304.183,0.960518,316.686412956342,19.480528,73.069,5.40267,13.5246091284495,20.692055,394.909,12.1684,32.4536504388416,18.270676,2.421379,,,0,,,,,,0.324881
132.3385,12.56207,08492123+1233434,132.338492,12.562066,0.11,0.11,45,16.182,15.349,10.0702271182746,15.236,3.6153,0.083,0.087,0.116,AAB,222,0,2450767.9769,0.031584,123071323384894979,132.338469,12.5620676,0.016,0.004,0,503635968,60,56138.72740741,5,72,14.9616,20.1274,0.0101,20.2565,0.0222,115000,18.8513,0.0057,18.9498,0.0113,115000,17.9513,0.0042,18.0452,0.0078,115000,17.5383,0.0062,17.6316,0.0081,115000,17.3255,0.0071,17.4477,0.0133,115000,0.081023,132.3385107191908,12.5620815365092,0.008,0.006,90,608040066283246464,132.33846656573,0.2134,12.56206689552,0.1573,0.2845,0.9265,0.2636,-10.01,0.487,-3.4,0.399,false,668.284,1.20208,555.939704512179,18.625963,182.231,7.81377,23.3217768119614,19.699835,760.839,7.51966,101.179973562634,17.558687,2.141148,,,0,,,,,,0.086341
132.3557,12.38076,08492536+1222508,132.355678,12.380798,0.06,0.06,90,14.52,14.112,3.37063169900716,13.941,2.0273,0.027,0.037,0.039,AAA,222,0,2450767.977,0.157158,122851323556797423,132.35566773,12.38076657,0.008,0.005,0,503635968,60,55963.30527778,10,86,6.0883,16.6587,0.0024,16.7151,0.0033,115000,15.9683,0.0017,16.0217,0.0032,115000,15.7052,0.0034,15.7518,0.0021,115000,15.598,0.0023,15.6412,0.0031,115000,15.5148,0.0074,15.544,0.0084,115000,0.118771,132.3557126527095,12.3807798168466,0.015,0.014,0,608001828189826432,132.3556663369,0.3769,12.38076230787,0.325,6.1313,0.0769,0.4715,-10.507,0.916,-4.067,0.937,false,7228.58,8.64689,835.974552700451,16.040733,3306.05,12.2706,269.428552801004,16.553114,5838.3,11.5155,506.994919890582,15.346204,1.20691,,,0,4908,0.0325,0.023,,,0.138319
132.5163,12.38265,08500391+1222576,132.516299,12.382681,0.06,0.06,0,13.848,13.495,8.6089611636478,13.38,1.5147,0.026,0.028,0.029,AAA,222,0,2450767.9781,0.111655,122851325163009697,132.51625607,12.38265438,0.007,0.003,0,503635968,60,55995.11935185,10,93,10.5922,15.3632,0.0024,15.4163,0.0022,115000,14.8947,0.0016,14.9594,0.0034,115000,14.7369,0.002,14.7896,0.0021,115000,14.7093,0.0014,14.7578,0.0024,115000,14.6566,0.0034,14.6863,0.0052,115000,0.178803,132.5163023020881,12.3826646076867,0.001,0.001,90,608021516319899648,132.51625366582,0.0308,12.38265161522,0.0214,0.0355,1.1112,0.0395,-11.033,0.066,-3.018,0.049,false,19927,5.46285,3647.72966491849,14.939761,10196.2,25.2872,403.215856243475,15.330288,14035.4,27.3405,513.35564455661,14.393856,0.936432,,,0,5429,0.0257,0.019,0.92,0.657,0.060144
132.4335,12.36795,08494406+1222046,132.433589,12.367945,0.06,0.06,90,13.999,13.558,8.70471867447554,13.483,1.7551,0.025,0.027,0.033,AAA,222,0,2450767.977,0.313481,122841324335572052,132.43354369,12.36795328,0.003,0.001,90,503635968,60,55942.56364583,5,79,11.008,15.7863,0.0019,15.8328,0.0027,115000,15.2381,0.0028,15.2826,0.0016,115000,15.0367,0.0032,15.0858,0.0029,115000,14.9781,0.0022,15.0377,0.0028,115000,14.9354,0.004,14.9607,0.0062,115000,0.162095,132.4335867775718,12.3679653376697,0.001,0.001,90,607998907612059264,132.43353888541,0.0363,12.36795266762,0.0247,0.0417,1.1075,0.0462,-10.865,0.08,-2.943,0.064,false,14497.9,4.87136,2976.15039742495,15.285105,7060.49,13.715,514.800583302953,15.729301,10675.3,14.7068,725.875105393423,14.690972,1.038328,,,0,5040.02,0.115,0.0547,0.94,0.511,0.073632
132.1003,12.47526,08482408+1228311,132.100358,12.475306,0.21,0.2,10,16.691,15.74,10.1192881565612,15.113,4.8911,0.187,0.155,,CCU,220,0,2451115.0159,0.262653,122971321003130844,132.10029209,12.47526415,0.005,0.005,90,503635968,60,55998.53653935,5,65,16.1558,21.1495,0.0246,21.2388,0.0767,115000,20.0041,0.0103,20.1663,0.0334,115000,18.8268,0.0076,18.9657,0.013,115000,18.3194,0.0101,18.4234,0.021,115000,18.0583,0.0263,18.0947,0.0438,115000,0.276353,132.1003312386881,12.4752732624623,0.013,0.007,90,608017251416887040,132.1002823371,0.4227,12.4752614281,0.2259,0.4183,1.0029,0.4195,-11.09,0.847,-2.749,0.453,false,278.052,0.916627,303.342581006233,19.578053,79.3461,9.1908,8.6332,20.602575,363.408,7.18646,50.5684300754474,18.360933,2.241642,,,0,,,,,,0.150792
132.585,12.65172,08502041+1239063,132.585056,12.651757,0.12,0.12,157,16.084,15.542,11.0147885444553,15.265,3.6642,0.078,0.093,0.116,AAB,222,0,2450767.9865,0.237561,123181325850542564,132.5850303,12.65172054,0.013,0.007,0,503635968,60,55980.85217593,5,74,15.9173,20.1675,0.0122,20.2787,0.0267,115000,18.9292,0.0063,19.0193,0.0087,115000,17.9694,0.0056,17.9924,0.0059,115000,17.5525,0.0056,17.6262,0.0052,115000,17.331,0.013,17.3511,0.0146,115000,0.159303,132.5850749436547,12.6517336638644,0.007,0.005,90,608035840036168576,132.58502776053,0.2278,12.65172106858,0.1541,0.2011,1.4124,0.2841,-10.693,0.458,-2.925,0.303,false,643.545,1.24677,516.169782718545,18.666918,174.156,8.23886,21.1383613752388,19.74904,743.437,7.70738,96.457810565977,17.58381,2.16523,,,0,,,,,,0.10717
132.6886,12.49834,08504526+1229540,132.68862,12.498361,0.07,0.06,90,13.022,12.744,7.9422217628465,12.694,1.3434,0.026,0.026,0.028,AAA,222,0,2450767.9866,0.103231,122991326885408529,132.68855071,12.49834142,0.005,0.005,0,503635968,60,55988.13313657,5,98,9.6685,14.4203,0.0022,14.4777,0.0015,115000,14.0374,0.0036,14.1001,0.0049,115000,13.9224,6E-04,13.9681,0.0109,115000,13.907,0.0014,13.9714,0.0051,115000,13.8892,0.0139,13.9366,0.0056,115000,0.253529,132.6885971535454,12.4983540514936,0.001,0,90,608024333818424448,132.68854812733,0.0235,12.49834054395,0.0159,0.0279,1.1211,0.0313,-11.117,0.049,-3.137,0.032,false,44688.2,8.53153,5238.00537535471,14.062884,24140.1,25.1999,957.944277556657,14.394543,29842.3,33.9304,879.515125079575,13.574839,0.819704,,,0,5859.75,0.279,0.146,1.15,1.398,0.084104
132.2724,12.19521,08490538+1211427,132.27242,12.195218,0.08,0.07,101,15.781,15.084,10.9250787351665,14.973,3.5901,0.07,0.078,0.117,AAB,222,0,2451135.0284,0.07604,122631322723924763,132.27236887,12.19520928,0.008,0.003,90,503635968,60,55728.24359954,5,70,15.7733,19.8212,0.0109,19.9237,0.0344,115000,18.5631,0.0056,18.6489,0.0084,115000,17.6556,0.0108,17.6634,0.0163,115000,17.1939,0.0049,17.2958,0.0076,115000,16.963,0.007,17.0539,0.015,115000,0.182632,132.2724149949623,12.1952258298869,0.006,0.003,90,607989866705213312,132.27236671175,0.1865,12.19520967157,0.1048,0.142,1.5503,0.2201,-10.961,0.382,-3.753,0.21,false,895.457,1.39217,643.209521825639,18.308254,222.513,8.34817,26.6541050314021,19.483002,1017.92,8.35217,121.87491394452,17.242632,2.24037,,,0,,,,,,0.033237
132.3191,12.27127,08491659+1216165,132.319159,12.271272,0.06,0.06,90,14.806,14.217,9.75674180015461,14.157,2.3132,0.035,0.041,0.057,AAA,222,0,2451135.0283,0.207672,122721323191416022,132.31912643,12.27126583,0.026,0.016,0,503635968,60,55971.79729167,5,101,12.9562,17.3565,0.0031,17.421,0.0048,115000,16.4702,0.0042,16.5212,0.0047,115000,16.0927,0.0012,16.156,0.0029,115000,15.9488,0.0042,16.0098,0.0042,115000,15.83,0.0062,15.8952,0.0059,115000,0.116706,132.3191640809751,12.271284446116,0.002,0.001,90,607996261912222464,132.3191164775,0.059,12.27127061938,0.0397,0.0565,1.3181,0.0745,-10.804,0.124,-3.211,0.086,false,4692.66,2.56822,1827.20327697783,16.509817,1886.9,9.96921,189.272770861483,17.162014,4069.11,9.52419,427.239481782703,15.738171,1.423843,,,0,4778,0.0305,0.0203,0.51,0.125,0.048239
