col1,col2,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,AbsKmag,Kmag,r-K,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,AbsGmag,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,ra_epoch2000,dec_epoch2000,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,source_id,ra,ra_error,dec,dec_error,parallax_percent,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_xa,_RAJ2000,_DEJ2000,2MASS,RAJ2000,DEJ2000,Vmag,SourceV,Kmag,e_Kmag,SourceK,V-K,Mass,Bin,Prot1,Power,Amp,Epoch,Prot2,2M,SimbadName,angDist
56.01485,24.50405,03440353+2430151,,,0.08,0.06,90,9.405,9.118,8.293,8.953,1.779,0.023,0.029,0.02,AAA,222,0,2451812.0074,,137400560148825723,56.014746,24.504206,0.053,0.053,90,1409359872,168,51811.50739583,2,29,10.5496932544539,11.21,,,,4,10.732,,,,114724,10.512,,,,4,10.387,,,,4,10.342,,,,114724,0.0,56.0147492936703,24.5042449980081,0.002,0.001,90,68296886313838848,56.0148549219,0.0545,24.50404811602,0.0355,0.007,7.378,0.054,22.323,0.119,-45.727,0.091,true,1158590.0,1191.93,972.028558724086,10.528545,596111.0,2339.48,254.804913912493,10.91307,803686.0,2509.9,320.206382724411,9.999205,0.913865,1.27,4.51,4,5482.0,0.2005,0.101,1.03,0.861,0.140807,56.01474,24.5042,03440353+2430151,56.01474,24.5042,10.71,,8.953,0.02,,1.63,,2,1.4758,,0.055,-13725,,Fig,,0.029204
55.55626,24.31368,03421347+2418498,,,0.1,0.08,0,14.501,13.909,12.8940688248087,13.625,5.3133,0.034,0.038,0.036,AAA,222,0,2451486.8268,,137170555562157036,55.55625702,24.31368765,0.007,0.006,0,503635968,60,56254.6141088,5,60,19.5292,20.2601,0.0124,20.4716,0.0409,115000,18.9383,0.0115,19.091,0.0236,115000,17.1205,0.0067,17.1791,0.0021,115000,16.3013,0.005,16.3543,0.0058,115000,15.8746,0.0072,15.9583,0.0108,115000,0.633987,55.5561721455378,24.3138730970095,0.006,0.004,90,68284104491279872,55.55626055868,0.1885,24.3136782372,0.1201,0.0297,7.1419,0.2121,18.713,0.357,-45.258,0.277,false,1318.51,2.77679,474.832450419369,17.88816,171.532,9.04774,18.9585465541671,19.765526,1953.64,14.5431,134.334495396442,16.534807,3.230719,,,0,,,,,,0.110209,55.55617,24.31384,03421347+2418498,55.55617,24.31384,,,13.625,0.036,,5.94,,1,0.7131,,0.048,-9282,,Fig,,0.016996
56.04572,24.8126,03441094+2448460,,,0.06,0.06,90,13.952,13.371,12.3398113494781,12.963,4.9523,0.029,0.04,0.025,AAA,222,0,2451508.6931,,137770560456925684,56.04571952,24.81261218,0.016,0.006,0,503635968,60,56087.56677083,5,61,18.5469,19.1701,0.0282,19.2583,0.0489,115000,17.9153,0.0046,17.9874,0.0076,115000,16.3078,0.0019,16.3635,0.0044,115000,15.5729,0.0028,15.6396,0.0049,115000,15.2178,0.0027,15.259,0.0131,115000,0.715089,56.0456283710347,24.8127930304168,0.005,0.003,90,68322454256073344,56.04572106237,0.1351,24.81260132799,0.0705,0.0189,7.5052,0.1421,19.541,0.311,-44.524,0.172,false,2827.79,4.63018,610.730036413271,17.059748,433.333,22.8727,18.9454240207759,18.759333,4004.39,34.0103,117.74050802257,15.755578,3.003755,,,0,4283.49,,,,,0.08319,56.04561,24.81278,03441094+2448460,56.04561,24.81278,,,12.963,0.025,,5.45,,1,0.4745,,0.036,-9449,,Fig,,0.014923
55.12811,24.48712,03403072+2429143,,,0.07,0.06,0,10.082,9.659,8.85484278937187,9.556,2.728,0.019,0.029,0.021,AAA,222,0,2451552.6442,,137380551281235293,55.12803308,24.48711993,0.19,0.139,90,1141170176,136,56020.85777778,5,66,12.4218427893719,13.123,,,,65636,12.284,,,,16484,11.734,,,,114788,11.331,,,,65636,11.248,,,,114788,0.674614,55.1280034398985,24.4873083638447,0.002,0.001,90,68334235349446528,55.12810756694,0.0491,24.48711984594,0.0356,0.0075,7.2405,0.0544,22.009,0.113,-43.785,0.087,false,468470.0,663.291,706.281255135378,11.511663,217083.0,730.32,297.243674005915,12.009824,355449.0,870.491,408.331619741043,10.884976,1.124847,2.95,1.04,7,4976.0,0.15,0.0722,0.84,0.392,0.057739,55.12802,24.4873,03403072+2429143,55.12802,24.4873,11.72,,9.556,0.021,,2.05,,3,6.8132,,0.022,-9516,,Fig,,0.025412
55.96738,24.84142,03435214+2450298,,,0.09,0.06,90,11.47,10.786,9.94224904648904,10.605,3.244,0.021,0.03,0.019,AAA,222,0,2451812.0072,,137810559673480240,55.9673698,24.84143231,0.015,0.008,90,503635968,60,56072.52195602,5,69,14.3318,14.9946,0.0058,15.0429,0.005,115000,13.849,0.01,13.8922,0.0042,115000,13.253,,,,114724,12.904,,,,114724,12.6826,0.0029,12.6973,0.0053,115000,0.727948,55.9672777940141,24.8416137102191,0.001,0.001,90,68323485048225152,55.9673787123,0.0406,24.84142328724,0.019,0.0055,7.3697,0.0405,21.27,0.08,-44.227,0.045,false,59392.6,155.674,381.519071906677,13.754035,18603.4,173.414,107.277382448937,14.677409,60386.0,350.487,172.291696981628,12.80958,1.867829,,,0,3882.67,0.015,0.0053,0.62,0.078,0.018957,55.96726,24.84159,03435214+2450298,55.96726,24.84159,14.5,,10.605,0.019,,3.74,,2,3.0034,,0.066,-9464,,Fig,,0.094878
55.9322,24.48754,03434371+2429157,,,0.08,0.06,90,12.384,11.727,10.8200981568339,11.462,4.1937,0.023,0.029,0.018,AAA,222,0,2451812.0074,,137380559322005605,55.93219085,24.48755329,0.005,0.005,0,503635968,60,56157.52503472,5,81,16.2483,16.8902,0.0049,16.977,0.0075,115000,15.6557,0.0067,15.7024,0.0053,115000,14.4559,0.0034,14.5109,0.0041,115000,13.9137,0.0035,13.954,0.0031,115000,13.6424,0.0022,13.6567,0.0024,115000,0.630031,55.9321043598389,24.487738175731,0.002,0.001,90,68296650092601088,55.9321959906,0.0622,24.48753897821,0.0407,0.0093,7.4408,0.0691,19.368,0.124,-46.265,0.087,false,16061.2,14.2814,1124.62363633817,15.173921,3369.26,17.7956,189.331070601722,16.532553,19846.9,62.3251,318.441526768509,14.017688,2.514865,,,0,3571.11,0.494,0.2643,,,0.106217,55.93211,24.48771,03434371+2429157,55.93211,24.48771,16.22,,11.462,0.018,,4.61,,1,4.005,,0.029,-9379,,Fig,,0.070175
56.08556,24.77266,03442050+2446222,,,0.06,0.06,90,9.455,9.027,8.151,8.869,2.0962,0.03,0.031,0.022,AAA,122,0,2451508.6931,,137720560855407723,56.08541453,24.77258848,0.088,0.088,90,302063616,36,56598.70503472,0,55,10.8217338623512,11.5396,0.001,11.3683,0.001,16778264,10.9652,0.0449,12.5406,0.1044,24,10.3265,0.0274,12.9301,0.0319,24,10.5378,0.0333,12.4933,0.1423,24,11.1061,0.001,10.7861,0.001,16777752,0.961391,56.0854617575155,24.7728584708373,0.004,0.003,90,68310359628169088,56.08555601863,0.1266,24.7726629772,0.0783,0.0184272790535839,7.185,0.1324,19.878,0.27,-45.405,0.193,false,860630.0,1241.76,693.072735472233,10.851324,398600.0,1691.59,235.63629484686,11.350045,652686.0,1760.32,370.776904199237,10.22516,1.124886,3.08,2.66,7,4954.05,0.5892,0.321,1.16,0.734,0.053963,56.08544,24.77285,03442050+2446222,56.08544,24.77285,11.02,,8.869,0.022,,2.04,,1,1.1868,,0.038,-8938,,Fig,,0.024331
55.67468,24.19928,03424189+2411583,,,0.1,0.06,90,11.331,10.678,9.64513732752152,10.471,3.4367,0.024,0.033,0.028,AAA,222,0,2451486.8277,,137030556746219787,55.67467219,24.19929371,0.048,0.026,0,503635968,60,56146.79324074,5,68,14.334,15.1599,0.0076,15.1938,0.0021,115000,13.9077,0.0,13.9144,0.001,16892216,13.078,,,,114724,12.744,,,,114724,12.7581,0.0154,12.5415,0.0078,16892216,0.918765,55.6745890086836,24.1994590242147,0.001,0.001,90,68267680536205440,55.67468481203,0.0363,24.19928217397,0.0199,0.0059,6.8364,0.0404,20.296,0.07,-41.075,0.051,false,52732.4,123.642,426.49261577781,13.883172,17031.0,210.051,81.0803090677978,14.77329,58507.8,497.222,117.669371025417,12.843885,1.929404,,,0,3998.0,0.7555,0.418,0.57,0.074,0.268584,55.67456,24.19953,03424189+2411583,55.67456,24.19953,14.5,,10.471,0.028,,3.86,,3,4.8225,,0.061,-9390,,Fig,,0.040056
55.46464,24.32412,03415149+2419275,,,0.1,0.06,0,15.202,14.814,13.7971241953283,14.395,5.9839,0.046,0.075,0.076,AAA,222,0,2451486.8181,,137180554646069526,55.46463774,24.32413259,0.005,0.004,90,503635968,60,56251.00309028,5,59,20.987,21.5849,0.0779,21.4938,0.2533,115000,20.3789,0.0362,20.3733,0.0432,115000,18.2693,0.0103,18.3667,0.0096,115000,17.2666,0.0042,17.3351,0.0126,115000,16.7209,0.0095,16.7932,0.009,115000,0.747309,55.46454463855,24.3243125207236,0.011,0.008,90,68279225408437888,55.46464119102,0.3371,24.32412384375,0.2133,0.0505,7.5932,0.3837,20.434,0.702,-43.822,0.494,false,474.214,1.38946,341.293740014106,18.998428,61.6226,7.44097,8.2815278115622,20.877037,771.208,16.2527,47.4510696684243,17.543991,3.333046,,,0,,,,,,0.086911,55.46455,24.3243,03415149+2419275,55.46455,24.3243,,,14.395,0.076,,6.76,,1,0.6486,,0.078,-9285,,Fig,,0.114055
55.1433,23.68241,03403436+2340574,,,0.18,0.08,90,9.585,9.241,8.50195016625165,9.148,1.4154,0.02,0.021,0.017,AAA,222,0,2451088.9478,,136410551430039383,55.14284049,23.6826916,0.001,0.001,90,1075314688,128,56108.76199074,1,9,10.4949501662517,11.141,0.0172,13.312,0.0986,56,10.5634,0.0044,12.9252,0.0025,56,10.7774,0.2318,13.811,0.1586,56,13.7913,,13.0664,0.0965,56,,,,,114720,1.164108,55.1432049290555,23.682608635442,0.002,0.001,90,68129764842889600,55.14330170778,0.049,23.68241231352,0.0262,0.0071,7.4266,0.0526,20.585,0.1,-45.597,0.062,false,991385.0,710.21,1395.90402838597,10.69776,507004.0,1302.65,389.209687943807,11.088861,686337.0,1067.97,642.655692575634,10.170576,0.918284,4.89,0.59,5,5358.0,0.088,0.0447,1.0,0.738,0.073984,55.14318,23.68261,03403436+2340574,55.14318,23.68261,10.9,,9.148,0.017,,1.64,,3,4.5487,,0.018,-9428,,Fig,,0.014645
55.92983,24.5488,03434314+2432562,,,0.08,0.06,90,14.043,13.427,12.3196522324198,13.138,5.0092,0.026,0.033,0.027,AAA,222,0,2451812.0074,,137450559298329111,55.92982702,24.54881614,0.014,0.008,0,503636096,60,56133.48871528,5,75,18.6163,19.4346,0.0211,19.5379,0.0206,115000,18.1472,0.0063,18.2352,0.0078,115000,16.5188,0.0017,16.5936,0.0026,115000,15.7331,0.004,15.7933,0.0034,115000,15.3631,0.004,15.4057,0.0066,115000,0.512349,55.9297410815195,24.5489862908108,0.004,0.003,90,68300326584600448,55.9298310634,0.1307,24.54880405365,0.0906,0.021,6.8601,0.1444,19.01,0.279,-42.326,0.195,false,2358.36,3.16876,744.253272573499,17.256842,352.494,9.96443,35.3752296920145,18.983507,3361.2,11.9247,281.868726257264,15.945685,3.037822,,,0,,,,,,0.161834,55.92976,24.54895,03434314+2432562,55.92976,24.54895,,,13.138,0.027,,5.64,,1,0.5793,,0.021,-9403,,Fig,,0.017432
55.25169,24.22627,03410038+2413352,,,0.13,0.09,0,13.839,13.224,12.2248339143306,12.944,4.9978,0.031,0.034,0.029,AAA,222,0,2451552.6453,,137070552516842084,55.25168239,24.22628346,0.008,0.002,90,503636096,60,56204.7637963,5,61,18.5872,19.3064,0.0191,19.4264,0.0223,115000,17.9418,0.0071,17.9862,0.0121,115000,16.2816,0.0041,16.3168,0.0042,115000,15.5218,0.0062,15.5708,0.0101,115000,15.1278,0.0044,15.1481,0.0013,115000,0.68076,55.2515941676318,24.2264665061122,0.005,0.003,90,68186114813689344,55.25168888006,0.1181,24.22627317196,0.076,0.0185,7.1807,0.1325,20.06,0.29,-44.903,0.178,false,2857.12,3.62075,789.096181730304,17.048546,417.851,9.89426,42.2316575469009,18.798836,4116.68,25.6214,160.673499496515,15.725554,3.073282,,,0,4043.9,0.609,0.3658,,,0.058707,55.25161,24.22646,03410038+2413352,55.25161,24.22646,,,12.944,0.029,,5.56,,1,0.5214,,0.034,-9332,,Fig,,0.004872
55.98213,24.42621,03435569+2425350,,,0.07,0.06,90,11.487,10.804,10.0320156084757,10.643,3.2441,0.021,0.029,0.018,AAA,222,0,2451812.0075,,137310559821292017,55.98213315,24.4262205,0.056,0.026,0,503635968,60,55979.95427083,5,68,14.4563,15.0673,0.0061,15.1387,0.0085,16696,13.8871,0.0025,13.9067,0.0043,16793912,13.347,,,,16420,12.958,,,,114724,12.6634,0.0152,12.6743,0.0077,16696,0.658043,55.9820287362186,24.4264160920501,0.001,0.001,90,68295481861500928,55.98213025281,0.0275,24.42621092153,0.0152,0.00397482610135807,7.5475,0.03,21.468,0.055,-47.653,0.034,false,57828.5,143.046,404.26506158858,13.783011,17813.6,181.163,98.3291290164106,14.724511,60181.7,416.629,144.449138202093,12.813258,1.911253,,,0,3835.0,0.257,0.1555,0.62,0.075,0.134253,55.98203,24.42639,03435569+2425350,55.98203,24.42639,14.3,,10.643,0.018,,3.54,,1,4.4858,,0.063,-9557,,Fig,,0.091778
55.47065,24.12342,03415293+2407250,,,0.07,0.06,0,14.078,13.5,12.5779938127305,13.252,4.8691,0.03,0.038,0.037,AAA,222,0,2451486.818,,136940554706308666,55.47064919,24.12343174,0.004,0.001,90,503635968,60,56167.38467593,5,64,18.7635,19.4375,0.0126,19.5366,0.0233,115000,18.1211,0.0055,18.2078,0.008,115000,16.4968,0.0034,16.5675,0.0049,115000,15.766,0.0027,15.8209,0.0024,115000,15.4006,0.0031,15.4468,0.0032,115000,0.746683,55.4705598794241,24.1236188554095,0.005,0.003,90,68262973252098304,55.47065368763,0.1357,24.12342025124,0.0841,0.0208,7.3316,0.1524,19.885,0.32,-46.127,0.194,false,2360.83,2.57275,917.628996210281,17.255703,337.883,7.3801,45.7829839704069,19.02947,3314.14,15.7708,210.144063712684,15.960995,3.068476,,,0,,,,,,0.042841,55.47055,24.12362,03415293+2407250,55.47055,24.12362,,,13.252,0.037,,5.44,,1,0.515,,0.021,-9369,,Fig,,0.014622
56.0795,24.58826,03441905+2435184,,,0.07,0.06,90,13.36,12.657,11.7848995123836,12.443,4.778,0.026,0.027,0.024,AAA,222,0,2451508.6932,,137500560794466551,56.0794914,24.58827822,0.005,0.005,90,503636096,60,56030.11835648,5,73,17.8451,18.5032,0.0187,18.6187,0.0191,115000,17.221,0.0098,17.2543,0.0075,115000,15.6663,0.0047,15.7422,0.006,115000,14.9769,0.0075,15.0282,0.0021,115000,14.6354,0.0036,14.687,0.0066,115000,0.703935,56.0794038051211,24.5884619536265,0.003,0.002,90,68303728198686080,56.07949719116,0.0882,24.58826420316,0.0557,0.0139,7.3855,0.1026,19.723,0.202,-45.929,0.124,false,5069.89,7.07471,716.621600037316,16.425869,852.227,19.1795,44.4342657524962,18.025,6937.18,24.5382,282.70940818805,15.158963,2.866036,,,0,3770.14,,,,,0.036807,56.07942,24.58845,03441905+2435184,56.07942,24.58845,17.81,,12.443,0.024,,5.26,,1,0.6814,,0.052,-9506,,Fig,,0.042849
56.10673,24.68117,03442559+2440528,,,0.06,0.06,90,12.54,11.926,11.105,11.625,4.4748,0.023,0.032,0.022,AAA,222,0,2451508.6932,,137610561067117977,56.10672169,24.6811821,0.007,0.007,90,503636096,60,56029.54760417,5,81,16.8201254271164,17.3397,0.0063,17.4743,0.0154,115000,16.0998,0.0048,16.1641,0.0147,115000,14.7351,0.0066,14.7829,0.0025,115000,14.1039,0.0039,14.1476,0.0042,115000,13.7922,0.0025,13.818,0.0033,115000,0.699285,56.1066241220125,24.6813699489493,0.003,0.002,90,68308882159427840,56.10672542035,0.0895,24.68116622986,0.0444,0.0110010162601626,7.872,0.0866,21.378,0.203,-47.315,0.111,false,12265.8,16.6044,738.707812387078,15.46663,2239.92,19.0441,117.617529838638,16.97581,16083.2,57.2544,280.907668231612,14.245988,2.729821,,,0,4190.81,0.825,0.462,,,0.048545,56.10662,24.68136,03442559+2440528,56.10662,24.68136,16.66,,11.625,0.022,,4.9,,1,1.08,,0.033,-9507,,Fig,,0.036696
56.10958,24.58951,03442627+2435229,,,0.07,0.06,90,9.835,9.389,8.61409445413176,9.266,2.0896,0.023,0.028,0.019,AAA,222,0,2451508.6932,,137500561096497750,56.10957302,24.5895135,0.001,0.001,90,1342255104,160,55749.470625,4,25,11.2166,11.8685,0.0078,12.6795,0.0885,114744,11.3556,0.0492,13.5176,0.1073,114744,10.1124,0.0898,,,114744,11.629,0.0702,12.0741,0.1006,24,10.8093,0.0033,11.032,0.0593,114744,0.747191,56.1094832366538,24.5897047659358,0.002,0.001,90,68303487680516224,56.10957604575,0.0466,24.58950700045,0.0241,0.006,7.4066,0.0443,19.601,0.106,-45.933,0.056,false,591560.0,1986.47,297.794580335973,11.258368,281534.0,2885.75,97.5600797019839,11.72756,443983.0,3488.28,127.278486818719,10.643503,1.084057,,,0,4930.69,0.276,0.134,0.95,0.478,0.005834,56.10948,24.5897,03442627+2435229,56.10948,24.5897,11.46,,9.266,0.019,,2.08,,1,0.8374,,0.019,-9787,,Fig,,0.024329
56.04008,24.58938,03440959+2435222,,,0.08,0.06,90,12.931,12.321,11.4233709265841,12.118,4.414,0.024,0.031,0.025,AAA,222,0,2451812.0073,,137500560400727808,56.0400745,24.58939196,0.005,0.004,0,503635968,60,56161.88986111,5,74,17.0823,17.7769,0.0141,17.8918,0.0191,115000,16.532,0.0023,16.5986,0.0031,115000,15.1615,0.0021,15.2117,0.0027,115000,14.5285,0.0038,14.5729,0.0028,115000,14.2196,0.0032,14.2331,0.0039,115000,0.558802,56.0399792486974,24.5895689065812,0.002,0.002,90,68303659479211776,56.04008050484,0.0732,24.58937880657,0.0457,0.0110157938944962,7.2623,0.08,21.385,0.152,-44.152,0.105,false,8306.95,6.85407,1211.9733238791,15.889762,1512.68,14.6909,102.967142925212,17.402023,10894.5,49.9402,218.15090848655,14.668898,2.733126,,,0,4220.74,0.5625,0.317,,,0.176111,56.03999,24.58956,03440959+2435222,56.03999,24.58956,,,12.118,0.025,,4.99,,1,3.8818,,0.022,-9375,,Fig,,0.149262
55.36209,24.01719,03412688+2401025,,,0.16,0.1,0,12.402,11.738,10.798529542539,11.466,4.8555,0.021,0.03,0.023,AAA,222,0,2451552.6451,,136820553620921194,55.36208013,24.01720007,0.009,0.003,0,503635968,60,56248.64872685,10,60,17.045529542539,17.713,0.0062,17.7791,0.0091,115000,16.3215,0.003,16.3606,0.0029,115000,14.8117,0.0024,14.8689,0.002,115000,14.0747,7.0E-4,14.1188,0.0043,115000,13.7322,0.0048,13.7454,0.0023,115000,0.621111,55.361988105045,24.0173831039089,0.003,0.002,90,68167835432980480,55.36208584847,0.0841,24.01718892303,0.0515,0.0129186667935869,7.3537,0.095,20.736,0.217,-45.1,0.135,false,11462.6,14.9893,764.718832767374,15.540159,1749.06,13.4408,130.130646985298,17.244375,15814.5,38.4364,411.445921054001,14.264282,2.980093,,,0,4508.19,,,,,0.122073,55.36201,24.01736,03412688+2401025,55.36201,24.01736,17.01,,11.466,0.023,,5.43,,1,0.3591,,0.025,-9288,,Fig,,0.028437
54.12636,24.01199,03363030+2400440,,,0.07,0.07,0,10.468,10.026,9.143,9.903,2.0866,0.021,0.022,0.02,AAA,222,0,2450775.761,,136810541266835238,54.12633775,24.01225957,0.015,0.015,90,302067712,36,55406.5515625,0,21,-0.76,,,,,0,11.9896,0.0866,14.1161,0.1469,24,13.5253,,,,24,13.4006,,,,24,11.805,0.0042,11.5641,0.0043,16778264,0.276868,54.1262628559562,24.0121762666865,0.001,0.001,90,68398732874994944,54.1263558511,0.0408,24.01199076872,0.0239,0.00608856088560886,7.046,0.0429,19.73,0.077,-43.083,0.052,false,301998.0,270.521,1116.35695565224,11.988355,133967.0,403.154,332.297335509508,12.533896,238203.0,684.559,347.965624584587,11.319551,1.214345,4.86,1.0,4,4860.13,0.114,0.0545,0.74,0.274,0.179062,54.12626,24.01222,03363030+2400440,54.12626,24.01222,12.26,,9.903,0.02,,2.25,,3,7.551,,0.035,-10130,,Fig,,0.022579
55.80059,24.74575,03431211+2444453,,,0.08,0.08,90,12.54,11.931,11.0184559664584,11.674,4.8167,0.023,0.027,0.023,AAA,222,0,2451507.8922,,137690558005595456,55.80057809,24.7457666,0.009,0.006,90,503635968,60,56095.0415625,5,76,17.0844559664584,17.74,0.0103,17.8201,0.0159,115000,16.4907,0.0041,16.5395,0.0043,115000,14.9382,0.0054,14.9923,0.0039,115000,14.2289,0.0015,14.2652,0.0033,115000,13.8709,0.0037,13.8932,0.0031,115000,0.625594,55.8004925262963,24.7459552500567,0.003,0.002,90,68323966084583680,55.80058652596,0.0766,24.74575323944,0.0475,0.0116,7.3942,0.0858,19.827,0.169,-46.919,0.11,false,10093.2,11.3093,892.469029913434,15.678291,1568.53,16.9932,92.3033919450133,17.362654,13818.7,42.5365,324.866879033301,14.410754,2.9519,,,0,4258.3,,,,,0.113447,55.80049,24.74593,03431211+2444453,55.80049,24.74593,17.09,,11.674,0.023,,5.29,,1,0.7068,,0.04,-9441,,Fig,,0.031469
55.38009,24.05674,03413118+2403249,,,0.06,0.06,90,13.969,13.329,12.5643601797334,13.064,5.0537,0.024,0.033,0.028,AAA,222,0,2451486.8179,,136860553800868651,55.38008495,24.05675586,0.002,0.002,90,503635968,60,56197.62559028,5,66,18.9073601797334,19.407,0.0074,19.5169,0.0231,115000,18.1177,0.0042,18.2054,0.0065,115000,16.4184,0.0027,16.4909,0.0031,115000,15.6414,0.0018,15.6979,0.0033,115000,15.2621,0.0017,15.2963,0.009,115000,0.788625,55.3799872026963,24.0569484276788,0.005,0.003,90,68168419548529920,55.3800897182,0.1229,24.05674369713,0.079,0.0179,7.9446,0.1422,21.742,0.307,-47.55,0.186,false,2542.99,4.02608,631.629277113222,17.175005,346.001,7.71358,44.8560849825891,19.003696,3644.42,14.1134,258.224099083141,15.857849,3.145847,,,0,,,,,,0.110122,55.37999,24.05695,03413118+2403249,55.37999,24.05695,,,13.064,0.028,,5.55,,1,0.3868,,0.027,-9339,,Fig,,0.120556
55.1124,24.23715,03402695+2414144,,,0.06,0.06,90,13.441,12.828,11.8965871334954,12.517,4.8793,0.028,0.03,0.026,AAA,222,0,2451493.8416,,137080551123765141,55.1123978,24.23715651,0.012,0.01,0,503636096,60,56315.25771991,5,69,18.0165,18.6369,0.0241,18.7012,0.0321,115000,17.3963,0.0129,17.4952,0.0136,115000,15.7409,0.0028,15.7916,0.0035,115000,15.037,0.0047,15.1017,0.0024,115000,14.688,0.0059,14.7099,0.0044,115000,0.795923,55.1123055349803,24.2373419057281,0.005,0.003,90,68233531252642432,55.11240320556,0.1234,24.23714551181,0.0692,0.0167,7.5148,0.1252,20.685,0.306,-45.614,0.167,false,4706.33,12.6204,372.914487654908,16.506659,716.495,17.4504,41.0589442075826,18.213354,6451.25,52.1047,123.813206870014,15.23781,2.975544,,,0,4250.28,,,,,0.065669,55.1123,24.23736,03402695+2414144,55.1123,24.23736,17.99,,12.517,0.026,,5.36,,2,0.8235,,0.11,-9221,,Fig,,0.009848
55.27187,23.83736,03410521+2350153,,,0.13,0.12,0,14.635,14.019,13.1234576580003,13.757,5.416,0.03,0.03,0.04,AAA,222,0,2451088.9568,,136600552718245421,55.27186575,23.83736876,0.021,0.002,0,503635968,60,56257.37943287,10,71,19.8702,20.5037,0.0182,20.7596,0.0436,115000,19.173,0.0102,19.2978,0.0205,115000,17.2532,0.003,17.3438,0.0065,115000,16.3897,0.0039,16.4479,0.0062,115000,15.9537,0.0034,16.0482,0.0201,115000,0.911695,55.2717723770668,23.837551816007,0.011,0.006,90,68156290560900480,55.27187090494,0.301,23.83735928439,0.1664,0.0405,7.4695,0.3025,20.932,0.683,-44.717,0.402,false,1161.05,2.37635,488.585435647106,18.026237,141.606,11.912,11.888,19.973688,1782.6,18.2709,97.5649803786349,16.634283,3.339405,,,0,,,,,,0.191603,55.27173,23.83759,03410521+2350153,55.27173,23.83759,,,13.757,0.04,,5.91,,1,0.3446,,0.036,-9279,,Fig,,0.010514
55.76236,24.66956,03430293+2440110,,,0.08,0.08,90,10.275,9.808,9.08559421659381,9.727,1.811,0.023,0.03,0.019,AAA,222,0,2451486.828,,137600557623034082,55.76239931,24.66957718,0.243,0.059,90,604299264,72,55906.08457176,10,94,11.4555942165938,12.097,,,,114788,11.538,,,,32868,11.354,,,,98404,11.279,,,,32868,11.227,,,,114788,0.798635,55.7622667447528,24.6697633571286,0.002,0.001,90,68317609532996480,55.76235953402,0.048,24.6695645367,0.0246,0.007,7.4425,0.0522,19.584,0.105,-46.178,0.057,false,397384.0,518.53,766.366459028407,11.690341,182729.0,593.509,307.879071757968,12.196871,303721.0,777.726,390.524426340382,11.055732,1.141139,5.51,0.64,9,4982.03,0.197,0.1157,0.75,0.314,0.153144,55.76223,24.66973,03430293+2440110,55.76223,24.66973,11.96,,9.727,0.019,,2.12,,2,6.6874,,0.041,-9630,,Fig,,0.0252
55.80453,24.65525,03431306+2439194,,,0.08,0.07,0,12.178,11.536,10.5743695795443,11.28,4.0708,0.023,0.03,0.021,AAA,222,0,2451507.8923,,137580558044796913,55.80452983,24.65526195,0.014,0.013,0,503636096,60,56118.7621412,5,82,15.93,16.6356,0.0044,16.6805,0.0067,115000,15.3508,0.0062,15.4027,0.007,115000,14.2305,0.007,14.2921,0.0021,115000,13.7055,0.0048,13.7751,0.0062,115000,13.4478,0.0028,13.4417,0.0051,115000,0.636832,55.8044362271197,24.6554380959682,0.002,0.001,90,68314414077327744,55.80453492987,0.0606,24.65524896606,0.0402,0.0095,7.2256,0.0689,20.835,0.129,-43.927,0.094,false,20432.3,14.7757,1382.83127026131,14.91257,4560.03,28.9681,157.415570921117,16.203968,24710.5,46.2495,534.286857155212,13.779717,2.424251,,,0,3362.0,0.6572,0.3587,0.6,0.041,0.104233,55.80444,24.6554,03431306+2439194,55.80444,24.6554,15.99,,11.28,0.021,,4.59,,1,0.2562,,0.013,-9418,,Fig,,0.063061
