col1,col2,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,AbsKmag,Kmag,r-K,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,AbsGmag,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,ra_epoch2000,dec_epoch2000,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,source_id,ra,ra_error,dec,dec_error,parallax_percent,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_xa
55.22943,22.34952,03405503+2220590,55.229332,22.349735,0.06,0.06,90,12.358,11.692,10.739,11.441,4.1784,0.02,0.021,0.021,AAA,222,0,2451088.9488,0.839968,134820552293590067,55.22942578,22.34953104,0.009,0.005,0,503635968,60,56022.82694444,4,28,16.6882928938609,17.3902,0.0281,19.8494,0.036,20536,15.6194,0.0051,15.6594,0.0034,115000,14.4246,0.0013,14.4676,9E-04,115000,13.8821,0.0041,13.9321,0.0015,115000,13.6196,0.0073,13.6285,0.003,115000,0.797891,55.2293374433269,22.3497134195998,0.002,0.001,90,64445988572906752,55.22943053716,0.052,22.34952233761,0.0356,0.00817905498756563,7.238,0.0592,19.998,0.116,-44.38,0.08,false,17003.3,10.4254,1630.94941201297,15.112032,3611.77,16.729,215.898738717198,16.457088,20844,28.0478,743.159891328375,13.964467,2.492621,,,0,3521,0.7917,0.4348,,,0.079775
54.8051,21.84306,03391319+2150357,54.804981,21.843252,0.15,0.07,0,7.06,7.059,6.29402335339594,7.052,0.487,0.018,0.016,0.021,AAA,111,0,2451088.929,0.797419,134210548048981837,54.80489057,21.8428594,0.193,0.193,90,268959744,32,56533.46722222,0,3,-0.758,,,,,0,7.539,0,11.7562,0,24,,,,,0,7.8025,0.001,12.6338,0.001,24,,,,,0,1.445302,54.8050083736486,21.8432441444328,0.003,0.002,90,64313222543810560,54.80510137085,0.0734,21.8430587016,0.0488,0.0121,7.0535,0.0853,20.049,0.179,-43.071,0.114,false,2.35964E+07,7333.48,3217.62655655978,7.256253,1.64717E+07,22566.7,729.91177265617,7.309544,1.0549E+07,18882.7,558.659513734794,7.203896,0.105649,,,0,8842,0.2245,0.1155,,,0.095742
54.76464,21.42209,03390348+2125203,54.764527,21.422331,0.09,0.08,90,13.647,13.064,12.14913882157,12.737,4.9748,0.024,0.023,0.022,AAA,222,0,2451088.9287,0.946647,133700547645767133,54.76463058,21.42210109,0.008,0.004,0,503636096,60,56210.42136574,5,56,18.3798,18.9677,0.0105,19.0932,0.0093,115000,17.7118,0.011,17.8018,0.0161,115000,16.0846,0.0038,16.1382,0.0034,115000,15.3219,0.003,15.3618,0.0026,115000,14.9474,0.0034,14.9678,0.0054,115000,0.897521,54.7645350711542,21.4222877752176,0.004,0.002,90,64259518272776576,54.76463554723,0.1272,21.42209035445,0.0692,0.0157,7.6283,0.1199,21.724,0.287,-45.853,0.152,false,3488.63,4.33757,804.282121095452,16.831726,469.462,6.78369,69.2045184847775,18.672386,4914.03,18.8679,260.443928577107,15.533325,3.139061,,,0,3692.03,0.833,0.4823,,,0.157943
57.56435,22.77208,03501541+2246203,57.564225,22.77232,0.06,0.06,90,15.527,14.869,13.7225620952471,14.479,6.3619,0.058,0.087,0.083,AAA,222,0,2450749.8408,0.958466,135320575643357055,57.56434247,22.77208778,0.007,0.003,90,503635968,60,56206.39256944,5,54,21.4302,22.1866,0.1693,22.2798,0.2564,115000,20.8409,0.0172,21.0394,0.0244,115000,18.5626,0.0111,18.6438,0.0138,115000,17.4906,0.0047,17.5798,0.0063,115000,16.9187,0.0046,17.0207,0.0088,115000,0.922457,57.564252392476,22.7722749230993,0.014,0.008,90,64145577084935296,57.56434567903,0.404,22.77207896426,0.1947,0.0582,7.0585,0.4107,19.978,0.928,-45.513,0.531,false,357.48,1.03094,346.751508332202,19.305237,56.471,8.45897,6.67587188511131,20.971823,621.005,7.56255,82.1158207218465,17.779182,3.19264,,,0,,,,,,0.186014
55.77718,22.29689,03430649+2217494,55.777052,22.297075,0.06,0.06,0,14.739,14.147,13.1403463241358,13.789,5.5416,0.032,0.037,0.042,AAA,222,0,2451088.975,0.790776,134750557771136892,55.7771723,22.29690239,0.003,0.003,0,503635968,60,56106.10121528,5,69,20.0931,20.7418,0.0281,20.8568,0.0584,115000,19.3306,0.0126,19.4643,0.0187,115000,17.4146,0.0069,17.4829,0.0056,115000,16.5266,0.0037,16.5927,0.0102,115000,16.0762,0.0035,16.1508,0.0122,115000,0.739386,55.7770753133109,22.2970891986775,0.007,0.004,90,64433924008996224,55.77717661386,0.2002,22.29689181027,0.1199,0.0304,7.4177,0.2252,21.769,0.424,-45.845,0.282,false,1009.59,2.28618,441.605647849251,18.178001,100.96,8.50699,11.8678874666598,20.34101,1549.93,11.2198,138.142391129967,16.78614,3.554869,,,0,,,,,,0.092966
55.74906,22.42407,03425975+2225273,55.748963,22.424271,0.06,0.06,0,11.453,10.744,9.93221938047003,10.587,2.8457,0.022,0.023,0.019,AAA,222,0,2451088.9681,0.792334,134900557491039607,55.74905263,22.42408025,0.054,0.024,90,503635968,60,56198.31150463,5,59,13.8968,14.5516,0.0039,14.6043,0.0048,115000,13.4327,0.0259,13.4678,0.0074,16892216,13.09,,,,114724,12.807,,,,114724,12.4916,0.009,12.5031,0.0047,115000,0.74868,55.7489647460248,22.4242648578155,0.001,0.001,90,64438841747360768,55.74906450406,0.0324,22.42407368422,0.0174,0.0048,7.3968,0.0357,21.418,0.068,-44.402,0.04,false,84626.5,53.3428,1586.46527741326,13.369599,28895.3,89.7188,322.065163600048,14.199322,81349.2,135.994,598.182272747327,12.486036,1.713285,10.99,3.57,4,4095,0.1427,0.071,0.62,0.096,0.022863
57.66223,23.21723,03503890+2313028,57.662113,23.217459,0.07,0.07,90,12.636,11.974,11.0415413102971,11.746,4.2072,0.021,0.026,0.018,AAA,222,0,2450749.8404,0.910754,135860576621801314,57.66222043,23.21724833,0.005,0.005,90,503635968,60,55944.56888889,5,78,16.5115413102971,17.216,0.0097,17.2726,0.0103,115000,15.9532,0.0047,16.0071,0.01,115000,14.7033,0.0027,14.7532,0.0021,115000,14.1343,0.0024,14.1788,7E-04,115000,13.8556,0.0016,13.8977,0.0059,115000,0.837566,57.662140454996,23.2174290352345,0.002,0.001,90,64174546641593984,57.66222634901,0.0637,23.2172338769,0.032,0.0096,7.2295,0.0693,18.334,0.132,-45.327,0.085,false,12843.2,6.27759,2045.88066439509,15.41668,2597.39,10.2667,252.991711065873,16.815046,16049.4,15.4657,1037.74158298687,14.248274,2.566773,,,0,3297.5,,,,,0.141023
55.50707,22.39061,03420166+2223268,55.506941,22.3908,0.06,0.06,0,13.332,12.712,11.8015244461459,12.427,4.85,0.022,0.022,0.021,AAA,222,0,2451088.9654,0.807608,134860555070149351,55.50706357,22.39062296,0.009,0.003,90,503635968,60,56172.13986111,10,61,17.9486,18.5741,0.007,18.6793,0.0118,115000,17.277,0.0053,17.3476,0.0065,115000,15.705,0.0084,15.724,0.0017,115000,14.983,0.0078,15.0323,0.0033,115000,14.639,0.0058,14.6517,0.0051,115000,0.756742,55.506967218815,22.3908140336845,0.003,0.002,90,64449321467581056,55.50706829652,0.0964,22.39061108532,0.0549,0.0132,7.4973,0.0991,21.706,0.204,-47.136,0.127,false,4980.06,6.42491,775.117472462649,16.44528,761.917,14.3657,53.0372345239007,18.14662,6860.28,30.3122,226.320755339434,15.171065,2.975555,,,0,4506.4,0.7672,0.439,,,0.10084
55.51651,22.42672,03420393+2225368,55.5164,22.426901,0.06,0.06,0,9.797,9.338,8.397,9.159,2.533,0.022,0.021,0.018,AAA,222,0,2451088.9654,0.747379,134910555164872864,55.51651174,22.42689928,0.227,0.08,0,1141170176,136,55256.9449537,4,61,11.732,12.494,,,,32804,11.692,,,,32804,11.277,,,,32804,11.012,,,,16420,10.897,,,,114724,0.371891,55.5164169791242,22.4269097522029,0.004,0.002,90,64450283540250240,55.51650783428,0.1066,22.42671994885,0.0641,0.0171116160181767,7.042,0.1205,19.506,0.244,-44.083,0.145,false,539294,1408.9,382.776634253673,11.358802,231777,1425.49,162.59461658798,11.938712,428725,1709.36,250.810244769972,10.681474,1.257238,7.28,1.18,8,4695.8,0.7497,0.382,1.08,0.514,0.064693
55.54426,22.30139,03421059+2218057,55.544142,22.301603,0.06,0.06,90,14.19,13.61,12.7888714999084,13.26,5.3434,0.027,0.03,0.028,AAA,222,0,2451088.9653,0.861656,134760555441952309,55.54423776,22.30143814,0.006,0.004,0,503635968,60,55964.09537037,5,48,19.3784,19.8495,0.0088,19.8896,0.0251,115000,18.6034,0.0105,18.6627,0.0089,115000,16.7842,0.003,16.8656,0.006,115000,15.9542,0.0034,16.0094,0.0043,115000,15.5297,0.0058,15.5708,0.0089,115000,0.67377,55.5441579613602,22.3016075727779,0.005,0.004,90,64430939007563520,55.54426026725,0.1661,22.30139384048,0.11,0.0222,8.0496,0.1784,21.984,0.343,-49.641,0.252,false,1793.55,3.92824,456.578518624117,17.554081,210.364,13.8426,15.1968560819499,19.543962,2663.02,20.2655,131.406577681281,16.198483,3.34548,,,0,,,,,,0.055653
55.7344,22.37725,03425623+2222388,55.734298,22.37746,0.08,0.08,17,14.135,13.63,12.5102732015813,13.278,5.9207,,0.041,0.041,UAA,622,0,2451088.9681,0.828752,134850557343433336,55.73437348,22.377291,0.004,0.003,90,503636096,60,56096.08115741,5,67,19.7807,20.5484,0.0278,20.6908,0.065,115000,19.1987,0.0119,19.3405,0.0177,115000,17.1161,0.0074,17.2041,0.0044,115000,16.1579,0.004,16.2047,0.0068,115000,15.6532,0.0047,15.6977,0.007,115000,0.658244,55.7343002178778,22.3774499696492,0.007,0.005,90,64438184617001472,55.73439540607,0.2161,22.37725203803,0.1291,0.0352,7.0219,0.2475,20.443,0.472,-45.971,0.299,false,1349.23,2.84335,474.521251340848,17.863153,124.027,8.23267,15.0652218539064,20.117601,2120,12.0936,175.299331878018,16.446077,3.671524,,,0,,,,,,0.036856
57.58886,23.09615,03502130+2305470,57.588751,23.096392,0.06,0.06,90,9.863,9.512,8.75459507871529,9.385,1.894,0.02,0.027,0.02,AAA,222,0,2450749.8405,0.943013,135710575888315893,57.5887924,23.0963306,0.046,0.042,90,1409605632,168,52723.55741898,3,67,11.1905950787153,11.821,,,,114788,11.279,,,,68,11.029,,,,114788,10.89,,,,114788,10.838,,,,68,0.260103,57.5887688388378,23.0963510228667,0.001,0.001,90,64172038380708224,57.58886081658,0.0408,23.09615125838,0.0187,0.0058,7.4803,0.0434,19.65,0.083,-46.397,0.05,false,644432,742.041,868.458750931552,11.165423,310085,592.211,523.605606785419,11.622687,469570,538.997,871.192232980889,10.582668,1.040019,7.67,0.54,14,5175.5,0.133,0.0603,0.87,0.486,0.158906
57.61603,23.06513,03502781+2303552,57.615916,23.06535,0.06,0.06,90,13.845,13.201,12.2148288090005,12.945,4.8861,0.021,0.028,0.032,AAA,222,0,2450749.8406,0.877405,135670576159828801,57.61601098,23.0651646,0.004,0.003,0,503635968,60,56078.87893519,5,76,18.3834,19.1136,0.0116,19.2553,0.0128,115000,17.8311,0.0033,17.9088,0.0062,115000,16.2564,0.0023,16.3185,0.005,115000,15.5103,0.0038,15.5618,0.0035,115000,15.1422,0.002,15.1817,0.0033,115000,0.737866,57.6159437226045,23.0653219803803,0.004,0.002,90,64168705486089216,57.61602860662,0.1149,23.06513095042,0.056,0.017,7.1444,0.1211,18.139,0.241,-44.368,0.155,false,2997.07,2.36255,1268.57421006963,16.996624,443.957,8.86577,50.0754023621186,18.733036,4184.54,8.92188,469.019982335562,15.7078,3.025236,,,0,4188.98,0.4147,0.276,,,0.136405
55.8798,22.15818,03433111+2209301,55.879666,22.158371,0.06,0.06,0,9.086,8.819,8.11775253801571,8.777,1.367,0.02,0.021,0.021,AAA,222,0,2451088.9749,0.82,134590558798100398,55.87970989,22.15817477,0.554,0.512,0,1141006336,136,55417.4434375,4,57,9.81275253801571,10.472,,,,114788,10.144,,,,114788,10.022,,,,65636,9.977,,,,114788,9.968,,,,16484,0.721425,55.8797074420607,22.158377819729,0.002,0.001,90,64380636350588544,55.87979915212,0.0534,22.15818094979,0.0319,0.0084,7.3816,0.0623,19.727,0.122,-45.725,0.064,true,1526930,1056,1445.95643939394,10.228818,785706,1036.56,757.993748552906,10.613237,1045870,1861.05,561.978453023831,9.713229,0.900008,6.73,0.65,5,5467.75,0.335,0.1573,1.19,1.135,0.140337
55.41199,22.27774,03413885+2216405,55.411892,22.277939,0.07,0.06,90,13.481,12.878,11.9807948455042,12.603,4.8017,0.021,0.023,0.023,AAA,222,0,2451088.9585,0.787279,134730554119243929,55.4119846,22.2777491,0.006,0.006,90,503636096,60,56074.74708333,5,67,18.0646,18.6868,0.0081,18.7644,0.0143,115000,17.4047,0.0035,17.4856,0.0075,115000,15.8194,0.0034,15.8788,0.0016,115000,15.1329,0.0016,15.181,0.0052,115000,14.7746,0.0041,14.82,0.0067,115000,0.750014,55.4118920190378,22.2779287550219,0.003,0.002,90,64441143849872512,55.41199177488,0.0889,22.27773646093,0.0549,0.0123,7.5086,0.0924,21.44,0.195,-44.662,0.131,false,4365.58,4.45188,980.614931220069,16.58826,697.195,16.2045,43.0247770680984,18.243004,6030.44,23.8763,252.570121836298,15.311048,2.931956,,,0,4670,0.416,0.243,,,0.036882
56.97574,22.65695,03475415+2239258,56.975633,22.65719,0.07,0.06,0,13.737,13.172,12.2502916681462,12.88,4.8534,0.027,0.027,0.026,AAA,222,0,2450749.8193,0.934268,135180569757298905,56.97573889,22.65695707,0.006,0.003,90,503635968,60,56418.9880787,5,50,18.3938,19.0235,0.013,19.1731,0.0129,115000,17.7334,0.0078,17.8382,0.0169,115000,16.1546,0.0026,16.2367,0.0107,115000,15.4301,0.0017,15.4854,0.0046,115000,15.0612,0.0057,15.1246,0.0044,115000,0.909349,56.9756447731471,22.6571500529257,0.004,0.003,90,64129294866302336,56.9757436621,0.112,22.65694797242,0.0719,0.0163,7.4827,0.1219,21.195,0.252,-46.935,0.174,false,3254.72,4.13759,786.622164110025,16.907084,473.963,17.1082,27.7038496159736,18.662027,4525.11,16.1527,280.145734149709,15.622847,3.039181,,,0,4139.71,0.561,0.323,,,0.149033
57.83246,23.06765,03511976+2304043,57.832367,23.067867,0.07,0.06,0,14.198,13.478,12.6385590713156,13.306,5.4188,0.027,0.03,0.025,AAA,222,0,2451552.639,0.839736,135680578324331762,57.83244344,23.06768742,0.005,0.003,0,503635968,60,56089.84925926,9,62,19.4638,20.1312,0.064,20.4099,0.0078,115000,18.7248,0.0121,18.8343,0.0124,115000,16.8942,0.0078,16.9777,0.0029,115000,16.0386,0.0039,16.1012,0.007,115000,15.6161,0.0038,15.6815,0.0073,115000,0.694296,57.8323678998645,23.0678399461849,0.005,0.004,90,64157023175179776,57.8324591373,0.1549,23.0676512807,0.0788,0.0225,7.3538,0.1655,19.496,0.316,-43.819,0.233,false,1648.92,2.76123,597.168653100249,17.645365,219.861,9.17595,23.9605708400765,19.496016,2459.94,10.861,226.492956449682,16.28461,3.211405,,,0,,,,,,0.097439
55.60019,22.42095,03422402+2225160,55.600094,22.421131,0.06,0.06,0,9.117,8.868,8.05918080030866,8.758,1.57,0.022,0.026,0.018,AAA,222,0,2451088.9654,0.725704,134900556002325809,55.600094,22.421131,0.051,0.051,90,1409359872,168,51088.46539352,4,24,10.0191808003087,10.718,,,,114788,10.328,,,,68,10.154,,,,114788,10.059,,,,114788,10.022,,,,114788,0,55.6001025365282,22.4211389803601,0.001,0.001,90,64449729487990912,55.60019399966,0.0478,22.42094757364,0.0285,0.0074,7.2483,0.0535,19.637,0.097,-44.456,0.065,false,1563040,2335.8,669.16688072609,10.20344,825219,3518.46,234.53982708344,10.559966,1046790,3825.34,273.646264122928,9.712268,0.847698,6.59,1.27,9,5626,0.21,0.102,1.15,1.188,0.040403
55.0438,21.74586,03401048+2144460,55.043696,21.746115,0.06,0.06,90,13.347,12.711,12.0168872312397,12.484,4.7914,0.022,0.026,0.023,AAA,222,0,2451088.9456,0.981661,134090550437585686,55.04379157,21.74587625,0.004,0.004,0,503636096,60,56095.8053588,5,74,18.0255,18.4926,0.012,18.5741,0.0105,115000,17.2754,0.0091,17.2945,0.0053,115000,15.7281,0.0059,15.7661,0.0035,115000,14.9854,0.0035,15.0307,0.0077,115000,14.6263,0.0043,14.6311,0.0073,115000,0.916986,55.0436950307333,21.7460801056012,0.003,0.002,90,64297485783636352,55.04379834509,0.0796,21.74586342858,0.0507,0.0104,8.0645,0.0838,22.288,0.177,-50.325,0.115,false,4880.58,6.291,775.803528850739,16.467188,727.365,8.06418,90.1970194117691,18.197006,6772.06,18.8617,359.037626512987,15.185117,3.01189,,,0,4287.7,0.6623,0.3917,,,0.125662
55.68489,21.85345,03424435+2151133,55.684799,21.853695,0.07,0.07,90,13.728,13.118,12.257608977506,12.865,5.0318,0.023,0.026,0.025,AAA,222,0,2451088.9685,0.932939,134220556848284807,55.68487962,21.85346606,0.005,0.004,0,503635968,60,56002.43561343,5,78,18.675908977506,19.2833,0.0106,19.3766,0.0189,115000,17.8968,0.0047,17.9808,0.004,115000,16.245,0.0024,16.3159,0.0036,115000,15.4697,0.0037,15.5245,0.0025,115000,15.0922,0.0028,15.1745,0.0064,115000,0.867088,55.6847884380427,21.8536524119514,0.003,0.003,90,64346276612274816,55.68488607268,0.1176,21.85345124174,0.0757,0.0169444444444444,7.56,0.1281,21.047,0.225,-46.723,0.162,false,2981.76,4.0581,734.767502032971,17.002182,409.039,8.48564,48.2036711432491,18.821976,4250.34,14.2318,298.650908528788,15.690861,3.131115,,,0,4063.65,0.628,0.37,,,0.157326
55.45675,22.49341,03414959+2229370,55.456657,22.493631,0.07,0.06,90,14.39,13.772,12.8078804117113,13.513,5.3504,0.028,0.031,0.037,AAA,222,0,2451088.9584,0.853618,134990554566922730,55.45674538,22.49342093,0.006,0.006,90,503635968,60,56029.87321759,5,71,19.4294,20.1345,0.0143,20.2438,0.0405,115000,18.8634,0.0086,18.9606,0.0114,115000,17.0364,0.0059,17.1124,0.0045,115000,16.1949,0.0047,16.2614,0.0091,115000,15.781,0.003,15.8475,0.0094,115000,0.811376,55.4566495336495,22.4936076483905,0.007,0.004,90,64453887017111808,55.45674884832,0.1941,22.49340923348,0.1064,0.0275,7.2273,0.1989,21.312,0.423,-46.083,0.236,false,1435.66,2.1616,664.165433012583,17.79574,174.764,11.0934,15.7538716714443,19.745258,2132.87,17.847,119.508600885303,16.439508,3.30575,,,0,,,,,,0.087657
56.37603,24.31245,03453021+2418455,56.375909,24.312662,0.08,0.06,90,12.071,11.376,10.478981687377,11.143,3.8271,0.027,0.03,0.019,AAA,222,0,2451530.7064,0.860266,137170563759875536,56.37602286,24.31246274,0.004,0.002,90,503636096,60,56170.30290509,6,62,15.6178,16.2818,0.014,16.3191,0.0042,115000,14.9701,0.0104,15.0014,0.0062,115000,13.9923,0.002,14.0214,0.0043,16892216,13.5224,0.0026,13.5637,0.0013,115000,13.2728,0.0033,13.2901,0.0031,115000,0.808768,56.3759373292978,24.3126552542436,0.002,0.001,90,65281239453865856,56.3760267192,0.0447,24.31245144425,0.029,0.0067,7.3654,0.0495,18.92,0.097,-47.337,0.069,false,26551.4,40.0597,662.795777302376,14.628149,6839.81,60.5215,113.014548548863,15.763778,30848.1,104.849,294.214537096205,13.538848,2.22493,,,0,4147.31,0.3485,0.187,,,0.096061
56.41779,24.28891,03454023+2417207,56.417663,24.289097,0.08,0.06,90,13.746,13.113,12.2720026513238,12.913,4.583,0.045,0.038,0.033,AAA,222,0,2451530.7063,0.791746,137140564177487288,56.4177893,24.28892429,0.003,0.002,90,503635968,60,56263.12934028,5,54,17.8289,18.4699,0.0255,18.6235,0.0226,115000,17.496,0.0056,17.612,0.0247,115000,16.051,0.0028,16.0257,0.0337,115000,15.3456,0.0015,15.4716,0.002,115000,15.0019,0.0064,14.646,0.0502,115000,0.747218,56.4176891702868,24.2891095131053,0.004,0.002,90,65277975278721408,56.41779360331,0.1095,24.28891366448,0.0723,0.0166,7.4439,0.1232,22.108,0.228,-45.487,0.143,false,3580.56,5.57927,641.761377384497,16.80349,1041.91,22.5208,46.2643422968989,17.806818,5037.41,34.9155,144.274319428334,15.506402,2.300416,,,0,3636.75,,,,,0.096972
58.60168,22.68891,03542437+2241209,58.60158,22.68914,0.06,0.06,90,13.863,13.24,12.2746501635431,12.96,5.0101,0.027,0.027,0.031,AAA,222,0,2450749.9172,0.892133,135220586016427254,58.6016795,22.68891756,0.009,0.005,0,503635968,60,56125.4475463,5,63,18.596,19.2813,0.0186,19.4416,0.015,115000,17.9701,0.0071,18.0217,0.0079,115000,16.3161,0.0055,16.3509,0.0024,115000,15.5427,0.0032,15.5827,0.0029,115000,15.1898,0.0015,15.1708,0.0066,115000,0.866298,58.6015926080331,22.6890980616834,0.003,0.002,90,65393698877913728,58.60168384,0.1103,22.68890506961,0.0561,0.0161,7.2934,0.1177,19.55,0.222,-44.824,0.153,false,2811.25,2.56678,1095.24384637561,17.066118,383.439,9.85792,38.8965420697267,18.892149,3989.32,9.76112,408.694903863491,15.759674,3.132475,,,0,3770.21,0.621,0.3742,,,0.156678
56.35336,24.34578,03452477+2420454,56.353233,24.345968,0.08,0.06,90,13.165,12.539,11.5078232094482,12.253,4.6939,0.026,0.033,0.018,AAA,222,0,2451530.7064,0.794711,137210563533215525,56.35335256,24.34578742,0.005,0.003,0,503636096,60,56207.15341435,5,71,17.4736,18.2188,0.0103,18.197,0.0261,16892216,16.9469,0.0104,16.9876,0.0189,115000,15.4838,0.0032,15.529,0.0051,115000,14.8004,0.0061,14.8489,0.003,115000,14.4695,0.0033,14.4937,0.0034,115000,0.759203,56.3532628468921,24.3459622468232,0.003,0.002,90,65282098447322752,56.35335693768,0.0948,24.34577563578,0.0631,0.0148,7.0952,0.1051,19.91,0.211,-43.342,0.138,false,6039.59,8.9009,678.537001876215,16.235847,1233.32,18.9229,65.1760565241057,17.623701,8190.08,32.4932,252.055199241687,14.9787,2.645001,,,0,4218.31,0.313,0.18,,,0.100061
59.33059,23.46033,03571931+2327379,59.330486,23.460543,0.07,0.06,90,13.989,13.401,12.3787985072291,13.085,5.0332,0.03,0.035,0.036,AAA,222,0,2450750.8186,0.840203,136150593305922977,59.33058398,23.46033957,0.004,0.003,0,503635968,60,56166.96291667,5,70,18.7024,19.4086,0.0181,19.35,0.0146,16892216,18.1182,0.0093,18.0922,0.0231,16892216,16.4604,0.0013,16.5005,0.0084,115000,15.6871,0.003,15.7129,0.0042,115000,15.3166,0.0057,15.3117,0.006,115000,0.800644,59.3305066206278,23.4605169728181,0.004,0.002,90,65544538129847936,59.33058928549,0.1336,23.46032872476,0.0635,0.0194,7.2237,0.1405,17.612,0.237,-43.722,0.155,false,2439.12,2.28616,1066.90695314414,17.220285,340.452,8.11764,41.9397755998049,19.02125,3523.42,9.46411,372.292798794604,15.894508,3.126741,,,0,,,,,,0.11583
56.11637,23.99978,03442791+2359599,56.116297,23.999977,0.1,0.07,90,14.471,13.822,12.8525568327513,13.493,5.4992,0.035,0.044,0.043,AAA,222,0,2451508.6937,0.748734,136800561163420314,56.11636203,23.99978557,0.006,0.004,90,503635968,60,56019.88892361,10,51,19.7413,20.3817,0.0227,20.5286,0.032,115000,18.9922,0.0079,19.1245,0.0134,115000,17.141,0.0028,17.2318,0.0046,115000,16.2652,0.0022,16.3296,0.0035,115000,15.8391,0.0033,15.903,0.0063,115000,0.721571,56.1162779047379,23.9999697533832,0.005,0.004,90,65244435877629824,56.11636525353,0.173,23.99977534718,0.121,0.0263,7.4458,0.1955,18.534,0.336,-45.152,0.258,false,1320.46,2.46191,536.355918778509,17.886549,223.879,13.8443,16.1712040334289,19.476357,2023.02,14.538,139.153941394965,16.496922,2.979435,,,0,,,,,,0.068003
56.11466,24.23792,03442749+2414172,56.114549,24.238129,0.08,0.06,90,13.543,12.922,12.164,12.616,5.1743,0.028,0.032,0.024,AAA,222,0,2451508.6935,0.835987,137080561146106168,56.11465048,24.23793075,0.002,0.002,90,503635968,60,56136.76486111,5,67,18.6360127070271,19.0885,0.0109,19.2172,0.0129,115000,17.7903,0.0091,17.8888,0.0115,115000,16.075,0.0028,16.1396,0.0027,115000,15.2653,0.0032,15.3219,0.0033,115000,14.8783,0.002,14.9231,0.0036,115000,0.787616,56.1145509806241,24.2381299638984,0.004,0.003,90,65285633203088768,56.11465573429,0.1139,24.23791792465,0.0812,0.0152358664860204,8.119,0.1237,22.185,0.229,-49.248,0.188,false,3512.33,5.22217,672.58055559279,16.824377,566.627,16.0011,35.4117529419852,18.468143,5114.42,18.5519,275.681736102502,15.489929,2.978214,,,0,4387.69,0.3987,0.2363,,,0.00737
58.63124,22.6503,03543147+2239019,58.631145,22.65053,0.06,0.06,90,15.217,14.611,13.5204169512784,14.29,6.031,0.048,0.063,0.076,AAA,222,0,2450749.9172,0.886116,135180586311960927,58.63123929,22.65031262,0.005,0.005,90,503635968,60,56118.12753472,5,59,20.9677,21.7373,0.0541,21.805,0.1662,115000,20.321,0.0195,20.4625,0.0243,115000,18.1765,0.0077,18.2658,0.0167,115000,17.1484,0.0065,17.2153,0.0154,115000,16.6316,0.0047,16.7069,0.0168,115000,0.842939,58.6311608297858,22.6504976119768,0.01,0.006,90,65392801227714048,58.63124124447,0.3202,22.65030335952,0.1602,0.0492,7.0159,0.3451,17.236,0.626,-45.117,0.398,false,517.257,1.43407,360.691598039147,18.904099,55.7336,8.56418,6.50775672627152,20.986095,860.479,7.4386,115.677546850214,17.42507,3.561026,,,0,,,,,,0.127909
56.07404,24.44619,03441774+2426469,56.073956,24.446375,0.07,0.06,90,12.596,11.926,10.9819410150588,11.659,4.2898,0.023,0.031,0.023,AAA,222,0,2451508.6933,0.720653,137330560740276007,56.07403265,24.44620594,0.008,0.008,90,503635968,60,56205.73672454,5,73,16.5675,17.2446,0.0082,17.3482,0.0128,115000,15.9488,0.0051,16.0122,0.0042,115000,14.7117,0.0074,14.7636,0.0042,115000,14.121,0.0017,14.167,0.0032,115000,13.8317,0.0033,13.8574,0.0043,115000,0.658419,56.0739435861292,24.4463866781466,0.002,0.001,90,65293368441513344,56.07403906864,0.0653,24.44619409396,0.04,0.0092,7.3213,0.0671,20.188,0.139,-44.729,0.09,false,12797.9,23.4583,545.559567402582,15.420517,2555.42,18.5078,138.072596418807,16.832731,16174.1,67.7,238.9,14.239871,2.59286,,,0,3994.35,0.647,0.355,,,0.058503
