col1,col2,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,AbsKmag,Kmag,r-K,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,ra_epoch2000,dec_epoch2000,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_xa
130.4304,21.36165,08414334+2121422,130.430592,21.361742,0.07,0.06,90,14.896,14.205,12.5165066023037,13.911,5.0086,0.034,0.045,0.05,AAA,222,0,2451106.0148,0.723921,133631304304774560,130.43043235,21.36165084,0.003,0.003,0,503635968,60,56053.09244213,5,92,20.1807,0.0154,20.3206,0.0198,115000,18.9196,0.0106,19,0.0145,115000,17.2765,0.0033,17.3475,0.0042,115000,16.5294,0.0067,16.5826,0.0063,115000,16.1505,0.0031,16.2145,0.0086,115000,0.627851,130.4305877358941,21.3617112920744,0.005,0.003,90,664922956749165696,130.43042114572,0.1721,21.3616474627,0.1067,5.2614,0.2061,-36.034,0.329,-14.825,0.22,false,1145.22,1.4342,18.041147,175.87,6.91617,19.738405,1639,7.87814,16.725473,3.012932,,,0,,,,,,0.111469
131.2241,21.61912,08445387+2137065,131.224469,21.618498,0.08,0.08,90,12.883,12.263,10.7250769396927,12.006,3.9169,0.024,0.024,0.024,AAA,222,0,2451109.9999,2.557172,133941312243402675,131.22428937,21.61844355,0.007,0.005,90,503635968,60,55982.65994213,5,90,17.101,0.0041,17.1658,0.0086,115000,15.9229,0.0041,15.9666,0.0035,115000,14.8159,0.0026,14.832,0.003,115000,14.3294,0.0056,14.3266,0.0022,115000,14.0985,0.0033,14.0493,0.0109,115000,0.63233,131.2244546489392,21.6185018141623,0.002,0.001,90,664909835625008256,131.22427383858,0.0647,21.61843882482,0.0357,5.5439,0.0853,-39.041,0.127,-14.63,0.067,true,11900,7.2004,15.499498,2804.39,10.989,16.731792,14254.5,25.4715,14.377043,2.35475,,,0,4278.37,0.395,0.198,,,0.049954
130.6085,21.23079,08422601+2113510,130.608402,21.23086,0.07,0.06,0,12.75,12.112,10.6510246273947,11.903,4.556,0.025,0.026,0.026,AAA,222,0,2451106.0202,0.414306,133471306082697531,130.608149,21.23078118,0.184,0.008,90,512024576,61,56021.6484838,5,80,17.5947,0.0205,17.5136,0.0109,16892216,16.459,0.014,16.2835,0.0029,16892216,15.0857,0.0168,14.9366,0.0051,16892216,14.7511,0.0273,14.2922,0.0016,16892216,14.2869,0.0543,13.9437,0.0016,16892216,0.895147,130.6082674915355,21.2308378499551,0.01,0.006,90,664923064123308416,130.60810150958,0.3433,21.23077711677,0.1918,5.6183,0.385,-35.934,0.655,-14.106,0.396,false,6931.47,21.5583,16.086302,1458.55,35.0779,17.441584,9939.45,231.625,14.768514,2.67307,,,0,4040.28,,,,,0.458355
130.6081,21.23078,08422601+2113510,130.608402,21.23086,0.07,0.06,0,12.75,12.112,10.6510246273947,11.903,4.556,0.025,0.026,0.026,AAA,222,0,2451106.0202,1.053539,133471306082697531,130.608149,21.23078118,0.184,0.008,90,512024576,61,56021.6484838,5,80,17.5947,0.0205,17.5136,0.0109,16892216,16.459,0.014,16.2835,0.0029,16892216,15.0857,0.0168,14.9366,0.0051,16892216,14.7511,0.0273,14.2922,0.0016,16892216,14.2869,0.0543,13.9437,0.0016,16892216,0.895147,130.6082674915355,21.2308378499551,0.01,0.006,90,664923064123308416,130.60810150958,0.3433,21.23077711677,0.1918,5.6183,0.385,-35.934,0.655,-14.106,0.396,false,6931.47,21.5583,16.086302,1458.55,35.0779,17.441584,9939.45,231.625,14.768514,2.67307,,,0,4040.28,,,,,0.458355
131.1357,21.68302,08443259+2140592,131.135804,21.683117,0.07,0.07,0,13.331,12.713,11.0933161636497,12.455,4.3475,0.025,0.026,0.026,AAA,222,0,2451109.9962,0.492931,134021311356910192,131.13566135,21.68301974,0.003,0.001,90,503636096,60,55904.32664352,10,70,18.0229,0.0054,18.1126,0.002,115000,16.8025,0.0119,16.8721,0.0138,115000,15.4661,0.0038,15.536,0.0023,115000,14.8461,0.0047,14.9093,0.0015,115000,14.5442,0.0058,14.5564,0.0105,115000,0.591876,131.1358195884825,21.6830777943291,0.003,0.002,90,664914164952043008,131.13564759196,0.1019,21.68301553668,0.0568,5.3415,0.1656,-37.121,0.216,-14.46,0.102,false,6157.6,8.35044,16.214836,1137.49,9.85982,17.711515,8029.09,32.14,15.000255,2.711261,,,0,3970.53,,,,,0.150466
131.2243,21.61844,08445387+2137065,131.224469,21.618498,0.08,0.08,90,12.883,12.263,10.7250769396927,12.006,3.9169,0.024,0.024,0.024,AAA,222,0,2451109.9999,0.602914,133941312243402675,131.22428937,21.61844355,0.007,0.005,90,503635968,60,55982.65994213,5,90,17.101,0.0041,17.1658,0.0086,115000,15.9229,0.0041,15.9666,0.0035,115000,14.8159,0.0026,14.832,0.003,115000,14.3294,0.0056,14.3266,0.0022,115000,14.0985,0.0033,14.0493,0.0109,115000,0.63233,131.2244546489392,21.6185018141623,0.002,0.001,90,664909835625008256,131.22427383858,0.0647,21.61843882482,0.0357,5.5439,0.0853,-39.041,0.127,-14.63,0.067,true,11900,7.2004,15.499498,2804.39,10.989,16.731792,14254.5,25.4715,14.377043,2.35475,,,0,4278.37,0.395,0.198,,,0.049954
129.8386,22.08897,08392131+2205207,129.83881,22.089088,0.16,0.09,0,13.941,13.332,11.7058714284978,13.056,4.4684,0.027,0.027,0.031,AAA,222,0,2451105.9919,0.819249,134501298386987369,129.83864584,22.08897089,0.012,0.005,90,503635968,60,55948.74006944,5,54,18.7382,0.0111,18.8395,0.0289,115000,17.5244,0.0092,17.6439,0.0132,115000,16.1181,0.0039,16.1792,0.0039,115000,15.4789,0.005,15.5309,0.0019,115000,15.1684,0.0053,15.2054,0.0029,115000,0.691092,129.8388043567607,22.0890291574323,0.003,0.002,90,665212510560536960,129.83863438018,0.0956,22.08896727213,0.058,5.37,0.1281,-36.581,0.193,-14.373,0.128,false,3365.05,3.13078,16.870886,582.441,10.1318,18.43826,4459.87,18.5672,15.638615,2.799645,,,0,3680.07,0.4505,0.259,,,0.212668
131.3663,21.65353,08452794+2139128,131.366451,21.65357,0.06,0.06,90,9.551,9.324,7.8522055393493,9.257,1.3332,0.023,0.021,0.019,AAA,222,0,2451110.0057,0.52536,133981313662544728,131.3664428,21.65356806,0.05,0.05,90,1141006336,136,51356.66731481,4,42,11.2828,0.0492,12.4154,0.0872,65656,10.5902,0.0514,12.9703,0.126,16504,9.8097,0.0123,13.3072,0.0565,65656,10.3712,0.0315,12.4749,0.0212,65656,10.3644,0.0183,11.2905,0.0279,114808,0.028312,131.3664278631165,21.6535898427206,0.002,0.001,90,665004702861616256,131.36626481121,0.0568,21.65353004826,0.0321,5.2365,0.0779,-35.198,0.117,-13.888,0.059,true,1295770,915.039,10.407047,729580,793.908,10.693707,817138,828.565,9.981182,0.712524,34.38,0.43,6,6048,0.201,0.0867,1.24,1.843,0.105337
130.8228,21.45178,08431753+2127066,130.823048,21.451841,0.07,0.06,83,15.586,14.894,13.2284986883959,14.519,4.8517,0.069,0.077,0.079,AAA,222,0,2451109.9864,0.859479,133741308229272679,130.82285035,21.45178288,0.008,0.003,0,503635968,60,56034.06631944,4,62,19.1721,0.0211,,,16696,19.3707,0.0701,15.7178,0.155,16892216,18.0694,0.0119,16.6991,0.152,16892216,17.2692,0.0059,17.3455,0.0438,115000,16.7108,0.0161,16.5777,0.1308,115000,0.694515,130.8230166798801,21.4518443312433,0.009,0.006,90,664950100944568192,130.82284047944,0.3234,21.45177999731,0.1593,5.5195,0.3978,-38.089,0.587,-14.942,0.365,false,497.956,2.19342,18.945389,248.407,18.7089,19.36348,821.438,9.21702,17.475483,1.887997,,,0,,,,,,0.105625
131.6203,22.3521,08462889+2221079,131.620407,22.352209,0.06,0.06,90,7.716,7.651,6.27234647528074,7.637,0.628,0.023,0.033,0.024,AAA,111,0,2451110.0158,0.529997,134821316203103289,131.62025974,22.35210576,0.001,0.001,90,1409359872,168,51109.51579861,5,18,8.272,,,,114788,8.265,,,,114788,8.309,,,,114788,8.338,,,,114788,8.446,,,,114788,0.615249,131.620427904761,22.3521666219347,0.002,0.001,90,665104346103922688,131.62025404769,0.0552,22.35210362,0.0387,5.3342,0.0559,-37.346,0.102,-14.633,0.083,true,1.03946E+07,3290.57,8.146346,6757650,3951.52,8.276899,5288410,5471.46,7.953608,0.323291,,,0,7615.33,0.675,0.344,2.19,14.509,0.167688
130.5135,21.17258,08420327+2110215,130.513644,21.172661,0.07,0.06,0,14.87,14.198,12.6473266439381,13.945,5.1567,0.033,0.037,0.049,AAA,222,0,2451106.0202,0.564546,133401305135697694,130.51352353,21.17258018,0.008,0.006,90,503635968,60,56012.93376157,10,81,20.3699,0.0289,20.4844,0.0411,115000,19.1017,0.0085,19.2117,0.0097,115000,17.3891,0.004,17.4804,0.0067,115000,16.6013,0.0033,16.6626,0.0052,115000,16.2006,0.0074,16.2729,0.0096,115000,0.498202,130.513681234566,21.1726350077624,0.005,0.003,90,664916570133718272,130.51351310708,0.1808,21.17257721623,0.1008,5.5013,0.2209,-36.413,0.335,-13.423,0.206,false,1020.42,1.3121,18.166424,145.238,5.70106,19.946186,1492.36,6.71001,16.82724,3.118946,,,0,,,,,,0.15614
131.6665,21.57479,08464001+2134295,131.666713,21.574863,0.06,0.06,73,15.659,15.063,13.34319755967,14.59,5.671,0.063,0.08,0.069,AAA,222,0,2451622.6381,0.759962,133891316665580334,131.66652043,21.57479077,0.011,0.006,0,503635968,60,56130.43916667,5,65,21.4701,0.1117,21.4813,0.1332,115000,20.261,0.0143,20.3757,0.0241,115000,18.3291,0.0063,18.4363,0.0072,115000,17.4541,0.0055,17.5301,0.0078,115000,16.9881,0.0071,17.0844,0.0096,115000,0.695147,131.666692305464,21.5748478311956,0.008,0.005,90,664993531651217152,131.66651339094,0.2676,21.57478817979,0.1449,5.6317,0.3387,-38.643,0.539,-13.855,0.303,false,422.391,1.09992,19.12408,70.5145,6.22901,20.730692,668.508,9.19372,17.699154,3.031538,,,0,,,,,,0.088215
130.3992,21.29356,08413586+2117371,130.399428,21.293644,0.08,0.06,90,14.289,13.638,12.1980852395895,13.453,4.729,0.031,0.039,0.039,AAA,222,0,2451106.0149,0.822382,133551303993002868,130.39924376,21.29356661,0.006,0.004,0,503636096,60,55882.87471065,5,83,19.3864,0.0124,19.5322,0.018,115000,18.182,0.0044,18.2521,0.0085,115000,16.6048,0.0043,16.661,0.0071,115000,15.9089,0.0029,15.9495,0.0061,115000,15.5473,0.0034,15.587,0.0061,115000,0.677882,130.3994057598545,21.2936271565142,0.003,0.002,90,664922102051593472,130.39923084608,0.1126,21.29356322609,0.0681,5.6107,0.1481,-37.852,0.221,-14.848,0.135,false,2151.65,1.98633,17.356438,361.499,9.11282,18.95612,2998.35,14.1522,16.069714,2.886406,,,0,,,,,,0.096134
130.5841,21.74543,08422021+2144439,130.584223,21.745544,0.11,0.07,1,15.449,14.611,13.2477426469034,14.49,5.3505,0.048,0.062,0.085,AAA,222,0,2451106.0206,0.581023,134091305841045111,130.58407809,21.74543581,0.008,0.003,0,503635968,60,55998.52106481,5,68,21.2171,0.0623,21.2155,0.0992,115000,19.8405,0.006,19.9576,0.0185,115000,18.0146,0.0058,18.0915,0.009,115000,17.1751,0.0033,17.2388,0.0079,115000,16.7467,0.0061,16.805,0.0064,115000,0.621683,130.5842471535622,21.7454953607548,0.007,0.004,90,664974015320042752,130.58406893071,0.2601,21.74543291105,0.1295,5.6435,0.3058,-38.448,0.469,-14.504,0.275,false,569.836,0.977671,18.798992,88.5941,6.48163,20.482876,874.843,6.29084,17.407095,3.075781,,,0,,,,,,0.19283
131.4526,21.53234,08454868+2131565,131.452843,21.532373,0.11,0.07,0,13.463,12.872,11.2345883139143,12.568,4.4655,0.023,0.024,0.024,AAA,222,0,2451110.0095,0.822374,133831314527259353,131.45264647,21.53234752,0.041,0.006,90,503635968,60,55900.41222222,5,54,18.222,0.0078,18.2596,0.0167,115000,17.0335,0.0045,17.1102,0.0036,115000,15.663,0.0069,15.7034,0.004,115000,15.0397,0.0123,15.0896,0.0025,115000,14.7257,0.0052,14.7616,0.0131,115000,0.664493,131.4528152253057,21.5324064540819,0.002,0.001,90,664989722016905728,131.45263357439,0.0776,21.5323448605,0.0445,5.4115,0.0983,-39.245,0.153,-14.306,0.09,false,5123.97,4.3515,16.414349,904.767,6.34581,17.960047,6766.37,15.8991,15.18603,2.774016,,,0,4065.55,0.7475,0.441,,,0.152169
130.1508,21.56166,08403623+2133421,130.150983,21.561705,0.08,0.08,90,10.386,10.021,8.61966189223709,9.974,1.581,0.02,0.02,0.018,AAA,222,0,2451106.005,0.633754,133871301507924575,130.15080849,21.56165956,0.145,0.099,90,1409605632,168,55942.60009259,4,79,12.001,,,,114788,11.555,,,,114788,11.395,,,,114788,11.333,,,,68,11.307,,,,114788,0.606742,130.1509765602658,21.561715852174,0.001,0.001,90,665129291274350976,130.15080951409,0.0446,21.56165699011,0.0254,5.3596,0.0549,-36.083,0.082,-13.671,0.05,true,456472,249.973,11.53983,232102,287.278,11.937192,317634,309.214,11.007102,0.93009,35.42,1.16,7,5355.7,0.045,0.021,0.94,0.652,0.044622
130.5326,22.18469,08420785+2211051,130.532743,22.184769,0.08,0.07,90,13.881,13.253,11.7467827235812,13.017,4.5331,0.025,0.023,0.028,AAA,222,0,2451106.0209,0.555083,134621305326152225,130.5325624,22.18469862,0.004,0.003,0,503635968,60,56061.91894676,5,80,18.7692,0.0062,18.8724,0.01,115000,17.5501,0.0037,17.6353,0.0044,115000,16.1179,0.0024,16.1744,0.0041,115000,15.473,0.0026,15.5153,0.0044,115000,15.1472,0.0037,15.1828,0.0056,115000,0.653173,130.5327261142608,22.1847594946438,0.003,0.002,90,665190039291682560,130.53254926277,0.1128,22.18469383928,0.0563,5.5713,0.1198,-38.034,0.208,-15.249,0.118,false,3411.32,2.42146,16.85606,599.241,6.56767,18.407383,4534.19,8.34752,15.620671,2.786712,,,0,4049.05,,,,,0.065874
130.883,21.34923,08433198+2120573,130.883267,21.349264,0.08,0.07,83,15.847,15.227,13.5926167106841,14.883,5.7475,0.085,0.099,0.11,AAB,222,0,2451109.9863,0.90357,133611308830639595,130.88303229,21.34923034,0.008,0.003,0,503635968,60,56099.46336806,5,71,21.9913,0.0144,22.2545,0.1595,115000,20.6305,0.0133,20.7176,0.054,115000,18.6329,0.0058,18.7237,0.0113,115000,17.7301,0.007,17.7999,0.0118,115000,17.2562,0.008,17.4075,0.0206,115000,0.796249,130.8831968075449,21.3492929970976,0.012,0.008,90,664901310113762688,130.88302173552,0.439,21.34922845168,0.2317,5.5198,0.5003,-37.872,0.784,-14.991,0.493,false,317.209,0.775506,19.435001,55.2529,6.0441,20.9955,521.424,5.39759,17.96894,3.02656,,,0,,,,,,0.257465
131.5381,21.60797,08460919+2136288,131.538321,21.608027,0.09,0.07,0,14.149,13.451,11.9459995709971,13.18,4.8955,0.027,0.03,0.03,AAA,222,0,2451110.0153,0.767624,133931315381900111,131.53811175,21.60797177,0.007,0.004,0,503635968,60,56079.23181713,10,75,19.2963,0.0101,19.3949,0.0201,115000,18.0755,0.0057,18.176,0.0059,115000,16.5029,0.0029,16.5742,0.0034,115000,15.773,0.0057,15.8376,0.0051,115000,15.3962,0.0085,15.4199,0.0049,115000,0.728038,131.5382913216199,21.6080338234614,0.003,0.002,90,664991817960938112,131.53810113277,0.1054,21.60796789528,0.0597,5.665,0.127,-41.069,0.208,-15.312,0.121,false,2355.58,2.20942,17.258123,366.873,7.12201,18.9401,3298.17,9.19979,15.966238,2.973862,,,0,,,,,,0.102326
128.7053,17.42998,08344931+1725480,128.705485,17.430023,0.06,0.06,90,13.165,12.498,10.9797747304483,12.296,4.2949,0.022,0.021,0.021,AAA,222,0,2450760.9576,0.654004,128911287053586536,128.70528909,17.42998767,0.007,0.003,90,503636096,60,56044.00909722,5,57,17.7853,0.0131,17.8976,0.0104,115000,16.5909,0.0056,16.6246,0.0038,115000,15.2699,0.0032,15.3342,0.007,115000,14.672,0.0021,14.7278,0.0033,115000,14.3906,0.0042,14.4293,0.0026,115000,0.684807,128.7054400449837,17.4300393314394,0.002,0.001,90,658927736456077568,128.70527702215,0.0649,17.4299849828,0.0479,5.4545,0.1,-36.125,0.151,-12.623,0.086,false,7543.56,7.03777,15.994425,1464.86,17.3026,17.436901,9605.56,27.4354,14.805614,2.631288,,,0,3901.14,1.017,0.5667,,,0.165222
128.5179,16.97351,08340433+1658247,128.518057,16.973534,0.06,0.06,90,14.335,13.783,12.0753956823902,13.493,4.7724,0.031,0.032,0.042,AAA,222,0,2450760.0346,0.547441,128361285179458736,128.51788678,16.97351175,0.021,0.015,90,503635968,60,56042.55275463,10,78,19.4636,0.0099,19.5879,0.0214,115000,18.2654,0.005,18.3533,0.0057,115000,16.7015,0.0038,16.7655,0.0057,115000,15.9845,0.003,16.0431,0.006,115000,15.6427,0.0076,15.6737,0.0067,115000,0.591547,128.5180259674964,16.9735593873237,0.004,0.003,90,658875028617474048,128.51787272442,0.1084,16.97351137949,0.0768,5.2057,0.1288,-34.042,0.241,-11.15,0.176,false,1970.11,2.62008,17.45214,302.398,8.5737,19.149942,2731.51,9.88837,16.170912,2.979031,,,0,,,,,,0.140606
128.9308,16.75593,08354343+1645215,128.930974,16.75598,0.08,0.06,0,14.047,13.399,11.832041510929,13.136,4.8248,0.027,0.026,0.031,AAA,222,0,2450760.9678,0.626231,128101289308647650,128.93080781,16.75592803,0.002,0.001,90,503635968,60,55987.79828704,10,76,19.1585,0.0208,19.257,0.0209,115000,17.9608,0.0096,18.0459,0.0055,115000,16.3881,0.006,16.4623,0.0064,115000,15.6778,0.0043,15.7407,0.004,115000,15.3211,0.0035,15.3463,0.0071,115000,0.602658,128.9309580366185,16.7559749478745,0.004,0.002,90,658831872786248832,128.93079497921,0.1048,16.75592539377,0.0748,5.4854,0.1453,-36.263,0.226,-11.509,0.137,false,2620.39,2.70116,17.142452,392.826,6.04343,18.865889,3630.47,15.1205,15.862013,3.003876,,,0,,,,,,0.057956
128.7387,17.48775,08345733+1729160,128.738894,17.487801,0.09,0.07,0,15.469,14.662,12.9875647932513,14.455,5.1421,0.053,0.059,0.07,AAA,222,0,2450760.9662,0.69096,128981287387605870,128.73870555,17.4877485,0.006,0.003,0,503635968,60,56031.55216435,5,61,20.8295,0.0282,20.9352,0.0403,115000,19.5971,0.0162,19.7131,0.0291,115000,17.9135,0.0088,18.0104,0.0096,115000,17.0964,0.0033,17.1721,0.0057,115000,16.7054,0.0087,16.7703,0.0199,115000,0.674102,128.7388434436429,17.4877925805978,0.009,0.005,90,658931408652027008,128.7386960516,0.2384,17.48774735045,0.1661,5.0876,0.3925,-32.651,0.586,-10.505,0.304,false,634.732,1.47732,18.68189,94.4364,7.16816,20.41354,948.966,12.7642,17.318792,3.094748,,,0,,,,,,0.176217
128.28,17.10438,08330722+1706160,128.280104,17.104465,0.19,0.11,179,15.268,14.449,12.6709779700494,14.1,5.4841,0.059,,,AUU,266,0,2450760.0218,0.470835,128521282799955814,128.27999484,17.10438472,0.003,0.003,90,503635968,60,55995.24391204,5,82,20.8334,0.0333,20.8893,0.0359,115000,19.5841,0.0087,19.6642,0.0126,115000,17.861,0.0061,17.9374,0.0086,115000,17.064,0.0057,17.1341,0.0032,115000,16.6667,0.0057,16.7019,0.0289,115000,0.473917,128.2801140258977,17.1044242199134,0.007,0.004,90,658893995192969728,128.27996135575,0.2194,17.104377706,0.1396,5.1784,0.2786,-33.891,0.475,-10.803,0.276,false,665.656,1.63162,18.630241,97.4504,8.76107,20.379429,1002.24,12.6774,17.259487,3.119942,,,0,,,,,,0.150807
125.4596,19.48901,08215034+1929206,125.459774,19.489063,0.06,0.06,90,8.147,8.113,6.72902327638428,8.025,0.685,0.029,0.033,0.038,AAA,111,0,2450822.8581,0.62057,131381254597657583,125.45967501,19.48905447,0.03,0.03,90,1141006336,136,54310.46505787,3,28,8.675,,,,65572,8.71,,,,114724,8.788,,,,16420,8.845,,,,32804,8.864,,,,16420,0.337347,125.4597474135557,19.4890744448668,0.001,0.001,90,663386977661550336,125.45959955403,0.0315,19.48901240371,0.0199,5.5056,0.0365,-32.374,0.062,-14.41,0.04,true,6310520,2182.53,8.688203,3968000,4277.5,8.854959,3375210,3805.48,8.441169,0.41379,,,0,7273.5,,,1.8,8.139,0.099189
126.0432,17.32644,08241039+1719354,126.04331,17.326509,0.06,0.06,17,15.725,15.133,13.303,14.718,5.9778,0.052,0.08,0.094,AAA,222,0,2450757.9969,0.452338,128791260432242271,126.04318067,17.32643789,0.007,0.003,90,503635968,60,56082.83434028,5,66,21.9086,0.1485,21.6434,0.23,16892216,20.6958,0.0378,20.7866,0.0629,115000,18.5673,0.007,18.6523,0.0094,115000,17.5577,0.0043,17.6495,0.0114,115000,17.0476,0.0053,17.1232,0.017,115000,0.512913,126.0433215544464,17.3264861291553,0.015,0.009,90,656098826180222464,126.04317557271,0.4301,17.32643512411,0.2585,5.213,0.6461,-32.367,0.986,-11.846,0.561,false,358.887,0.979058,19.300972,54.4695,6.77183,21.011005,586.59,6.47318,17.841084,3.169922,,,0,,,,,,0.09141
129.9848,23.73215,08395639+2343559,129.984972,23.732203,0.15,0.09,0,15.662,15.195,13.2769732177664,14.712,5.2244,0.058,0.09,0.107,AAA,222,0,2451105.9938,0.598089,136471299848779198,129.98482111,23.73215634,0.004,0.003,0,503635968,60,56103.36,5,76,21.2333,0.0631,21.1552,0.1167,115000,19.9364,0.0089,20.0358,0.0213,115000,18.1956,0.0041,18.291,0.009,115000,17.3969,0.0054,17.4833,0.0075,115000,17.0218,0.0076,17.1139,0.0105,115000,0.524874,129.9849306407537,23.7322177165725,0.01,0.007,90,666246876124942848,129.98479422089,0.3476,23.73214660705,0.2177,5.1641,0.4593,-29.005,0.674,-16.516,0.471,false,480.047,1.03121,18.985157,67.9826,8.04791,20.770393,713.924,6.05776,17.62779,3.142603,,,0,,,,,,0.146237
128.3594,23.52001,08332628+2331122,128.359538,23.520082,0.07,0.06,79,13.267,12.582,11.1051265433931,12.369,4.3078,0.023,0.022,0.021,AAA,222,0,2451116.0216,0.524108,136221283594534599,128.35945227,23.52003718,0.006,0.004,90,503636096,60,55984.61950231,5,70,17.8842,0.0053,17.9564,0.0071,115000,16.6768,0.0037,16.7271,0.0057,115000,15.363,0.0031,15.4246,0.0046,115000,14.7707,0.0033,14.8154,0.0018,115000,14.4805,0.0014,14.5003,0.0111,115000,0.325755,128.3595767063958,23.5200764979455,0.002,0.002,90,666354800062502784,128.35941079975,0.0726,23.52000795547,0.0483,5.5876,0.0941,-35.332,0.155,-15.92,0.108,false,7179.78,6.55115,16.048088,1369.19,14.9624,17.510227,9107.11,25.3314,14.863468,2.646759,,,0,3915.13,0.715,0.4085,,,0.129293
132.8201,22.23513,08511686+2214066,132.820261,22.235189,0.09,0.08,0,14.485,13.832,12.1598030505693,13.53,4.996,0.029,0.024,0.034,AAA,222,0,2451120.9598,0.577015,134681328201322729,132.82009605,22.23513126,0.003,0.003,0,503636096,60,56022.75721065,5,85,19.7823,0.0248,19.8754,0.0266,115000,18.526,0.0111,18.6045,0.0117,115000,16.8972,0.0053,16.997,0.0067,115000,16.1623,0.0041,16.2267,0.0034,115000,15.7984,0.0073,15.8532,0.0107,115000,0.587653,132.8202634769423,22.2351943435076,0.004,0.003,90,686066363488497408,132.82008206292,0.117,22.23512991317,0.0725,5.3206,0.1453,-39.002,0.241,-14.964,0.17,false,1621.82,1.97749,17.66336,237.383,6.59097,19.412764,2284.27,8.49383,16.365053,3.04771,,,0,,,,,,0.020933
132.7936,21.78485,08511050+2147057,132.793777,21.784937,0.13,0.09,0,15.696,15.012,13.5676555447037,14.873,5.4949,0.063,0.076,0.092,AAA,222,0,2451136.9902,0.669474,134141327936392411,132.79357734,21.78484784,0.004,0.002,90,503636096,60,56073.67384259,5,84,21.567,0.0693,21.4748,0.1057,115000,20.3679,0.0174,20.4929,0.032,115000,18.4259,0.0097,18.5343,0.01,115000,17.5197,0.0035,17.6156,0.0045,115000,17.0488,0.0106,17.1487,0.0177,115000,0.740612,132.7937492863547,21.7849062761525,0.01,0.008,90,685979429054822016,132.79356725819,0.3564,21.78484728031,0.2441,5.4819,0.3527,-39.258,0.676,-13.702,0.506,false,400.06,0.957259,19.183054,42.7193,4.74367,21.274826,619.722,6.03173,17.78143,3.493397,,,0,,,,,,0.144279
129.6011,20.10601,08382429+2006217,129.601231,20.106041,0.07,0.06,0,9.463,9.242,7.78878565011228,9.182,1.7182,0.026,0.03,0.018,AAA,222,0,2451617.7693,0.456705,132121296010347456,129.6011857,20.10607771,0.001,0.001,90,1343750144,160,55941.95467593,4,4,10.5294,0.001,13.1718,0.001,114744,10.9002,0.0073,12.2092,0.2172,114744,10.9933,0.001,12.1328,0.001,114744,,,,,0,,,,,114720,0.202281,129.6012520207279,20.1060634177641,0.002,0.001,90,664337230586013312,129.60108630074,0.0557,20.10600738518,0.0319,5.2645,0.0678,-36.144,0.108,-13.014,0.061,false,1297880,485.17,10.405282,716841,920.156,10.712832,828573,608.525,9.966093,0.746738,34.78,0.64,5,5953.25,0.298,0.143,1.27,1.833,0.107532
129.728,20.78797,08385476+2047168,129.728205,20.788027,0.12,0.11,0,14.967,14.309,12.7653396199806,14.064,5.2314,0.041,0.052,0.059,AAA,222,0,2451105.9863,0.719824,132941297280716132,129.7280448,20.78798144,0.004,0.004,0,503635968,60,56251.93907407,10,59,20.6029,0.0501,20.8099,0.0604,115000,19.2954,0.011,19.449,0.02,115000,17.5367,0.0062,17.6344,0.0049,115000,16.7529,0.0049,16.8218,0.0088,115000,16.3171,0.0067,16.4027,0.0073,115000,0.56357,129.7281859631847,20.7880333004857,0.007,0.004,90,664518856162322304,129.72801754474,0.2408,20.78797215989,0.1451,5.4988,0.3136,-36.57,0.451,-14.2,0.283,false,881.47,1.63044,18.325346,141.986,17.9124,19.970774,1323.13,10.4958,16.957912,3.012861,,,0,,,,,,0.067967
130.0932,20.64081,08402241+2038271,130.093395,20.640875,0.09,0.06,0,12.085,11.425,9.93307584707391,11.22,3.0587,0.022,0.023,0.016,AAA,222,0,2451106.0005,0.697369,132761300933229537,130.09323281,20.64080909,0.011,0.004,0,503635968,60,56060.59903935,5,65,15.4902,0.0039,15.5351,0.0035,115000,14.2787,0.0037,14.3449,0.0024,115000,13.6296,0.0028,13.6852,0.0036,115000,13.3655,0.0019,13.4074,9E-04,115000,13.1892,0.0071,13.2427,9E-04,115000,0.595699,130.0933939698469,20.6408641358739,0.001,0.001,90,664455118847781760,130.09322513137,0.0291,20.64080639129,0.0183,5.5286,0.0387,-36.697,0.059,-13.412,0.041,false,39192.8,21.9197,14.20535,12418.8,49.6505,15.116194,39584.5,75.0262,13.268106,1.848088,,,0,3962,0.5983,0.2865,0.62,0.087,0.039265
