col1,col2,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,AbsKmag,Kmag,r-K,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,AbsGmag,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,ra_epoch2000,dec_epoch2000,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,source_id,ra,ra_error,dec,dec_error,parallax_percent,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_xa
69.31108,11.32407,04371455+1119268,69.310665,11.324134,0.07,0.06,0,11.634,11.067,12.2090507924003,10.784,4.6795,0.024,0.031,0.02,AAA,222,0,2451525.8038,1.482923,121580693109259433,69.31105467,11.32406718,0.013,0.006,90,503635968,60,56097.27659722,5,56,18.1308,16.7057,0.0018,16.7773,0.0056,115000,15.4635,0.0015,15.5395,0.0081,115000,13.9488,0.0064,14.0172,0.0157,115000,13.2572,0.0031,13.2999,0.0036,115000,12.9268,0.0065,12.9609,0.015,115000,1.396378,69.3106826706061,11.3241118287565,0.002,0.001,90,3306247446297683072,69.31108114981,0.0484,11.32406658877,0.0275,0.0033,19.2757,0.0631,90.748,0.115,-10.507,0.051,true,25441.3,9.86859,14.674516,4011.29,11.8793,16.34318,34320.9,38.9665,13.423022,2.920157,,,0,3704.49,0.212,0.1317,,,0.101299
67.81617,10.70424,04311576+1042154,67.815698,10.704284,0.06,0.06,90,10.535,9.944,11.363,9.676,4.7958,0.029,0.033,0.024,AAA,222,0,2451525.7494,1.677129,120840678160155591,67.81610375,10.70424378,0.009,0.005,0,436527104,52,56375.5966088,5,65,17.406,15.719,0.0069,15.7642,0.0049,115000,14.4718,0.0032,14.5243,0.0021,115000,12.918,0.001,12.9513,0.001,16892216,12.2511,0,12.2048,0,16892472,11.9347,0.0205,11.9683,0.0029,115256,1.442567,67.815720999085,10.7042853164725,0.005,0.003,90,3305860933600191872,67.81617240591,0.1225,10.70423842458,0.0516,0.00796008461326221,21.746,0.1731,103.018,0.323,-10.891,0.166,false,66508.5,31.6742,13.631172,10015.6,37.4488,15.349691,90841.6,110.875,12.366208,2.983483,,,0,3730.35,,,,,0.081494
67.73867,10.75172,04305716+1045063,67.738182,10.75176,0.07,0.06,90,6.139,5.944,7.55675721565731,5.893,1.4872,0.034,0.029,0.02,AAA,111,0,2451525.7472,1.731956,120900677384502430,67.73824515,10.75176164,0,0,90,268959744,32,51981.29150463,0,6,8.58475721565731,6.921,0.001,12.1414,0.001,80,7.3802,0.2895,,,80,7.2413,0.0727,10.6693,0.0542,88,,,,,64,6.9281,0.001,9.3583,0.001,88,0.223427,67.7382141613331,10.7517674364505,0.003,0.001,90,3305871825637254912,67.7386659883,0.0575,10.75172045615,0.0251,0.0029,21.5155,0.0617,103.098,0.165,-10.912,0.078,true,3.26232E+07,5445.51,6.904549,1.87843E+07,8674.76,7.166903,1.95146E+07,16153.2,6.536021,0.630882,40.21,0.28,25,6404.67,0.1775,0.0938,1.34,2.728,0.116856
67.83202,10.92374,04311955+1055256,67.831482,10.92378,0.08,0.07,90,11.643,11.017,12.5870779535715,10.772,5.0754,0.024,0.033,0.019,AAA,222,0,2451525.7492,1.90715,121100678318168989,67.83198618,10.92373843,0.004,0.002,90,436527104,52,56118.8172338,5,63,18.9258,17.1107,0.0044,17.1918,0.0027,115000,15.8474,0.0025,15.913,0.004,115000,14.1427,0.0029,14.2051,0.0051,115000,13.346,0.0024,13.3896,0.0042,115000,12.9523,0.0017,12.9761,0.0047,115000,1.788432,67.8315121966328,10.9237761950483,0.002,0.001,90,3305881652522411520,67.83201528784,0.0566,10.92373549238,0.0275,0.00281771955454021,23.0683,0.065,114.73,0.137,-9.454,0.078,false,20976.6,14.0139,14.884027,2716.3,15.2737,16.766445,29807,49.2524,13.576126,3.190319,,,0,3669.45,,,,,0.107613
66.18385,10.772,04244401+1046192,66.183378,10.772016,0.08,0.06,90,10.304,9.656,11.0223689421877,9.468,3.9987,0.023,0.027,0.021,AAA,222,0,2451525.7019,1.670251,120920661837236888,66.18382976,10.7719997,0.022,0.01,90,570744832,68,56213.00200231,5,71,16.2335,14.6791,0.0058,14.7324,0.005,115000,13.4667,0.0026,13.5073,0.0061,16892216,12.3057,0.0238,13.1107,0.1083,32824,12.2082,0.2239,12.0216,0.025,16892984,11.537,0.001,11.5397,0.001,16892216,1.598755,66.1833978439809,10.7720427689037,0.002,0.001,90,3306016372760404992,66.18384829596,0.0509,10.77199876335,0.0308,0.0028,20.4585,0.0579,102.778,0.111,-10.221,0.074,false,120039,67.3761,12.990063,25829.6,109.476,14.321095,145031,281.704,11.858264,2.462832,40.55,2.03,5,3760,0.3655,0.1997,,,0.119214
65.47175,24.24029,04215308+2414258,65.471183,24.240503,0.07,0.06,90,10.587,10.006,11.2915744289318,9.739,4.7976,0.021,0.022,0.021,AAA,222,0,2450781.7699,2.012997,137080654715909001,65.47172806,24.24030149,0.018,0.014,90,436527232,52,56081.9706713,5,70,17.2735,15.7209,0.0018,15.7676,0.0086,115000,14.5366,0.006,14.5965,0.009,115000,12.9124,0.0081,12.9302,0.0055,115000,12.6497,0.0054,12.4489,0.0015,16892984,11.888,0.0072,11.9198,0.0058,16892216,1.93068,65.4712478300867,24.2404872553611,0.004,0.002,90,149476479789791488,65.47174663048,0.1004,24.24029189706,0.0536,0.0060,20.4416,0.1223,105.636,0.262,-45.374,0.149,false,64496,49.4504,13.664534,9907.32,68.4027,15.361498,87785.5,180.908,12.403362,2.958136,,,0,3586.61,1.579,0.88,,,0.220229
62.86572,15.99207,04112766+1559317,62.865261,15.99216,0.08,0.08,90,10.807,10.236,11.556,9.941,4.5956,0.019,0.029,0.021,AAA,222,0,2451874.9232,1.621158,127190628655061060,62.86569659,15.99207177,0.01,0.007,90,235200512,28,56097.83099537,11,64,17.3602254680922,15.7451,0.0036,15.8064,0.004,33080,14.5366,0.0089,14.6107,8E-04,115000,13.229,,,,65572,12.512,,,,114724,12.0864,0.0031,12.0882,0.0031,16696,1.540537,62.8651940856444,15.9921519094549,0.002,0.002,90,45293526808851200,62.86572046839,0.067,15.99206751415,0.0395,0.00376443747326394,21.039,0.0792,117.525,0.135,-19.602,0.104,false,57012.1,51.1,13.798448,9608.76,49.6284,15.39472,75441.6,223.319,12.567893,2.826827,,,0,3930.78,,,,,0.233394
65.25316,24.51861,04210061+2431080,65.252557,24.51889,0.06,0.06,90,10.786,10.129,11.4263678515096,9.888,4.3643,0.022,0.024,0.018,AAA,222,0,2450781.7604,2.217405,137420652529453010,65.25313835,24.51862447,0.04,0.034,0,436527104,52,56033.78511574,5,79,16.9305,15.3921,0.0025,15.4586,0.0095,115000,14.2523,0.011,14.308,0.0095,115000,12.8392,0.0065,12.8652,0.0066,16892216,12.2791,0.0089,12.3407,0.0081,16892216,11.9411,0.0126,11.9968,0.0013,115000,2.13061,65.2526592808514,24.5188241789071,0.002,0.001,90,149543000243089024,65.25316192629,0.0495,24.51861376378,0.0253,0.0026,20.3083,0.0535,106.216,0.122,-48.871,0.081,false,69316.2,30.5378,13.58628,12785.5,27.9209,15.084591,89039.3,87.7583,12.387966,2.696625,,,0,3802.66,0.4977,0.276,,,0.410339
66.76357,24.10417,04270314+2406159,66.76312,24.104425,0.07,0.06,0,11.489,10.882,12.2094556102695,10.574,4.9184,0.022,0.024,0.022,AAA,222,0,2450782.7269,1.740517,136920667634415700,66.76354359,24.10418557,0.007,0.005,90,436527232,52,55954.62736111,5,82,18.3364556102695,16.701,0.0038,16.7639,0.005,115000,15.4924,0.0085,15.5652,0.0069,115000,13.8687,0.0035,13.9171,0.0011,115000,13.1446,0.0026,13.1894,0.0039,115000,12.7618,0.0022,12.7904,0.0019,115000,1.637222,66.7630795516048,24.1043773988539,0.002,0.002,90,149327461604162688,66.76357375958,0.0616,24.10417112988,0.0313,0.0031,21.2369,0.0668,104.775,0.137,-47.908,0.1,true,26736.2,15.7473,14.620616,3834.04,16.5366,16.392246,37107.8,60.1002,13.338257,3.053989,,,0,3805.44,0.565,0.3515,,,0.21687
70.37029,12.00928,04412876+1200337,70.369846,12.009374,0.09,0.08,0,9.613,8.981,10.383,8.754,3.633,0.022,0.022,0.02,AAA,222,0,2450731.0159,1.599621,122410703700431763,70.37027804,12.00928518,0.024,0.014,90,637853696,76,56273.43917824,13,56,15.1182145437181,13.4892,0.0153,13.5661,0.0062,98616,12.387,,,,114724,11.673,,,,32804,11.17,,,,32804,10.951,,,,16420,1.554543,70.3698729681276,12.0093429105438,0.001,0.001,90,3295883999449691264,70.37029127094,0.0337,12.00928282114,0.0193,0.00200245584207046,21.174,0.0424,95.028,0.069,-13.956,0.037,false,292471,125.638,12.023157,76632.9,157.417,13.14035,322757,402.66,10.989732,2.150619,41.41,0.3,19,4025.63,0.345,0.2365,,,0.146779
70.51931,11.92042,04420453+1155137,70.518895,11.920482,0.09,0.07,0,9.988,9.365,10.5131451224865,9.119,3.749,0.022,0.022,0.017,AAA,222,0,2450731.0163,1.478724,122300705191255099,70.51927934,11.92041321,0.078,0.058,0,637853696,76,55890.90868056,5,56,15.3921451224865,13.998,0.0051,14.0422,6E-04,115000,12.868,,,,114724,12.118,,,,65572,11.585,,,,114724,11.354,,,,114724,1.376251,70.5189337234451,11.9204671370725,0.001,0.001,90,3295878703753707136,70.5193097193,0.0355,11.92042008156,0.0206,0.0022,19.0033,0.0418,85.445,0.071,-10.929,0.04,true,194318,60.8263,12.467083,48889.3,72.225,13.628353,219453,214.449,11.408564,2.21979,41.46,0.6,17,4011.33,0.2647,0.141,,,0.146518
71.72077,12.88377,04465287+1253019,71.720332,12.883882,0.07,0.06,0,10.896,10.275,11.5884011807128,10.017,4.5307,0.02,0.022,0.017,AAA,222,0,2450731.9001,1.589105,123460717206471100,71.72075621,12.88377745,0.008,0.007,90,436527104,52,56243.95819444,5,59,17.2998,15.7284,0.0089,15.7682,0.0011,115000,14.5477,0.0025,14.5941,0.0067,115000,13.1607,0.0013,13.1987,0.0014,115256,12.4382,0.0011,12.4913,0.0042,115000,12.1429,0.0016,12.1706,0.0122,115000,1.53555,71.7203789644262,12.8838540391349,0.001,0.001,90,3296045077903829888,71.72077185457,0.0354,12.8837740652,0.0201,0.0022,20.6196,0.0454,88.955,0.091,-18.575,0.045,false,55306.7,19.5496,13.831421,9454.93,22.9498,15.412242,72649.4,61.4974,12.60884,2.803402,,,0,3782.28,,,,,0.193123
70.85358,24.29645,04432476+2417479,70.853174,24.296661,0.09,0.07,90,10.191,9.531,10.869169224845,9.316,4.1494,0.02,0.019,0.016,AAA,222,0,2451138.7592,1.533492,137150708534936371,70.85352078,24.29647612,0.009,0.008,0,570744832,68,56365.3934375,5,73,16.2177,14.6645,0.006,14.7248,0.0056,115000,13.4654,0.001,13.5236,0.001,16892472,13.0299,0.05,12.6969,0.0138,16892984,12.0891,0.0179,12.671,0.0208,69688,11.4085,0.0084,11.413,0.0065,16892216,1.318198,70.8531515572781,24.2966730682246,0.003,0.001,90,147232651433766528,70.85358334046,0.0761,24.2964482226,0.0436,0.0036,20.4472,0.0741,91.403,0.181,-52.222,0.072,false,127960,68.1758,12.920681,26343.3,59.0279,14.299714,157955,154.649,11.76559,2.534124,,,0,3693.61,,,,,0.085499
71.78768,20.8821,04470892+2052564,71.787204,20.882349,0.07,0.06,0,7.966,7.436,9.2055037266876,7.337,1.6409,0.027,0.023,0.021,AAA,111,0,2451136.7487,1.834903,133050717875098870,71.78720872,20.88230934,0.001,0.001,90,1343750144,160,55889.17958333,0,25,11.9558,10.0873,0.1026,12.8021,0.0514,88,8.9779,0.0654,12.9234,0.0821,16504,8.8587,0.0882,12.924,0.0078,88,9.1985,0.0189,11.8615,0.0576,16504,9.271,0.009,11.0089,0.2622,16504,0.143656,71.7872241405696,20.8823128383006,0.002,0.001,90,3412605297699792512,71.78767769252,0.0532,20.8820971473,0.0286,0.0022,23.6429,0.0527,98.422,0.111,-50.096,0.048,false,3051560,1210.44,9.477062,1316800,1476.36,10.052589,2434230,2240.43,8.796018,1.256572,40.59,0.3,10,4810.4,0.228,0.1075,0.72,0.249,0.146753
62.43307,31.92991,04094378+3155487,62.432457,31.930222,0.06,0.06,90,13.441,12.821,14.3022983370364,12.436,6.6731,0.026,0.033,0.023,AAA,222,0,2451857.878,2.183879,146310624328426636,62.43304013,31.92993158,0.006,0.004,90,436527104,52,56276.71207176,5,80,22.4281,20.5618,0.024,20.7517,0.0491,115000,19.1091,0.0099,19.2292,0.011,115000,16.7323,0.0021,16.8049,0.004,115000,15.5875,0.0025,15.6421,0.0036,115000,14.9604,0.0052,15.0015,0.0055,115000,2.06575,62.4324061671038,31.9302448954212,0.005,0.002,90,169163647804297216,62.43307230473,0.1358,31.9299131072,0.061,0.00635084614440131,23.6189,0.15,131.306,0.297,-77.061,0.158,false,2075.92,1.63955,17.395342,133.415,5.04065,20.038374,3459.07,9.21605,15.914521,4.123853,,,0,,,,,,0.175826
70.62666,20.45301,04423029+2027115,70.626223,20.453199,0.06,0.06,90,9.396,8.772,10.0691282250544,8.517,4.028,0.022,0.023,0.019,AAA,212,0,2451135.9455,1.62348,132540706262364456,70.626223,20.453199,0.05,0.05,90,1140924416,136,51135.44549769,1,3,15.4791282250544,13.927,,,,16420,12.545,,,,36,11.708,,,,36,11.095,,,,36,10.826,,,,114724,0,70.6262523964666,20.4531743950876,0.003,0.001,90,3411031385460853248,70.6266628375,0.0668,20.45301199253,0.0363,0.0031,20.4374,0.0639,89.319,0.161,-37.719,0.06,false,259087,220.867,12.15475,52698.8,207.674,13.546886,319932,742.284,10.999274,2.547611,,,0,3949.51,,,,,0.132958
70.74407,20.60467,04425849+2036174,70.74372,20.604836,0.07,0.06,90,10.892,10.349,11.5295021550468,10.084,4.3457,0.025,0.034,0.019,AAA,222,0,2451815.0018,1.32216,132720707439246220,70.74405854,20.6046772,0.074,0.006,90,503635968,60,56116.58158565,5,84,17.0446,15.5991,0.0049,15.6554,0.0068,115000,14.4297,0.003,14.4816,0.0036,115000,13.253,,,,114724,12.567,,,,114724,12.1684,0.0037,12.1926,0.0015,115000,1.276009,70.7436901329039,20.6048348448248,0.002,0.001,90,3411128795318922496,70.7440685638,0.0618,20.60466862481,0.0342,0.0038,19.4581,0.0745,82.271,0.156,-38.606,0.063,false,57409,20.6563,13.790916,10614.4,24.6658,15.286649,73588.1,71.8916,12.594901,2.691748,,,0,3784.23,0.3503,0.1767,,,0.100729
79.06628,9.44658,05161584+0926477,79.066004,9.446609,0.06,0.06,90,11.351,10.692,11.808,10.467,4.4882,0.022,0.027,0.018,AAA,222,0,2451569.6709,0.98567,119330790661716419,79.06626687,9.44658268,0.009,0.003,0,503635968,60,56185.88064815,5,70,17.4767657695305,16.1361,0.0085,16.2221,0.0141,115000,14.9552,0.0052,15.0043,0.0085,115000,13.491,,,,114724,12.958,,,,114724,12.5854,0.0083,12.5952,6E-04,115000,0.938295,79.0660223299282,9.4466099355212,0.002,0.001,90,3338650225766660992,79.06627942836,0.0548,9.44657967076,0.0475,0.00361900652607734,18.541,0.0671,58.903,0.106,-7.029,0.079,false,36798.1,49.0775,14.273802,6390.33,55.4693,15.83758,47923,156.788,13.060559,2.777021,,,0,3866,0.175,0.1252,,,0.06518
68.02052,5.41007,04320481+0524359,68.020063,5.409999,0.07,0.06,0,5.593,5.385,7.142,5.333,1.0858,0.024,0.02,0.021,AAA,111,0,2451570.5323,1.657695,114490680203632403,68.02050517,5.41007362,0.001,0.001,90,1343750144,160,56169.7546412,1,8,9.95418872047941,8.1447,0.001,10.6135,0.001,88,6.4188,0.0038,12.6581,0.001,88,7.1963,0.0154,,,88,6.7325,0.0154,10.9766,0.0162,88,5.4917,0.1014,10.1641,0.0986,114808,1.607328,68.020034330247,5.4100419156541,0.002,0.001,90,3285426613077584384,68.0205208937,0.0554,5.41007454287,0.03,0.00299013429527576,23.009,0.0688,112.505,0.125,7.578,0.056,false,5.95616E+07,13274.1,6.25095,3.51614E+07,27992.8,6.486222,3.44852E+07,34496.5,5.917837,0.568385,41.47,0.47,19,6655,0.5925,0.2903,1.57,4.352,0.185545
71.9825,25.57953,04475569+2534471,71.982077,25.57975,0.06,0.06,90,10.631,10.011,11.2364420479964,9.771,4.3724,0.021,0.019,0.018,AAA,222,0,2450785.7478,1.585524,138690719823306125,71.98248337,25.5795354,0.025,0.013,90,235200512,28,55962.32607639,10,77,16.8071,15.3417,0.0022,15.3974,0.0036,115000,14.1434,0.0018,14.2182,0.0062,115000,12.765,,,,16420,12.232,,,,98340,11.8542,5E-04,11.8623,8E-04,98616,1.529067,71.9821120044897,25.5797584564407,0.002,0.001,90,147469115153030528,71.98250297587,0.0522,25.5795261761,0.0329,0.0030,19.6376,0.0582,81.906,0.107,-53.949,0.055,false,73911.3,55.0702,13.516589,13322.7,45.1722,15.039906,95605.6,128.767,12.310712,2.729194,,,0,4107.38,0.688,0.3847,,,0.117671
69.2263,24.49873,04365421+2429559,69.22591,24.498886,0.07,0.06,0,12.515,11.91,12.8591228575539,11.645,4.9872,0.022,0.021,0.021,AAA,222,0,2451138.7333,1.395583,137390692261789067,69.22627951,24.49874433,0.006,0.001,90,503635968,60,56177.15622685,5,66,19.1321228575539,17.918,0.0038,18.0003,0.0053,115000,16.6322,0.0064,16.6961,0.0028,115000,14.9651,0.0017,15.0113,0.002,115000,14.2052,0.0017,14.2398,0.0018,115000,13.83,0.004,13.8394,0.0068,115000,1.31353,69.2259245247894,24.4989111602894,0.003,0.002,90,147710938992084096,69.22630341674,0.1007,24.49873295263,0.0605,0.0065,17.4914,0.1144,80.078,0.207,-41.39,0.133,false,9808.47,6.42739,15.709363,1333.32,14.8539,17.53905,13887.4,24.3473,14.40537,3.133679,,,0,3704.55,0.3332,0.1973,,,0.102314
65.05455,19.23333,04201294+1914005,65.053943,19.233479,0.11,0.07,90,6.395,6.184,7.79618832936121,6.124,1.6431,0.018,0.026,0.018,AAA,111,0,2450752.8383,2.131819,131080650545860684,65.05405615,19.23346216,0,0,90,268959744,32,51973.99393519,0,8,9.1555,7.4833,0.0035,11.6329,6E-04,80,7.7671,0.0439,11.2468,0.244,88,7.6855,0.2504,11.3784,0.1002,88,8.0334,0.001,11.2158,0.001,88,,,,,64,0.389353,65.0540278696257,19.2334786457434,0.003,0.002,90,48203487411427456,65.05455009342,0.086,19.23332589282,0.0348,0.0050,21.5992,0.1074,114.521,0.199,-35.478,0.111,false,2.242E+07,4713.58,7.311776,1.24582E+07,7950.12,7.612746,1.40605E+07,13696.5,6.891918,0.720828,38.36,0.16,25,6064,0.201,0.1075,1.24,1.873,0.28848
65.45714,19.48556,04214955+1929086,65.456494,19.485744,0.07,0.07,90,12.711,12.06,13.6746838532012,11.668,6.6838,0.021,0.022,0.02,AAA,222,0,2450752.8574,2.290283,131380654569513272,65.45703564,19.48559736,0.008,0.007,0,436527104,52,56099.91793981,5,74,21.7836838532012,19.777,0.0136,19.9116,0.017,115000,18.3518,0.0041,18.4854,0.0097,115000,16.0036,0.0041,16.0772,0.0029,115000,14.8575,0.0041,14.9031,0.0013,115000,14.2278,0.0028,14.2617,0.0014,115000,1.912524,65.4565260113836,19.4857240108128,0.014,0.01,90,48190739948429184,65.45714127676,0.4628,19.48555861047,0.1827,0.0203,25.1963,0.5117,134.716,0.912,-38.416,0.619,false,4059.32,6.23264,16.667233,250.006,6.53103,19.35651,6951.86,25.4073,15.156668,4.199843,,,0,3356,,,,,0.130312
67.15554,19.74053,04283719+1944265,67.154984,19.740702,0.06,0.06,90,7.292,6.996,8.48,6.908,1.9278,0.023,0.016,0.016,AAA,111,0,2450752.9316,1.983115,131680671553229164,67.15533342,19.74070625,0.001,0.001,90,1343750144,160,56586.62041667,1,22,10.12,8.548,0.0276,13.5665,0.0704,88,8.8358,0.0065,12.1993,0.1013,88,8.2024,0.0174,,,114808,8.2828,0.0745,13.5335,0.2362,88,8.4411,0.0057,10.3697,0.0771,88,1.184084,67.1550665277924,19.740689635984,0.002,0.001,90,48061409893621248,67.15553759205,0.0603,19.74052515783,0.0332,0.00307364134386969,20.627,0.0634,102.979,0.12,-38.202,0.096,false,8001760,4035.22,8.430403,4087990,5707.82,8.822614,5482140,7788.92,7.914545,0.908069,40.23,1.75,11,5489.2,0.0675,0.027,0.96,0.76,0.28316
65.84973,14.42785,04232380+1425405,65.849178,14.427931,0.16,0.08,90,10.472,9.894,11.1671057654925,9.63,4.7409,0.022,0.022,0.018,AAA,222,0,2450727.9164,1.946494,125310658495243969,65.84971119,14.42785685,0.009,0.007,90,436527104,52,55970.45936343,5,72,17.1266,15.5895,0.0046,15.645,0.0014,115000,14.3709,0.0067,14.4258,0.0081,115000,12.9135,0.001,12.993,0.001,16892216,12.2345,0.0283,12.2065,0.0029,115768,11.7844,0.022,11.8026,0.0029,16892216,1.878015,65.8492663114795,14.4279510229889,0.005,0.003,90,3311038666998173184,65.84972981053,0.14,14.42785257736,0.085,0.0074,20.2965,0.1509,104.256,0.322,-22.865,0.212,false,69933.5,75.2133,13.576654,10905.9,75.4396,15.257231,94735.4,222.995,12.32064,2.936591,,,0,3740.81,,,,,0.31622
66.94643,14.41767,04274701+1425041,66.945907,14.41781,0.07,0.06,90,7.894,7.456,8.87974978909604,7.348,2.483,0.03,0.023,0.02,AAA,111,0,2450730.8659,1.891872,125300669465332056,66.94640879,14.41794346,0.076,0.076,90,268959744,32,55939.93311343,0,18,11.3466,9.8149,0.1088,12.5982,0.0084,24,9.831,0.0079,12.5186,0.1016,24,8.8387,0.0125,12.7062,0.2275,24,8.1296,0.0929,12.7805,0.0236,24,8.4939,,11.0198,0.087,24,1.814323,66.9459806263297,14.4177499228323,0.001,0.001,90,3310903740601986432,66.94642734676,0.0358,14.41766722644,0.0177,0.0020,20.2465,0.0402,100.487,0.078,-19.207,0.05,true,3896870,1074.18,9.211576,1825090,1535.34,9.698178,2917950,1877.77,8.599226,1.098952,39.59,0.25,10,4960.2,0.24,0.1155,0.88,0.418,0.33567
64.8345,14.31635,04192015+1418593,64.833992,14.316474,0.21,0.06,90,9.645,8.999,10.3593939669263,8.774,3.4688,0.02,0.022,0.017,AAA,222,0,2450727.8779,1.82737,125180648343420191,64.83444051,14.31634015,0.38,0.298,0,839180288,100,56259.16064815,5,66,15.0329,13.4475,2E-04,13.5013,7E-04,115000,12.2428,0.0124,12.2529,0.0252,16892984,11.6986,0.3496,12.8921,0.0331,114744,12.2022,0.1982,11.0233,6E-04,16892216,11.7966,0.0484,10.7913,0.0016,16892216,1.637018,64.8340181160507,14.3164269998171,0.002,0.001,90,3310702770492165120,64.83449798624,0.0396,14.31635042217,0.0258,0.0021,20.7529,0.0438,107.993,0.1,-17.786,0.07,false,301243,73.8378,11.991074,81853.9,116.674,13.06879,326959,460.45,10.975688,2.093102,38.45,0.67,8,4045.97,0.0635,0.0405,,,0.192166
66.13186,13.92855,04243151+1355430,66.13133,13.928631,0.06,0.06,90,11.901,11.324,12.768,11.055,4.959,0.022,0.021,0.019,AAA,222,0,2451134.8216,1.874715,124710661316694782,66.13183535,13.92855673,0.01,0.002,90,436527104,52,56235.83431713,5,65,18.9788055431165,17.2661,0.0043,17.321,0.0043,115000,16.014,0.0037,16.0535,0.0098,115000,14.3514,0.0023,14.4153,0.0018,115000,13.6231,0.0042,13.664,0.0067,115000,13.2499,0.0028,13.2561,0.004,115000,1.785895,66.1313601415752,13.9286298157348,0.002,0.001,90,3310814886318365568,66.13186164155,0.0665,13.92855165102,0.0405,0.00349450149959102,22.006,0.0769,113.053,0.16,-18.155,0.093,false,16962.9,17.1123,15.114616,2342.4,18.0739,16.927238,23844.5,55.5047,13.81845,3.108789,,,0,3717.06,0.346,0.21,,,0.105405
65.97723,14.05202,04235440+1403075,65.976681,14.052102,0.12,0.09,90,8.506,7.925,9.60764785335666,7.786,2.7538,0.023,0.021,0.021,AAA,111,0,2450727.9202,1.93985,124860659771142998,65.97713571,14.05205948,0.013,0.013,90,302067712,36,56199.51974537,0,42,13.4285,11.6069,0.1619,12.6973,0.0075,88,10.5398,0.062,12.0118,0.0784,88,9.7994,0.0865,12.767,0.2108,88,9.7437,0.037,11.6607,0.0656,88,11.3568,0.1313,10.372,0.1652,16778328,1.595331,65.9767187733762,14.0521043360988,0.001,0.001,90,3310820624394671488,65.97723182921,0.0401,14.0520222193,0.0251,0.0020,23.1382,0.0453,115.595,0.086,-19.072,0.057,false,1350480,798.702,10.362146,490737,649.385,11.124267,1220040,1910.05,9.545981,1.578285,39.54,0.34,6,4225.28,0.4605,0.2143,0.71,0.145,0.132183
64.44921,13.66171,04174767+1339422,64.448646,13.661744,0.08,0.06,0,9.405,8.72,10.1457657904611,8.527,3.489,0.022,0.018,0.019,AAA,212,0,2450727.8621,1.976747,124390644490274553,64.44916171,13.66169885,0.554,0.17,0,570744832,68,56105.93671296,5,42,14.7771,13.1583,0.0103,13.3662,0.0769,16892216,12.016,0.0442,11.997,0.0074,16892984,11.1651,0.1035,12.5618,0.1248,114744,10.7251,0.13,12.1996,0.1345,32824,10.9173,0.0033,10.9549,0.0041,115000,1.811336,64.4487249980467,13.661779719235,0.002,0.001,90,3310640648085373824,64.4492090898,0.0483,13.66170717301,0.0298,0.0025,21.0743,0.0529,109.253,0.106,-16.85,0.091,false,369186,357.858,11.770251,103668,205.486,12.812274,411034,576.87,10.727225,2.085049,38.05,0.38,6,3702,0.828,0.427,0.63,0.067,0.304799
64.6965,13.36623,04184702+1321585,64.695927,13.366275,0.07,0.06,90,9.121,8.481,9.9798255855147,8.3,4.1403,0.02,0.026,0.018,AAA,112,0,2450727.8715,2.013451,124030646962229677,64.6962737,13.36603584,0.077,0.077,90,268959744,32,56694.63706019,0,3,1.6798,,,,,0,12.4403,0.0056,12.7128,0.0776,24,,,,,0,10.624,0.001,12.243,0.001,24,,,,,0,1.488567,64.695986177642,13.3663095758882,0.002,0.002,90,3310569798304869888,64.69650096561,0.0697,13.36623449843,0.0412,0.0034,21.6753,0.0742,116.325,0.143,-17.437,0.111,false,585160,626.342,11.270179,177876,303.985,12.226091,585422,872.027,10.343248,1.882843,38.88,0.51,6,4054.91,0.442,0.1993,0.57,0.079,0.241772
65.39544,14.40971,04213478+1424352,65.394933,14.40979,0.06,0.06,0,5.784,5.666,7.15587619994889,5.595,1.6003,0.023,0.033,0.018,AAA,111,0,2450727.9012,1.791087,125290653952301786,65.39531558,14.40974043,0.001,0.001,90,1075314688,128,56115.10108796,8,7,8.9226,7.3617,0.004,11.0571,0.092,114744,7.1953,0.001,11.4442,0.001,24,,,,,98336,6.8982,0.1356,10.0624,0.0615,114744,,,,,98336,1.345843,65.3949792056615,14.4097905551583,0.002,0.001,90,3311024789960504576,65.39544210986,0.0578,14.40970654606,0.0308,0.0033,20.5199,0.0677,104.131,0.099,-19.512,0.079,false,4.81507E+07,13773.5,6.48186,2.84903E+07,41041.7,6.714645,2.75578E+07,61705.4,6.16131,0.553336,39.02,0.31,13,6695,0.5222,0.2585,1.56,4.424,0.16112
